vervallenConcept,vervallenConceptName
http://digitalbuildingdata.tech/nlcs/def/5024625b-3550-4667-bc84-163f399f718a,SVH-TEGEL_200X600_HALFST_KL-SO
http://digitalbuildingdata.tech/nlcs/def/d212a5eb-b67b-4570-9afc-83d2f46bdac8,KOUDENET_TRANSPORTLEIDING_AANVOER_PE
http://digitalbuildingdata.tech/nlcs/def/79937f98-a58b-4e07-9307-5fcfa38fde05,V-RI-ITR_VARIANT01-SO
http://digitalbuildingdata.tech/nlcs/def/1f1f6385-9d8d-4f58-a25b-3ca3bdcd5c9d,SVH-GLAS_KL-SO
http://digitalbuildingdata.tech/nlcs/def/dd3c3e5b-1bc5-4173-8c01-be18b6e2e637,V-SIE-WEG_VERKEERSBORD_STRAATNAAMBORD-SO
http://digitalbuildingdata.tech/nlcs/def/fe418062-7b46-43c7-84cc-c40b93d58ba1,SVH-TEGEL_1000X1000_HALFST-SO
http://digitalbuildingdata.tech/nlcs/def/1cb6ff8b-bdac-4266-8089-ae06715a827d,V-SVH-TEGEL_1000X1000_HALFST_KL-SO
http://digitalbuildingdata.tech/nlcs/def/98ac8850-a93a-4be3-91f8-cbcb34ee89fa,SVH-NATUURSTEEN_02-SO
http://digitalbuildingdata.tech/nlcs/def/e9ec08d9-5000-49de-b13f-212ef1124228,KANTOPSLUITING_ELEMENT_VERLAAGDEBAND
http://digitalbuildingdata.tech/nlcs/def/1fbce807-11e5-4bd2-b1ba-8e5e4b4d8f42,V-SVH-FUNDERING_ZAND_KL-SO
http://digitalbuildingdata.tech/nlcs/def/6fa52114-3730-442e-94b8-75e77fd037e6,B-SVH-KANTOPSLUITING_TROTTOIRBAND_ZOABBAND_180 200-D
http://digitalbuildingdata.tech/nlcs/def/b0e368e7-ec7f-4a11-9321-08643334d215,SVH-TEGEL_300X300_DUN_LINT_STIP-SO
http://digitalbuildingdata.tech/nlcs/def/43ef9a0a-1c90-4070-b548-d527caaf9a01,V-SIW-VRI_3LICHTVERKEERSLANTAARN_ROND_3X200mm-SO
http://digitalbuildingdata.tech/nlcs/def/8f402e67-7377-4dfb-addf-0bca33725ce4,TERREINAFSCHEIDING_NATUURLIJK_HAAG MET RASTER
http://digitalbuildingdata.tech/nlcs/def/3cf2978d-6d48-464f-a621-bc616dd00249,KANTOPSLUITING_ASFALTBAND_50X200X200
http://digitalbuildingdata.tech/nlcs/def/3f6a5601-32f1-40e6-b532-0e8e7d8ce16d,SVH-TEGEL_600X600_HALFST-SO
http://digitalbuildingdata.tech/nlcs/def/ea3f5e44-8747-43b8-bd26-54e4385399ee,BOOM_BOSPLANTSOEN
http://digitalbuildingdata.tech/nlcs/def/be10f11d-97a5-471a-98eb-e8610c23a8a4,SAL-COORDINAAT_LINKSBOVEN-SO
http://digitalbuildingdata.tech/nlcs/def/2ddc2878-1f24-40cd-bd2a-b074bc0dece3,SIE-WEG_VERKEERSBORD_STRAATNAAMBORD_PAAL-SO
http://digitalbuildingdata.tech/nlcs/def/a5fa04fc-c2a5-4cc7-aecc-9ce8429f0267,V-SVH-HSTEEN-SO
http://digitalbuildingdata.tech/nlcs/def/5ef41e6b-caee-43b3-89e8-c7bc73ef2310,V-VH-GELEIDEBAND_VARIANT01-SO
http://digitalbuildingdata.tech/nlcs/def/9d6ce5bc-66cf-44e6-bc47-b759e59f728e,SGR-BOMENGROND-SO
http://digitalbuildingdata.tech/nlcs/def/a994b61e-8869-4028-9e2c-730cf2258071,KISTDAM_COMBIWAND
http://digitalbuildingdata.tech/nlcs/def/e402bea4-1219-45c0-b3ed-be0377e8b487,SVH-KANTOPSLUITING_LEICONBAND_100X250-D
http://digitalbuildingdata.tech/nlcs/def/7e17434e-fdd0-4b72-b145-26bb4fe49b03,SVH-TEGEL_BLOK_STIP_01-SO
http://digitalbuildingdata.tech/nlcs/def/873ff899-ea52-4712-9467-2868ebce1e15,LEVENSDUURVERLENGENDE MAATREGEL
http://digitalbuildingdata.tech/nlcs/def/1ec84cd5-c53d-46a0-8508-16abae2d50eb,SVH-GOOT_MOLGOOT-D
http://digitalbuildingdata.tech/nlcs/def/2af0d8c0-3a8a-4f6c-b357-ee14b35233f4,SVH-TEGEL_BLOK_STIP_01_KL-SO
http://digitalbuildingdata.tech/nlcs/def/43b8bfae-b468-44fd-9101-9f6516dae46b,AGR-GROND-SO
http://digitalbuildingdata.tech/nlcs/def/98a878f2-65d2-4cc7-a50a-5a4872d9331f,V-SVH-TEGEL_150X300_DIK_ELLEBOOG-SO
http://digitalbuildingdata.tech/nlcs/def/cc2bc5b0-a971-4c7f-ba00-ddcda96d2ec7,SVH-TEGEL_200X300_LINT_KL-SO
http://digitalbuildingdata.tech/nlcs/def/e10fef6f-b1a7-4742-a07f-ec69d6f120fe,SVH-KANTOPSLUITING_TROTTOIRBAND_70 150X250-D
http://digitalbuildingdata.tech/nlcs/def/c4c74c9b-9465-4083-bd5c-74f93561b12c,SVH-KANTOPSLUITING_TROTTOIRBAND_190 220X160-D
http://digitalbuildingdata.tech/nlcs/def/20bffe5d-2a09-47d2-84f0-d2518d64c36d,SVH-KANTOPSLUITING_TROTTOIRBAND_ZOABBAND_180 200-D
http://digitalbuildingdata.tech/nlcs/def/63aa9c79-cb41-4fc7-81f2-20c8ebc5b89c,SVH-KANTOPSLUITING_TROTTOIRBAND_130 250-D
http://digitalbuildingdata.tech/nlcs/def/3eb5109e-4d84-4eb6-be6f-f73e9c56dd2f,B-SVH-KANTOPSLUITING_TROTTOIRBAND_70 150X250-D
http://digitalbuildingdata.tech/nlcs/def/a3d47b1b-4dd8-4a4c-b4dc-b6d1f910abb8,SVH-HOUTSNIPPERS_KL-SO
http://digitalbuildingdata.tech/nlcs/def/db1ce118-51d2-42cb-b327-f7c63d1d7840,V-SGR-CONIFEER
http://digitalbuildingdata.tech/nlcs/def/ba6b0276-41dd-46ac-a4b3-cae2ed59dd1e,SAL-COORDINAAT_PUNT_LINKSBOVEN-SO
http://digitalbuildingdata.tech/nlcs/def/52ef091f-6bd9-4806-abb1-67d4c4fd0a65,SGR-HONDENTOILET-SO
http://digitalbuildingdata.tech/nlcs/def/c88e15aa-a2cd-49f6-9318-54c2a11a7a9d,AGR-HOUTOPSTAND-SO
http://digitalbuildingdata.tech/nlcs/def/0a6d0008-9619-4978-a00b-9211e1bc0f58,WARMTENET_TRANSPORTLEIDING_RETOUR_GVK
http://digitalbuildingdata.tech/nlcs/def/74a0909b-0c72-43c8-bec6-36fea52f1597,V-SVH-KALKZANDSTEEN_KL-SO
http://digitalbuildingdata.tech/nlcs/def/891d7041-763f-4afa-9dce-6c79fe79245e,V-SGR-HONDENTOILET-SO
http://digitalbuildingdata.tech/nlcs/def/e9f0df74-86da-4f46-b8ac-6a486149eb8b,KOUDENET_TRANSPORTLEIDING_AANVOER_PVC
http://digitalbuildingdata.tech/nlcs/def/a110e6b6-a332-490b-bb9d-4f3713fc418d,GROND-WERK
http://digitalbuildingdata.tech/nlcs/def/581e17f5-71a4-4b04-97d7-49b5a04ad55c,SIW-VRI_LANTAARNS_GEEL-SO
http://digitalbuildingdata.tech/nlcs/def/acc50b47-e2ed-4da0-9f4f-4b6ce2005bca,RI-GWA_VARIANT01-SO
http://digitalbuildingdata.tech/nlcs/def/8e2a15dd-76a3-4fcb-ba82-86be0f14c814,V-SVH-TEGEL_200X600_HALFST_KL-SO
http://digitalbuildingdata.tech/nlcs/def/5f8fd674-3c7b-48a9-b0b3-01ecfc600876,V-SGR-GRAS_02-SO
http://digitalbuildingdata.tech/nlcs/def/4f10f4ab-b71c-4bcf-8c98-1525924ec03e,SVH-KANTOPSLUITING_HOEKSTUK_UITWENDIG_130 150
http://digitalbuildingdata.tech/nlcs/def/1502d808-9f75-415c-8f64-3a3afb3989a4,V-SVH-SPECIAAL_02_KL-SO
http://digitalbuildingdata.tech/nlcs/def/802d5995-d792-4a07-ba26-665b37b7f656,HAAG_STRAK
http://digitalbuildingdata.tech/nlcs/def/c771146f-f994-4c61-9e94-ea37faa0ba73,WATERGANG_TALUD
http://digitalbuildingdata.tech/nlcs/def/75317d65-1590-4e91-9331-f3c09d5e87e4,KOUDENET_TRANSPORTLEIDING_RETOUR_PE
http://digitalbuildingdata.tech/nlcs/def/f65e805c-7f9b-4b63-b666-4136f4479a91,AGR-TEELGROND-SOD
http://digitalbuildingdata.tech/nlcs/def/80787ea0-fbea-4e12-a646-4b3893bfb826,SVH-TEGEL_2000X2000_HALFST_KL-SO
http://digitalbuildingdata.tech/nlcs/def/f11b9f0e-74b0-4534-a72e-efe61a6ace82,SGR-TEELGROND_01_KL-SO
http://digitalbuildingdata.tech/nlcs/def/cf8d66ae-987f-429a-8482-cc9563ffd9ef,SVH-SPECIAAL_OVERIG_TRANENPLAAT_02_KL-SO
http://digitalbuildingdata.tech/nlcs/def/0b58b3a8-80c6-4288-a898-e37b323602db,MEUBILAIR_LUCHTHAVENMEUBILAIR
http://digitalbuildingdata.tech/nlcs/def/5dcb94aa-cde3-40fa-a386-81a15498910c,V-SVH-TEGEL_600X200_LINT_KL-SO
http://digitalbuildingdata.tech/nlcs/def/ab1bf5a5-d30b-4748-bfdf-4e06a543ec1f,B-SVH-KANTOPSLUITING_GAZONBAND_60X200-D
http://digitalbuildingdata.tech/nlcs/def/9e4a486e-dc70-4499-9761-2609cc6494ea,SVH-KANTOPSLUITING_GAZONBAND_120X200-D
http://digitalbuildingdata.tech/nlcs/def/09e7da29-0760-4b6e-9463-eba3b76332a2,B-SVH-KANTOPSLUITING_GAZONBAND_100X300-D
http://digitalbuildingdata.tech/nlcs/def/f04cd3f4-92db-4ba3-8d53-57d7b2680aa8,SVH-KANTOPSLUITING_GAZONBAND_200X150-D
http://digitalbuildingdata.tech/nlcs/def/f6e7c259-c3b0-458f-8501-487da2f3abbf,SVH-SIERTEGEL-SO
http://digitalbuildingdata.tech/nlcs/def/b0969393-00bb-43fb-99a7-9b7fd084727c,V-SVH-INRITELEMENT_130 150_180X450X500_LINKS
http://digitalbuildingdata.tech/nlcs/def/785ed365-78f5-4ac1-8c4c-86bb5d3d2355,B-SVH-KANTOPSLUITING_LEICONBAND_F25_4-D
http://digitalbuildingdata.tech/nlcs/def/390f73dd-b9cb-466b-b320-02296de50e46,KANTOPSLUITING_GELEIDEBAND_70X150
http://digitalbuildingdata.tech/nlcs/def/c0e15500-759d-472e-a548-eb8df1ba8e5f,KANTOPSLUITING_SIGNALERINGSBAND_LIJNREFLECTOR
http://digitalbuildingdata.tech/nlcs/def/f6ddd8e9-a6b1-4e95-a68a-57dbc4a15fa9,V-SIW-VRI_AUTOMAAT-SO
http://digitalbuildingdata.tech/nlcs/def/ff8d5dc7-613f-4931-90ff-8041f9a57b2b,V-SVH-SPECIAAL_OVERIG_KOPSHOUT_KL-SO
http://digitalbuildingdata.tech/nlcs/def/53973818-66e1-405e-9cf3-0d006a8da073,BOOM_SOLITAIR
http://digitalbuildingdata.tech/nlcs/def/0f0f0c4e-08bd-4beb-8692-398017cfb7c8,B-SVH-INRITELEMENT_130 150_180X750X500_MIDDEN
http://digitalbuildingdata.tech/nlcs/def/12ec17c9-0051-487e-a141-ae29ebd1d05a,SVH-TEGEL_600X600_HALFST_STIP-SO
http://digitalbuildingdata.tech/nlcs/def/1623c827-c2c7-4e9b-8bc8-9cfe19724bc4,B-SVH-KANTOPSLUITING_STOOTBAND_300X300-D
http://digitalbuildingdata.tech/nlcs/def/07ffa8e0-fa8f-40ac-90bc-78b8ab81dfb1,SVH-BOOMKRANSBAND_1200X1200
http://digitalbuildingdata.tech/nlcs/def/95e5250c-ce5c-4122-8d17-6830073958b9,SGR-MAAIVELD_KL-SO
http://digitalbuildingdata.tech/nlcs/def/cbbe2854-f8a1-4761-8cda-18cb8979db7e,KANTOPSLUITING_GAZONBAND_60X200
http://digitalbuildingdata.tech/nlcs/def/0740c8b9-cfa2-49fd-94e0-b80063896148,SVH-SIERBESTRATING_02-SO
http://digitalbuildingdata.tech/nlcs/def/24ee1a12-7f2e-4237-9904-3bf2b7bb9cee,V-SVH-TEGEL_300X300_DIK_LINT_STIP_KL-SO
http://digitalbuildingdata.tech/nlcs/def/88a64338-0503-48c5-bcdc-c5bddab26194,KANTOPSLUITING_ELEMENT_INRIT_PERRONBAND
http://digitalbuildingdata.tech/nlcs/def/1899b947-58b2-4ff4-905a-66e7a6a0f416,SVH-KANTOPSLUITING_INRITPERRONBAND_200X250-D
http://digitalbuildingdata.tech/nlcs/def/b56c191c-4100-48de-9c06-917d4c694a6f,V-SVH-BOOMKRANSBAND_1200X1200_180 200
http://digitalbuildingdata.tech/nlcs/def/9e73035a-32f0-44aa-a100-744b89b31f6a,B-SVH-INRITELEMENT_130 150_180X450X500_MIDDEN
http://digitalbuildingdata.tech/nlcs/def/e52b53e8-1193-4274-9b54-920137773928,SVH-TEGEL_200X300_LINT-SO
http://digitalbuildingdata.tech/nlcs/def/1fc12ce7-05c4-4c73-b215-01bdf9c73f67,SIERPLANTSOEN
http://digitalbuildingdata.tech/nlcs/def/4f38e612-ea0f-4c95-90f9-8268f27eeb86,AGW-GROND_ZAND_FUNDERINGSZAND-SOD
http://digitalbuildingdata.tech/nlcs/def/5bc199a4-38eb-47d0-8a3e-5c21d4c0f9c5,V-SVH-TEGEL_150X300_DUN_ELLEBOOG-SO
http://digitalbuildingdata.tech/nlcs/def/eec9ed2a-5b48-487b-95e1-459c4c7c699d,SVH-HOUTSNIPPERS-SO
http://digitalbuildingdata.tech/nlcs/def/d20f1af3-825a-4499-adad-0b8b8e6f1a47,SVH-TEGEL_100X300_LINT-SO
http://digitalbuildingdata.tech/nlcs/def/4c9382fa-3f4c-4baa-bb62-8d8b4678ac23,SVH-SPECIAAL_01_KL-SO
http://digitalbuildingdata.tech/nlcs/def/554ab7b9-0542-48d0-9ba4-809dfbedce6a,MEUBILAIR_WEGMEUBILAIR_CAMERA
http://digitalbuildingdata.tech/nlcs/def/b4f0e70a-3b8d-4ad7-8e33-7bac8e7e7300,B-SVH-INRITELEMENT_280 300_280X800X800_RECHTS
http://digitalbuildingdata.tech/nlcs/def/3b37d4f0-80c2-43a8-92eb-6ba2f5cc6734,V-SVH-SPECIAAL_OVERIG_LANGSHOUT-SO
http://digitalbuildingdata.tech/nlcs/def/7c069d68-40d1-45b7-aafd-33703358f166,BESCHOEIING_DAMWAND_HOUT
http://digitalbuildingdata.tech/nlcs/def/0d38558d-68f8-4f1d-bc85-4803c0e37db1,V-SVH-TEGEL_300X200_LINT-SO
http://digitalbuildingdata.tech/nlcs/def/f32d69a4-b651-48ea-ac08-ea959a3e08ab,SVH-INRITELEMENT_130 150_180X450X500_MIDDEN
http://digitalbuildingdata.tech/nlcs/def/bc84c7fc-6b6e-44ca-8f26-e6c35a7eaed0,V-SVH-TEGEL_300X150_DUN_ELLEBOOG_STIP-SO
http://digitalbuildingdata.tech/nlcs/def/6fe51eb9-dcbf-467a-b96b-779ea739db0a,KOUDENET_AANSLUITLEIDING_RETOUR_PVC
http://digitalbuildingdata.tech/nlcs/def/c77de231-3df3-4cd5-b024-b6f0748271a1,V-SVH-TEGEL_600X600_HALFST-SO
http://digitalbuildingdata.tech/nlcs/def/7a17dec4-c272-47fd-964d-3d4d0423ed8e,V-SVH-TEGEL_300X150_DUN_LINT_STIP-SO
http://digitalbuildingdata.tech/nlcs/def/81125a18-3367-4186-ad68-d2f72aeffd37,SAL-COORDINAAT_RECHTSBOVEN-SO
http://digitalbuildingdata.tech/nlcs/def/27d6a3f1-a276-4fdc-9254-f43e29cf2723,OVERIG_TRANSPORTLEIDING-OPHOOGTEBRENGEN
http://digitalbuildingdata.tech/nlcs/def/71ce11e4-76ae-485b-8077-f8cd46b1f63e,SIW-VRI_DETECTIELUS-SO
http://digitalbuildingdata.tech/nlcs/def/2f943fe5-af35-42cb-8ec7-273d8d12f562,V-SVH-TEGEL_300X150_DUN_HALFST_STIP-SO
http://digitalbuildingdata.tech/nlcs/def/c5f95ec3-e993-4dce-b630-c59c28a287b4,SPECIAAL_SPORT_UNIVERSEELSPORTVELD
http://digitalbuildingdata.tech/nlcs/def/a648e47e-43ac-4d1f-a880-96c5938a00fc,V-SVH-HSTEEN_KL-SO
http://digitalbuildingdata.tech/nlcs/def/f561be75-7adb-4302-af8e-75dbc2e1eff9,WARMTENET_TRANSPORTLEIDING_AANVOER_STAAL
http://digitalbuildingdata.tech/nlcs/def/5efc86b1-be4d-46a2-a9f9-e470275effaf,V-SVH-SPECIAAL_OVERIG_TRANENPLAAT_02_KL-SO
http://digitalbuildingdata.tech/nlcs/def/0a8ff6f6-11b2-4928-93bb-5497cc4b9c48,SVH-KALKZANDSTEEN-SO
http://digitalbuildingdata.tech/nlcs/def/a61e5717-cd7a-41f5-adef-1b17f6a575a9,SVH-FUNDERING_GRANULAAT_KL-SO
http://digitalbuildingdata.tech/nlcs/def/3587e268-b3c2-4716-b220-91eaf9cd1e42,SVH-TEGEL_600X600_BLOK-SO
http://digitalbuildingdata.tech/nlcs/def/89b47056-c394-4c6b-b649-b5e5ea2287bc,KEERWAND_DAMWAND_KUNSTSTOF
http://digitalbuildingdata.tech/nlcs/def/3f1bb759-db78-462e-ac88-441e8cfe4caa,SVH-KANTOPSLUITING_STOOTBAND_100X250-D
http://digitalbuildingdata.tech/nlcs/def/dfa343c8-3247-4351-a981-f090160815bf,B-SVH-KANTOPSLUITING_STOOTBAND_100X250-D
http://digitalbuildingdata.tech/nlcs/def/51cb72e2-9211-481c-88ac-9df149af3fa6,SVH-KANTOPSLUITING_STOOTBAND_300X300-D
http://digitalbuildingdata.tech/nlcs/def/5eb6c5ed-0ad1-4f95-ba94-bc01308d5ce9,AGR-RIET_02-SO
http://digitalbuildingdata.tech/nlcs/def/56a3f594-bc06-4fc1-acce-689862778db2,V-SVH-TEGEL_150X300_DUN_LINT-SO
http://digitalbuildingdata.tech/nlcs/def/1ea9f258-1822-4b87-b034-95459b194c52,V-SVH-TEGEL_600X600_HALFST_STIP-SO
http://digitalbuildingdata.tech/nlcs/def/7c2a7255-d145-4aff-9f25-b54498d74857,AGR-MAAIVELD-SO
http://digitalbuildingdata.tech/nlcs/def/26c4ba5d-c8db-497d-9665-c59cd0d0f502,SVH-KANTOPSLUITING_HOEKSTUK_UITWENDIG_130 150_SCHUIN
http://digitalbuildingdata.tech/nlcs/def/4dc76d11-1a0b-4173-a99f-1af584f615a8,SVH-KANTOPSLUITING_HOEKSTUK_INWENDIG_70X200
http://digitalbuildingdata.tech/nlcs/def/da3a639d-5dbc-469b-83b3-2288ed6d6f09,SVH-KANTOPSLUITING_HOEKSTUK_INWENDIG_130 150
http://digitalbuildingdata.tech/nlcs/def/bd20ac84-de92-4cd6-a950-13dd8eeae214,SVH-KANTOPSLUITING_HOEKSTUK_UITWENDIG_180 200X400
http://digitalbuildingdata.tech/nlcs/def/212cf196-7940-44e5-ac58-af563ab55e58,SVH-KANTOPSLUITING_HOEKSTUK_UITWENDIG_70X200_SCHUIN
http://digitalbuildingdata.tech/nlcs/def/09dcff41-f5ba-48fb-9e8e-b88e2a40054a,SVH-KANTOPSLUITING_HOEKSTUK_UITWENDIG_180 200
http://digitalbuildingdata.tech/nlcs/def/274c62be-64ee-4afc-a3fa-6fc64215e3a9,SVH-KANTOPSLUITING_HOEKSTUK_UITWENDIG_100X200
http://digitalbuildingdata.tech/nlcs/def/0117808f-f233-4c6c-9913-9796160d1ca4,SVH-KANTOPSLUITING_HOEKSTUK_INWENDIG_100X200
http://digitalbuildingdata.tech/nlcs/def/ea411bd4-30ae-4f05-b603-489f48101157,SVH-KANTOPSLUITING_HOEKSTUK_UITWENDIG_180 200_SCHUIN
http://digitalbuildingdata.tech/nlcs/def/5ec4379e-9a51-4f35-bb07-c810e11eecfd,SVH-KANTOPSLUITING_HOEKSTUK_INWENDIG_180 200X40
http://digitalbuildingdata.tech/nlcs/def/79f2cf06-937a-4317-9c1d-1bc9e9d2691b,KANTOPSLUITING_ELEMENT_HOEKSTUK
http://digitalbuildingdata.tech/nlcs/def/1cabc80f-0ee0-47ed-b60d-c78c3c288d98,V-SIW-VRI_PUTSARMATUUR-SO
http://digitalbuildingdata.tech/nlcs/def/8474e8d7-4b82-451f-a6cc-7cef880ed547,V-SVH-TEGEL_2000X2000_LINT-SO
http://digitalbuildingdata.tech/nlcs/def/4374b4d5-193c-4148-84cf-63df9741f31f,AL-PROFIEL-SO
http://digitalbuildingdata.tech/nlcs/def/2a188b1a-0c8f-4463-b2f4-593a122bc14a,V-SVH-BOOMKRANSBAND_1800X1800
http://digitalbuildingdata.tech/nlcs/def/21c718cf-6ec2-4032-879f-5bf9c1e8e4c4,KANTOPSLUITING_GAZONBAND_100X300
http://digitalbuildingdata.tech/nlcs/def/bfed44f0-fad2-4f4d-9f11-074a937b2b99,VH-OPSLUITBAND_VARIANT01-SO
http://digitalbuildingdata.tech/nlcs/def/9a437463-e20e-43db-9456-23d74068ee2b,SVH-TEGEL_150X300_DUN_ELLEBOOG_STIP_KL-SO
http://digitalbuildingdata.tech/nlcs/def/bf0da8a2-19be-46b1-8474-22c7887bc772,V-SVH-TEGEL_BLOK_STIP_02-SO
http://digitalbuildingdata.tech/nlcs/def/dc2fda9f-dd95-4c79-b962-d7924aa8503a,SVH-BOOMKRANS_ELEMENT_LATERAAL_1200X1200
http://digitalbuildingdata.tech/nlcs/def/3e95b3e9-f435-43f3-a636-581203be25bb,V-VH-GAZONBAND_VARIANT01-SO
http://digitalbuildingdata.tech/nlcs/def/2f2d8df4-6a3c-4676-a5ca-7492f021f15b,SVH-TEGEL_600X600_BLOK_KL-SO
http://digitalbuildingdata.tech/nlcs/def/0c26a70a-305b-439e-8a5c-3c748e8eee38,HOUTOPSTAND_NAALD
http://digitalbuildingdata.tech/nlcs/def/f92930cc-bcdc-4539-95a7-368067ad30f6,V-SVH-TEGEL_300X150_DIK_HALFST_STIP-SO
http://digitalbuildingdata.tech/nlcs/def/1e57a41e-8afa-48ab-98ff-697b0cc01ad0,V-SVH-GESLOTEN_KL-SO
http://digitalbuildingdata.tech/nlcs/def/667c576e-80c6-4b6e-91f5-1d4d02d8226b,V-SVH-BOOMKRANSBAND_1500X1500
http://digitalbuildingdata.tech/nlcs/def/98cac1e9-6690-4158-ab6b-2d2f707fd0ec,V-SVH-TEGEL_400X400_HALFST_STIP_KL-SO
http://digitalbuildingdata.tech/nlcs/def/6d333f3b-805b-4b3c-9d81-a22da41282fd,SVH-FUNDERING_GRANULAAT_SINTELS-SO
http://digitalbuildingdata.tech/nlcs/def/77cca506-6f20-43d6-8c9e-c0a9a4302b93,MEUBILAIR_SPOORWEGMEUBILAIR
http://digitalbuildingdata.tech/nlcs/def/225fbe1f-7fd6-4e13-b6b7-d1b46e0421c8,SVH-SPECIAAL_OVERIG_02-SO
http://digitalbuildingdata.tech/nlcs/def/8a7fd75d-acf7-49ca-b09b-0a00f193b9d4,TYPEAANDUIDING
http://digitalbuildingdata.tech/nlcs/def/647bcf55-a2fe-4ef4-8c15-dcfbeed9d53a,SGR-TEELGROND_01-SO
http://digitalbuildingdata.tech/nlcs/def/b9d34502-768b-403b-9c0c-11ae9bc54a9c,SVH-INRITELEMENT_280 300_280X800X800_MIDDEN
http://digitalbuildingdata.tech/nlcs/def/5f1acec1-b19e-4e71-b6e7-9ed9f7969876,SIW-VRI_UNIVERSEELMAST-SO
http://digitalbuildingdata.tech/nlcs/def/34d9a947-22ae-4205-af1a-453d413fdc35,SVH-TEGEL_300X150_DUN_LINT_STIP_KL-SO
http://digitalbuildingdata.tech/nlcs/def/19d27676-cd88-45e5-919a-73b2f2b80f55,V-SRI-PUT_SWA_KUNSTSTOF-SO
http://digitalbuildingdata.tech/nlcs/def/db398bba-eeb2-4870-b805-d62b3070daab,SVH-TEGEL_600X200_LINT-SO
http://digitalbuildingdata.tech/nlcs/def/2e5034e8-24e6-4c84-a2e8-5a1e2fe76941,SGR-SIERPLANTSOEN-SO
http://digitalbuildingdata.tech/nlcs/def/b366a8f2-4bd4-4ba6-8131-6f30cc471b34,SVH-TEGEL_400X400_HALFST_STIP_KL-SO
http://digitalbuildingdata.tech/nlcs/def/c27ce470-1eff-4f8e-bf43-f4ae8e3ce6b6,SVH-HALFVERHARDING_01-SO
http://digitalbuildingdata.tech/nlcs/def/ac698d81-9ff0-49ff-b662-edf84d933332,VH-RIJWIELPADBAND_STELLEN-SO
http://digitalbuildingdata.tech/nlcs/def/a170ca94-4258-4bb6-889e-05c0331b11a0,V-SVH-SPECIAAL_01_KL-SO
http://digitalbuildingdata.tech/nlcs/def/1b29ee38-55eb-470a-bad8-23bac4b7fb19,KANTOPSLUITING_ELEMENT_BOOMKRANS_ELEMENT
http://digitalbuildingdata.tech/nlcs/def/afa963d8-0e48-41ab-aeff-f06296981daa,SVH-TEGEL_300X200_LINT-SO
http://digitalbuildingdata.tech/nlcs/def/13c9bdfb-f153-45a1-8d95-40a34714547a,V-SIE-LPG VULPUNT-SO
http://digitalbuildingdata.tech/nlcs/def/6b6bcc17-fc63-41ca-8ce9-e04bc29cf259,V-SVH-INRITELEMENT_180 200_160X500X1000_HIJSOOG_MIDDEN
http://digitalbuildingdata.tech/nlcs/def/3230f0cd-f863-4570-9982-18984f308265,KEERWAND_DIEPWAND
http://digitalbuildingdata.tech/nlcs/def/afcea6b1-bec1-4f8b-a1ff-2fe4278f6b9f,BOB
http://digitalbuildingdata.tech/nlcs/def/6a010aa2-7fa1-48cf-b593-916dfbfb692a,V-SVH-SPECIAAL_OVERIG_02_KL-SO
http://digitalbuildingdata.tech/nlcs/def/7d94861a-2ae1-47f3-a103-2f837c39f33a,V-SVH-HALFVERHARDING_GRIND_02-SO
http://digitalbuildingdata.tech/nlcs/def/d23b3008-6a80-40d3-a7e1-077ca32664bc,V-SVH-GLAS-SO
http://digitalbuildingdata.tech/nlcs/def/28ea9bf6-9ce0-451e-960c-22a3c525b103,V-SVH-FUNDERING_BIMS_KL-SO
http://digitalbuildingdata.tech/nlcs/def/cb215c2a-0a6c-45a9-9ab6-dca77c13a1e9,KOUDENET_AANSLUITLEIDING_AANVOER_STAAL
http://digitalbuildingdata.tech/nlcs/def/50be045a-a565-4700-b7f0-9170cefd1243,SVH-TEGEL_300X150_DIK_HALFST_STIP_KL-SO
http://digitalbuildingdata.tech/nlcs/def/5b79641e-5341-45b0-8c1b-5457c0c36023,SVH-TEGEL_300X200_HALFST-SO
http://digitalbuildingdata.tech/nlcs/def/948d1e5f-787b-4172-bade-500a9735ab77,SVH-FUNDERING_OVERIG-SO
http://digitalbuildingdata.tech/nlcs/def/b4adc04b-c70e-4d2a-b188-280ece14d25b,RI-SWA-SO
http://digitalbuildingdata.tech/nlcs/def/97e571e3-187f-4e48-bbee-3fed1265f2c1,SVH-TEGEL_100X300_LINT_KL-SO
http://digitalbuildingdata.tech/nlcs/def/65dac3f7-5b5d-42b4-a3bb-0762970d45bd,TEKENBLAD_HULPLIJN
http://digitalbuildingdata.tech/nlcs/def/d950404f-a158-4f0e-a2fd-7efb45f503f6,V-ZZ-WERKGRENS-SO
http://digitalbuildingdata.tech/nlcs/def/1c2d96e3-523e-4adc-a5df-961b2a93c267,KEERWAND_DAMWAND_HOUT
http://digitalbuildingdata.tech/nlcs/def/2dc8804f-9fa3-4fdd-878f-8277f81f3a66,SVH-TEGEL_300X300_DIK_BLOK_STIP-SO
http://digitalbuildingdata.tech/nlcs/def/ba1a6f60-7fdd-40dd-8fdb-6b409fd95be3,KANTOPSLUITING_SCHEIDINGSBAND_200X400
http://digitalbuildingdata.tech/nlcs/def/9428381f-9109-438e-a18f-0824cd2e3b89,V-SIW-VRI_3LICHTVERKEERSLANTAARN_ROND_3X80mm-SO
