objectURI,id_nummer,oudLaagnaam,nieuweLaagnaam
http://digitalbuildingdata.tech/nlcs/def/ef5935da-2462-4b8d-aedb-c68afb4541e4,578,*_**_KG_BEHEERGRENS_RIJK_RWS-OPNIEUW STELLEN,*_**_KG_BEHEERGRENS_RIJK_RWS
http://digitalbuildingdata.tech/nlcs/def/2f577e46-5fe7-4182-a0f6-c9af3f5bb82b,592,*_**_KG_BENOGRENS_RIJK_RWS-OPNIEUW STELLEN,*_**_KG_BENOGRENS_RIJK_RWS
http://digitalbuildingdata.tech/nlcs/def/bdde0f94-364b-48a5-9b34-fa4a0490fe7a,585,*_**_KG_ONDERHOUDGRENS_RIJK_RWS-OPNIEUW STELLEN,*_**_KG_ONDERHOUDGRENS_RIJK_RWS
http://digitalbuildingdata.tech/nlcs/def/d98ba953-a03b-42f3-aed2-88ac9595dd7a,12,X_XX_AL_TEKENBLAD-OPNIEUW STELLEN,X_XX_AL_TEKENBLAD
http://digitalbuildingdata.tech/nlcs/def/5bd4b95a-dc71-42af-b5cf-c2d7449f9760,3364,X_XX_AL_COORDINAATPUNT-OPNIEUW STELLEN,X_XX_AL_COORDINAATPUNT
http://digitalbuildingdata.tech/nlcs/def/cbc84760-0b9a-4205-93b3-ae4b8279cd08,27,X_XX_AL_VERWIJZING-OPNIEUW STELLEN,X_XX_AL_VERWIJZING
http://digitalbuildingdata.tech/nlcs/def/6b3b0a4e-ae5c-41b6-8924-e37f88c13d31,34,X_XX_AL_PROFIELBALK-OPNIEUW STELLEN,X_XX_AL_PROFIELBALK
http://digitalbuildingdata.tech/nlcs/def/f7144968-6e00-4516-a3bc-9b7b556cc0a5,11,X_XX_AL_REFERENTIE-OPNIEUW STELLEN,X_XX_AL_REFERENTIE
http://digitalbuildingdata.tech/nlcs/def/e5aa0262-49bc-4a8b-9dc4-81debfa37345,10,X_XX_AL_ORIENTATIE-OPNIEUW STELLEN,X_XX_AL_ORIENTATIE
http://digitalbuildingdata.tech/nlcs/def/ae1369b0-0ece-4017-94a5-f001804b4188,2,X_XX_AL_BLADVERWIJZING-OPNIEUW STELLEN,X_XX_AL_BLADVERWIJZING
http://digitalbuildingdata.tech/nlcs/def/82677c85-1aa0-4ea4-ad78-a9534476dc8e,38,X_XX_AL_TEKENBLADGRENS-OPNIEUW STELLEN,X_XX_AL_TEKENBLADGRENS
http://digitalbuildingdata.tech/nlcs/def/a9622d0d-facb-411a-987b-f6adf25910f4,1,X_XX_AL_AANKLEDING-OPNIEUW STELLEN,X_XX_AL_AANKLEDING
http://digitalbuildingdata.tech/nlcs/def/f54c6021-5e77-48aa-a020-0bf0f86da9e4,32,X_XX_AL_LEGENDA-OPNIEUW STELLEN,X_XX_AL_LEGENDA
http://digitalbuildingdata.tech/nlcs/def/7158aa53-1b03-40c5-bf95-8d31e2c72624,15,X_XX_AL_TEKENBLAD_KADER-OPNIEUW STELLEN,X_XX_AL_TEKENBLAD_KADER
http://digitalbuildingdata.tech/nlcs/def/3455519b-0969-441e-9066-defcb5245141,25,X_XX_AL_TEKENBLAD_VIEWPORT-OPNIEUW STELLEN,X_XX_AL_TEKENBLAD_VIEWPORT
http://digitalbuildingdata.tech/nlcs/def/d7424c0f-a027-451f-b6b2-26fc04374b9d,20,X_XX_AL_TEKENBLAD_SCHAALBALK-OPNIEUW STELLEN,X_XX_AL_TEKENBLAD_SCHAALBALK
http://digitalbuildingdata.tech/nlcs/def/a394f60d-1d36-4b97-80db-a568211f2980,13,X_XX_AL_TEKENBLAD_DEELKADER-OPNIEUW STELLEN,X_XX_AL_TEKENBLAD_DEELKADER
http://digitalbuildingdata.tech/nlcs/def/b587d613-cd7c-4348-a3b4-24538c0cb9f2,22,X_XX_AL_TEKENBLAD_TITELBLOK-OPNIEUW STELLEN,X_XX_AL_TEKENBLAD_TITELBLOK
http://digitalbuildingdata.tech/nlcs/def/1f26db84-c369-43cd-bc64-5af1eef71e7d,26,X_XX_AL_TEKENBLAD_WIJZIGINGSBLOK-OPNIEUW STELLEN,X_XX_AL_TEKENBLAD_WIJZIGINGSBLOK
http://digitalbuildingdata.tech/nlcs/def/afa7666b-1c23-4d4e-a6ca-f8a9d64324dc,21,X_XX_AL_TEKENBLAD_SITUATIE-OPNIEUW STELLEN,X_XX_AL_TEKENBLAD_SITUATIE
http://digitalbuildingdata.tech/nlcs/def/836a066d-0781-4ce6-a760-4566c5dbfa5d,24,X_XX_AL_TEKENBLAD_VERKLARING-OPNIEUW STELLEN,X_XX_AL_TEKENBLAD_VERKLARING
http://digitalbuildingdata.tech/nlcs/def/e982babe-06cc-4800-b3e9-7e44471737bd,29,X_XX_AL_VERWIJZING_DETAIL-OPNIEUW STELLEN,X_XX_AL_VERWIJZING_DETAIL
http://digitalbuildingdata.tech/nlcs/def/73554001-b372-4756-8df7-fe86ce5073c7,31,X_XX_AL_VERWIJZING_WIJZIGING-OPNIEUW STELLEN,X_XX_AL_VERWIJZING_WIJZIGING
http://digitalbuildingdata.tech/nlcs/def/d4e4aefc-e55d-4e15-b524-2e3344e15eec,28,X_XX_AL_VERWIJZING_AANZICHT-OPNIEUW STELLEN,X_XX_AL_VERWIJZING_AANZICHT
http://digitalbuildingdata.tech/nlcs/def/91cd8ded-2932-4cc1-bf16-1321ddb60b47,4,X_XX_AL_BLADVERWIJZING_BLAD-OPNIEUW STELLEN,X_XX_AL_BLADVERWIJZING_BLAD
http://digitalbuildingdata.tech/nlcs/def/183069c1-f792-472f-9713-477516c63199,7,X_XX_AL_BLADVERWIJZING_KAART-OPNIEUW STELLEN,X_XX_AL_BLADVERWIJZING_KAART
http://digitalbuildingdata.tech/nlcs/def/d366a885-c350-4366-afc0-1af4aa64d227,3,X_XX_AL_BLADVERWIJZING_AS-OPNIEUW STELLEN,X_XX_AL_BLADVERWIJZING_AS
http://digitalbuildingdata.tech/nlcs/def/18b54499-57d3-49e4-ac4c-3048b64a7c69,5,X_XX_AL_BLADVERWIJZING_CONTOUR-OPNIEUW STELLEN,X_XX_AL_BLADVERWIJZING_CONTOUR
http://digitalbuildingdata.tech/nlcs/def/9f9c66dc-e5f0-4de1-85f9-82d36f81ff33,6,X_XX_AL_BLADVERWIJZING_DTM-OPNIEUW STELLEN,X_XX_AL_BLADVERWIJZING_DTM
http://digitalbuildingdata.tech/nlcs/def/22235789-48d3-4154-8f8d-63ed70b13e04,16,X_XX_AL_TEKENBLAD_KADER_AFSNIJMARKERING-OPNIEUW STELLEN,X_XX_AL_TEKENBLAD_KADER_AFSNIJMARKERING
http://digitalbuildingdata.tech/nlcs/def/136521c9-daf1-49e9-b172-75e75b470a76,18,X_XX_AL_TEKENBLAD_KADER_ROOSTERVERDELING-OPNIEUW STELLEN,X_XX_AL_TEKENBLAD_KADER_ROOSTERVERDELING
http://digitalbuildingdata.tech/nlcs/def/142d5294-b077-446d-87e7-30f2777e841d,17,X_XX_AL_TEKENBLAD_KADER_CENTERMARKERING-OPNIEUW STELLEN,X_XX_AL_TEKENBLAD_KADER_CENTERMARKERING
http://digitalbuildingdata.tech/nlcs/def/5c8ecbe8-2744-4c16-87df-9a4db5b2c7c8,19,X_XX_AL_TEKENBLAD_KADER_VOUWMERK-OPNIEUW STELLEN,X_XX_AL_TEKENBLAD_KADER_VOUWMERK
http://digitalbuildingdata.tech/nlcs/def/b5f97208-afc7-442d-ad3f-a1e4371644e8,23,X_XX_AL_TEKENBLAD_TITELBLOK_BEDRIJFSLOGO-OPNIEUW STELLEN,X_XX_AL_TEKENBLAD_TITELBLOK_BEDRIJFSLOGO
http://digitalbuildingdata.tech/nlcs/def/ba49418a-551a-4f42-8f3a-8de0eab7eb38,1605,X_XX_OB_OEVERVOORZIENING-OPNIEUW STELLEN,*_**_OB_OEVERVOORZIENING
http://digitalbuildingdata.tech/nlcs/def/face4216-402b-44be-b4ee-8425c9545d16,1596,X_XX_OB_SCHANSKORF-OPNIEUW STELLEN,*_**_OB_SCHANSKORF
http://digitalbuildingdata.tech/nlcs/def/130ad10a-8097-4673-8710-4df6f17c9864,1594,X_XX_OB_DIJKBEKLEDING-OPNIEUW STELLEN,*_**_OB_DIJKBEKLEDING
http://digitalbuildingdata.tech/nlcs/def/7a9c98bf-78ae-42ad-99eb-c5119a79a151,1597,X_XX_OB_NATUUROEVER-OPNIEUW STELLEN,*_**_OB_NATUUROEVER
http://digitalbuildingdata.tech/nlcs/def/57f40637-086d-47db-90b5-014bba8fdda7,2914,X_XX_OB_BEKLEDING-OPNIEUW STELLEN,*_**_OB_BEKLEDING
http://digitalbuildingdata.tech/nlcs/def/74599cd7-63fb-4938-8ee8-61c0d44f1a2d,1600,X_XX_OB_BODEMBESCHERMING-OPNIEUW STELLEN,*_**_OB_BODEMBESCHERMING
http://digitalbuildingdata.tech/nlcs/def/25477cf0-78db-4f94-9180-5432ac162115,1604,X_XX_OB_VERANKERING-OPNIEUW STELLEN,*_**_OB_VERANKERING
http://digitalbuildingdata.tech/nlcs/def/064d023f-3635-414b-aecb-ff5e0a9ea72a,1586,X_XX_OB_ZETSTEEN-OPNIEUW STELLEN,*_**_OB_ZETSTEEN
http://digitalbuildingdata.tech/nlcs/def/d44fcbc4-cb08-4789-80b9-f48314d85539,1593,X_XX_OB_GOLFBREKER-OPNIEUW STELLEN,*_**_OB_GOLFBREKER
http://digitalbuildingdata.tech/nlcs/def/a15cb311-2abd-4c59-8675-b7b78d0b95ac,1581,X_XX_OB_PEILVAK-OPNIEUW STELLEN,*_**_OB_PEILVAK
http://digitalbuildingdata.tech/nlcs/def/b3302124-555e-432c-8fa6-2c0c7e34bca3,1590,X_XX_OB_ZINKCONSTRUCTIE-OPNIEUW STELLEN,*_**_OB_ZINKCONSTRUCTIE
http://digitalbuildingdata.tech/nlcs/def/88f7f213-54bc-431a-ae4a-a831cbed1488,1585,X_XX_OB_STORTSTEEN-OPNIEUW STELLEN,*_**_OB_STORTSTEEN
http://digitalbuildingdata.tech/nlcs/def/346f0ccb-a49e-4030-9696-8a8710d62942,1587,X_XX_OB_BESCHOEIING-OPNIEUW STELLEN,*_**_OB_BESCHOEIING
http://digitalbuildingdata.tech/nlcs/def/330d62cd-5b31-4596-9ec0-a3f1fcfe1761,1602,X_XX_OB_STEENMATRASSEN-OPNIEUW STELLEN,*_**_OB_STEENMATRASSEN
http://digitalbuildingdata.tech/nlcs/def/ee65e3e3-bd59-4fa6-b50b-ea54ffffc3c5,1584,X_XX_OB_ZAND-OPNIEUW STELLEN,*_**_OB_ZAND
http://digitalbuildingdata.tech/nlcs/def/426457fd-cff3-4706-9a43-c51a78d83442,1591,X_XX_OB_DUINBESCHERMING-OPNIEUW STELLEN,*_**_OB_DUINBESCHERMING
http://digitalbuildingdata.tech/nlcs/def/9ee738c8-4a29-47ce-ac39-9bf0abe5bec5,1599,X_XX_OB_BETUINING-OPNIEUW STELLEN,*_**_OB_BETUINING
http://digitalbuildingdata.tech/nlcs/def/044cf6e7-3086-480e-bf8e-74ac4708ae91,1595,X_XX_OB_KRIB-OPNIEUW STELLEN,*_**_OB_KRIB
http://digitalbuildingdata.tech/nlcs/def/a6812c22-f254-40c9-95dd-e03b5e1f194f,1601,X_XX_OB_TALUDBEKLEDING-OPNIEUW STELLEN,*_**_OB_TALUDBEKLEDING
http://digitalbuildingdata.tech/nlcs/def/d7a5f828-a09a-4ab3-a2c7-9993448aa0c8,1603,X_XX_OB_STREKDAM-OPNIEUW STELLEN,*_**_OB_STREKDAM
http://digitalbuildingdata.tech/nlcs/def/1892289b-4374-4228-b038-3f1e385fee74,1598,X_XX_OB_NATUURLIJKE BESCHERMING-OPNIEUW STELLEN,*_**_OB_NATUURLIJKE BESCHERMING
http://digitalbuildingdata.tech/nlcs/def/72fe0769-def9-4ae1-ace8-3869de0882c9,1583,X_XX_OB_KLEI-OPNIEUW STELLEN,*_**_OB_KLEI
http://digitalbuildingdata.tech/nlcs/def/58823a8a-bd5c-4869-9b2b-fca3139bf372,1582,X_XX_OB_WATERLIJN-OPNIEUW STELLEN,*_**_OB_WATERLIJN
http://digitalbuildingdata.tech/nlcs/def/ed091380-664e-4d89-a90f-6a5348011a12,2916,X_XX_OB_BEKLEDING_BETON-OPNIEUW STELLEN,*_**_OB_BEKLEDING_BETON
http://digitalbuildingdata.tech/nlcs/def/be1358a2-021a-4e4f-9b1a-d7ea524d1401,2918,X_XX_OB_BEKLEDING_STORTSTEEN-OPNIEUW STELLEN,*_**_OB_BEKLEDING_STORTSTEEN
http://digitalbuildingdata.tech/nlcs/def/03f21118-e625-46da-af31-63993504bf31,2917,X_XX_OB_BEKLEDING_BITUMEN-OPNIEUW STELLEN,*_**_OB_BEKLEDING_BITUMEN
http://digitalbuildingdata.tech/nlcs/def/8aa881aa-b630-42ed-9ad3-c5d2641fc3e9,2915,X_XX_OB_BEKLEDING_STEEN-OPNIEUW STELLEN,*_**_OB_BEKLEDING_STEEN
http://digitalbuildingdata.tech/nlcs/def/bd803279-2649-474c-8d9a-aeebcad5eb45,1588,X_XX_OB_BESCHOEIING_PERKOENPALENRIJ-OPNIEUW STELLEN,*_**_OB_BESCHOEIING_PERKOENPALENRIJ
http://digitalbuildingdata.tech/nlcs/def/29f9c9dc-884d-41d6-ab99-d5c192304eb8,1589,X_XX_OB_BESCHOEIING_BESCHOEIINGPAAL-OPNIEUW STELLEN,*_**_OB_BESCHOEIING_BESCHOEIINGPAAL
http://digitalbuildingdata.tech/nlcs/def/0bee123b-7c59-4d21-bf24-521461d0096b,1592,X_XX_OB_DUINBESCHERMING_PERKOENPAAL-OPNIEUW STELLEN,*_**_OB_DUINBESCHERMING_PERKOENPAAL
http://digitalbuildingdata.tech/nlcs/def/57358df9-6c57-4e48-b57b-75a27a598414,2637,X_XX_VW_VERKEERSTEKEN-OPNIEUW STELLEN,*_**_VW_VERKEERSTEKEN
http://digitalbuildingdata.tech/nlcs/def/52b5f001-d3bf-4ded-a6a0-40eeb5d4ca4a,2569,X_XX_VW_MARKERING-OPNIEUW STELLEN,*_**_VW_MARKERING
http://digitalbuildingdata.tech/nlcs/def/8dc3e431-1771-4968-93bc-adfd1a1ddef9,3349,X_XX_VW_BLINDENGELEIDEROUTE-OPNIEUW STELLEN,*_**_VW_BLINDENGELEIDEROUTE
http://digitalbuildingdata.tech/nlcs/def/002a7c8c-07a0-4de0-9c7d-d005adbc2b48,2553,X_XX_VW_BEWEGWIJZERING-OPNIEUW STELLEN,*_**_VW_BEWEGWIJZERING
http://digitalbuildingdata.tech/nlcs/def/83304d60-a1c2-4196-b14e-bfc4bfec1c2f,2659,X_XX_VW_RIJRICHTING-OPNIEUW STELLEN,*_**_VW_RIJRICHTING
http://digitalbuildingdata.tech/nlcs/def/175f8a4a-d6e9-4152-88a9-90c01ec786e0,2948,X_XX_VW_VERKEERSTELLER-OPNIEUW STELLEN,*_**_VW_VERKEERSTELLER
http://digitalbuildingdata.tech/nlcs/def/9a5e8291-8fab-4bc8-b170-9e153250f7c1,2658,X_XX_VW_OMLEIDINGSROUTE-OPNIEUW STELLEN,*_**_VW_OMLEIDINGSROUTE
http://digitalbuildingdata.tech/nlcs/def/33a05154-f774-4b37-8b6b-2a52b32a135b,2655,X_XX_VW_PVR-OPNIEUW STELLEN,*_**_VW_PVR
http://digitalbuildingdata.tech/nlcs/def/0e11aa5c-a187-4fbf-b810-93023e48dcfb,2657,X_XX_VW_AFZETTING-OPNIEUW STELLEN,*_**_VW_AFZETTING
http://digitalbuildingdata.tech/nlcs/def/84b4330e-07aa-4484-b6ae-8f46dbf9b9b9,3350,X_XX_VW_VERKEERSSPIEGEL-OPNIEUW STELLEN,*_**_VW_VERKEERSSPIEGEL
http://digitalbuildingdata.tech/nlcs/def/d57ddfe7-3765-4d56-badf-7e6ffa000d59,4101,X_XX_VW_VERKEERSTEKEN_TRAMSIGNALERING-OPNIEUW STELLEN,*_**_VW_VERKEERSTEKEN_TRAMSIGNALERING
http://digitalbuildingdata.tech/nlcs/def/98be19a6-bc71-4387-b97c-36a178875e44,2640,X_XX_VW_VERKEERSTEKEN_DRAAGCONSTRUCTIE-OPNIEUW STELLEN,*_**_VW_VERKEERSTEKEN_DRAAGCONSTRUCTIE
http://digitalbuildingdata.tech/nlcs/def/9e7b6094-7a90-4fd8-a1bc-bfbeb075bfd2,2639,X_XX_VW_VERKEERSTEKEN_BEBAKENING-OPNIEUW STELLEN,*_**_VW_VERKEERSTEKEN_BEBAKENING
http://digitalbuildingdata.tech/nlcs/def/9e989127-f0dd-4559-b8fd-5eb4372bb3f4,2572,X_XX_VW_MARKERING_PUNTSTUK-OPNIEUW STELLEN,*_**_VW_MARKERING_PUNTSTUK
http://digitalbuildingdata.tech/nlcs/def/bb4dc3b4-3284-4c74-8680-c46ed2829073,2573,X_XX_VW_MARKERING_SYMBOOL-OPNIEUW STELLEN,*_**_VW_MARKERING_SYMBOOL
http://digitalbuildingdata.tech/nlcs/def/5fed65de-70a2-46c1-94e3-e3187693b122,2618,X_XX_VW_MARKERING_DWARS-OPNIEUW STELLEN,*_**_VW_MARKERING_DWARS
http://digitalbuildingdata.tech/nlcs/def/001408c7-11b0-4f68-af22-3cb2db5f801a,2577,X_XX_VW_MARKERING_ACTIEF-OPNIEUW STELLEN,*_**_VW_MARKERING_ACTIEF
http://digitalbuildingdata.tech/nlcs/def/6bf28615-76e1-48a3-bc40-e6e902757d55,2578,X_XX_VW_MARKERING_LANGS-OPNIEUW STELLEN,*_**_VW_MARKERING_LANGS
http://digitalbuildingdata.tech/nlcs/def/de411dc6-a771-4b44-8c00-f9d0a5672a5d,2571,X_XX_VW_MARKERING_VERDRIJFSTREEP-OPNIEUW STELLEN,*_**_VW_MARKERING_VERDRIJFSTREEP
http://digitalbuildingdata.tech/nlcs/def/f6f0c207-1c44-45db-9685-f9159199c91c,2575,X_XX_VW_MARKERING_AFGEKRUISTVLAK-OPNIEUW STELLEN,*_**_VW_MARKERING_AFGEKRUISTVLAK
http://digitalbuildingdata.tech/nlcs/def/d5170803-8e46-48c8-b6c1-804230eea5c0,2570,X_XX_VW_MARKERING_PIJL-OPNIEUW STELLEN,*_**_VW_MARKERING_PIJL
http://digitalbuildingdata.tech/nlcs/def/66924f02-b62c-4dd8-8579-d82644cb6692,2559,X_XX_VW_BEWEGWIJZERING_FIETS-OPNIEUW STELLEN,*_**_VW_BEWEGWIJZERING_FIETS
http://digitalbuildingdata.tech/nlcs/def/b2d7c08d-479a-4fe9-a7b7-4ea594368482,2554,X_XX_VW_BEWEGWIJZERING_ERFTOEGANGSWEG-OPNIEUW STELLEN,*_**_VW_BEWEGWIJZERING_ERFTOEGANGSWEG
http://digitalbuildingdata.tech/nlcs/def/73b4805f-a452-4a51-bd30-3deb792c5b36,2555,X_XX_VW_BEWEGWIJZERING_GEBIEDSONTSLUITINGWEG-OPNIEUW STELLEN,*_**_VW_BEWEGWIJZERING_GEBIEDSONTSLUITINGWEG
http://digitalbuildingdata.tech/nlcs/def/f39e934b-b05a-4e9a-8b36-3123f938de6d,2564,X_XX_VW_BEWEGWIJZERING_DRAAGCONSTRUCTIE-OPNIEUW STELLEN,*_**_VW_BEWEGWIJZERING_DRAAGCONSTRUCTIE
http://digitalbuildingdata.tech/nlcs/def/a93db82b-9f05-4c47-b482-fc825d5261d4,2561,X_XX_VW_BEWEGWIJZERING_VOETGANGER-OPNIEUW STELLEN,*_**_VW_BEWEGWIJZERING_VOETGANGER
http://digitalbuildingdata.tech/nlcs/def/2b80a1df-7462-4127-9b28-846103be4110,2556,X_XX_VW_BEWEGWIJZERING_STROOMWEG-OPNIEUW STELLEN,*_**_VW_BEWEGWIJZERING_STROOMWEG
http://digitalbuildingdata.tech/nlcs/def/e0bc38f7-d2c6-4dde-92ad-036ef62f03eb,2560,X_XX_VW_BEWEGWIJZERING_BROMFIETS-OPNIEUW STELLEN,*_**_VW_BEWEGWIJZERING_BROMFIETS
http://digitalbuildingdata.tech/nlcs/def/33945766-5d0c-400c-8fbf-af9638c084c2,2563,X_XX_VW_BEWEGWIJZERING_NIETGEINTEGREERD-OPNIEUW STELLEN,*_**_VW_BEWEGWIJZERING_NIETGEINTEGREERD
http://digitalbuildingdata.tech/nlcs/def/db56d0b6-71ed-4b91-8d4e-ec2816fb49c4,3344,X_XX_VW_AFZETTING_POLLER-OPNIEUW STELLEN,*_**_VW_AFZETTING_POLLER
http://digitalbuildingdata.tech/nlcs/def/0d110716-8181-46c5-84b9-98463e1365eb,3473,X_XX_VW_AFZETTING_AFSLUITPAAL-OPNIEUW STELLEN,*_**_VW_AFZETTING_AFSLUITPAAL
http://digitalbuildingdata.tech/nlcs/def/cccca714-5fed-4f69-b55e-0edd62e89ec9,3351,X_XX_VW_VERKEERSSPIEGEL_DRAAGCONSTRUCTIE-OPNIEUW STELLEN,*_**_VW_VERKEERSSPIEGEL_DRAAGCONSTRUCTIE
http://digitalbuildingdata.tech/nlcs/def/a564ee0e-de62-4d0d-b5cb-403a8bb261c3,2619,X_XX_VW_MARKERING_DWARS_DRIEHOEK-OPNIEUW STELLEN,*_**_VW_MARKERING_DWARS_DRIEHOEK
http://digitalbuildingdata.tech/nlcs/def/7c90971f-b2b2-4423-aec0-527a13f1012d,2623,X_XX_VW_MARKERING_DWARS_STOPSTREEP-OPNIEUW STELLEN,*_**_VW_MARKERING_DWARS_STOPSTREEP
http://digitalbuildingdata.tech/nlcs/def/cc217a6d-7a6c-4a14-bc6c-429fdba906b9,2629,X_XX_VW_MARKERING_DWARS_OVERSTEEK-OPNIEUW STELLEN,*_**_VW_MARKERING_DWARS_OVERSTEEK
http://digitalbuildingdata.tech/nlcs/def/f8875546-efa5-4d4f-8dfa-90fb430c3f43,3554,X_XX_VW_MARKERING_DWARS_STREEP-OPNIEUW STELLEN,*_**_VW_MARKERING_DWARS_STREEP
http://digitalbuildingdata.tech/nlcs/def/eafae490-2cd4-4ec5-b159-1be686387f5c,2579,X_XX_VW_MARKERING_LANGS_STREEP-OPNIEUW STELLEN,*_**_VW_MARKERING_LANGS_STREEP
http://digitalbuildingdata.tech/nlcs/def/6ff7b249-f34a-429b-b8d3-9faab72e5a0c,2565,X_XX_VW_BEWEGWIJZERING_DRAAGCONSTRUCTIE_PORTAAL-OPNIEUW STELLEN,*_**_VW_BEWEGWIJZERING_DRAAGCONSTRUCTIE_PORTAAL
http://digitalbuildingdata.tech/nlcs/def/0f07544c-010d-464f-bc0f-252b5469f70c,2567,X_XX_VW_BEWEGWIJZERING_DRAAGCONSTRUCTIE_UITHOUDER-OPNIEUW STELLEN,*_**_VW_BEWEGWIJZERING_DRAAGCONSTRUCTIE_UITHOUDER
http://digitalbuildingdata.tech/nlcs/def/f46fc864-2a4b-4c00-8192-3c9721c73e59,2558,X_XX_VW_BEWEGWIJZERING_STROOMWEG_REGIONAAL-OPNIEUW STELLEN,*_**_VW_BEWEGWIJZERING_STROOMWEG_REGIONAAL
http://digitalbuildingdata.tech/nlcs/def/f6fe07a1-b5b8-4c6a-90af-bb589c7f1c8b,2557,X_XX_VW_BEWEGWIJZERING_STROOMWEG_NATIONAAL-OPNIEUW STELLEN,*_**_VW_BEWEGWIJZERING_STROOMWEG_NATIONAAL
http://digitalbuildingdata.tech/nlcs/def/76297399-91aa-4fdb-b0cb-7d2675d27e39,3348,X_XX_VW_AFZETTING_POLLER_VAST-OPNIEUW STELLEN,*_**_VW_AFZETTING_POLLER_VAST
http://digitalbuildingdata.tech/nlcs/def/a15a4c6b-3544-432a-a6c9-a077fe6ff098,3346,X_XX_VW_AFZETTING_POLLER_PUT-OPNIEUW STELLEN,*_**_VW_AFZETTING_POLLER_PUT
http://digitalbuildingdata.tech/nlcs/def/324c0228-a055-42e2-819b-5121820952f1,3347,X_XX_VW_AFZETTING_POLLER_SCANPAAL-OPNIEUW STELLEN,*_**_VW_AFZETTING_POLLER_SCANPAAL
http://digitalbuildingdata.tech/nlcs/def/a1b09ed4-97b8-45ea-b942-1256a45efe61,3345,X_XX_VW_AFZETTING_POLLER_BEWEEGBAAR-OPNIEUW STELLEN,*_**_VW_AFZETTING_POLLER_BEWEEGBAAR
http://digitalbuildingdata.tech/nlcs/def/fbf9acc9-ff1d-4dc2-aedc-f7385730a8bd,2624,X_XX_VW_MARKERING_DWARS_STOPSTREEP_020-OPNIEUW STELLEN,*_**_VW_MARKERING_DWARS_STOPSTREEP_020
http://digitalbuildingdata.tech/nlcs/def/9c18520c-5307-4db4-a0cc-38d6ea4e9187,2625,X_XX_VW_MARKERING_DWARS_STOPSTREEP_030-OPNIEUW STELLEN,*_**_VW_MARKERING_DWARS_STOPSTREEP_030
http://digitalbuildingdata.tech/nlcs/def/9f8cbb7c-ca5f-442c-b496-d85da612af98,2627,X_XX_VW_MARKERING_DWARS_STOPSTREEP_015-OPNIEUW STELLEN,*_**_VW_MARKERING_DWARS_STOPSTREEP_015
http://digitalbuildingdata.tech/nlcs/def/da339f68-8a94-4683-9f86-a742a3444c85,2626,X_XX_VW_MARKERING_DWARS_STOPSTREEP_050-OPNIEUW STELLEN,*_**_VW_MARKERING_DWARS_STOPSTREEP_050
http://digitalbuildingdata.tech/nlcs/def/b4c6776d-d37c-4043-8f9c-9d9368942129,2631,X_XX_VW_MARKERING_DWARS_OVERSTEEK_KANALISATIESTREEP50-OPNIEUW STELLEN,*_**_VW_MARKERING_DWARS_OVERSTEEK_KANALISATIESTREEP50
http://digitalbuildingdata.tech/nlcs/def/8fb62433-cff2-411a-92ca-c95b58918309,2635,X_XX_VW_MARKERING_DWARS_OVERSTEEK_BLOKSTREEP-OPNIEUW STELLEN,*_**_VW_MARKERING_DWARS_OVERSTEEK_BLOKSTREEP
http://digitalbuildingdata.tech/nlcs/def/ed7446e1-a960-49b9-ad41-6bb3159f577d,2630,X_XX_VW_MARKERING_DWARS_OVERSTEEK_VOETGANGERS-OPNIEUW STELLEN,*_**_VW_MARKERING_DWARS_OVERSTEEK_VOETGANGERS
http://digitalbuildingdata.tech/nlcs/def/90b9ef4e-1677-4bd8-ae5d-e8048790e1dd,2601,X_XX_VW_MARKERING_LANGS_STREEP_39-OPNIEUW STELLEN,*_**_VW_MARKERING_LANGS_STREEP_39
http://digitalbuildingdata.tech/nlcs/def/d2608f2c-4fac-4ebf-8e5d-6c9132fb9c56,3551,X_XX_VW_MARKERING_LANGS_STREEP_050050-OPNIEUW STELLEN,*_**_VW_MARKERING_LANGS_STREEP_050050
http://digitalbuildingdata.tech/nlcs/def/ce41855e-d93b-46d0-a51e-c0992cf59b82,2592,X_XX_VW_MARKERING_LANGS_STREEP_13-OPNIEUW STELLEN,*_**_VW_MARKERING_LANGS_STREEP_13
http://digitalbuildingdata.tech/nlcs/def/d893e767-ea09-45c1-a226-56b3b7602df6,2589,X_XX_VW_MARKERING_LANGS_STREEP_11-OPNIEUW STELLEN,*_**_VW_MARKERING_LANGS_STREEP_11
http://digitalbuildingdata.tech/nlcs/def/15d889d9-a422-4df0-984b-afda91f74583,2610,X_XX_VW_MARKERING_LANGS_STREEP_27030-OPNIEUW STELLEN,*_**_VW_MARKERING_LANGS_STREEP_27030
http://digitalbuildingdata.tech/nlcs/def/08519881-4d66-41f4-a0d8-079f3e400b4d,2599,X_XX_VW_MARKERING_LANGS_STREEP_33-OPNIEUW STELLEN,*_**_VW_MARKERING_LANGS_STREEP_33
http://digitalbuildingdata.tech/nlcs/def/b4134820-5436-4642-bb21-ad2147ef7e24,2597,X_XX_VW_MARKERING_LANGS_STREEP_31-OPNIEUW STELLEN,*_**_VW_MARKERING_LANGS_STREEP_31
