OMSCHRIJVING,STATUS,-,DISCIPLINE,-,HOOFDGROEP,-,OBJECT,_,SUBOBJECT01,_,SUBOBJECT02,_,SUBOBJECT03,_,SUBOBJECT04,_,SUBOBJECT05,-,BEWERKING,-,ELEMENT,-,SCHAAL,ARCERING,SYMBOOL,LAAGNAAM,B lineweight,B color,B color A,B color GD,B color GN,B color V,B linetype,N lineweight,N color,N color A,N color GD,N color GN,N color V,N linetype,V lineweight,V color,V color A,V color GD,V color GN,V color V,V linetype,T lineweight,T color,T color A,T color GD,T color GN,T color V,T linetype,VRKL_kort,VRKL_lang,VERSIE,WIJZIGING,STATUS,ID,KIND_VAN
KEERWAND_DAMWAND_BETON,*,-,**,-,GK,-,KEERWAND,_,DAMWAND,_,BETON,,,,,,,,,-,G,,,,,*-**-GK-KEERWAND_DAMWAND_BETON-G,0.18,30,32,30,30,253,CONTINUOUS,0.35,30,32,30,30,253,CONTINUOUS,0.35,30,32,30,30,253,V-CONTINUOUS-SO,0.35,30,32,30,30,253,CONTINUOUS,,,2.3,,,319,316
KEERWAND_DAMWAND_HOUT,*,-,**,-,GK,-,KEERWAND,_,DAMWAND,_,HOUT,,,,,,,,,-,G,,,,,*-**-GK-KEERWAND_DAMWAND_HOUT-G,0.18,30,32,30,30,253,CONTINUOUS,0.35,30,32,30,30,253,CONTINUOUS,0.35,30,32,30,30,253,V-CONTINUOUS-SO,0.35,30,32,30,30,253,CONTINUOUS,,,2.3,,,318,316
KEERWAND_DAMWAND_KUNSTSTOF,*,-,**,-,GK,-,KEERWAND,_,DAMWAND,_,KUNSTSTOF,,,,,,,,,-,G,,,,,*-**-GK-KEERWAND_DAMWAND_KUNSTSTOF-G,0.18,30,32,30,30,253,CONTINUOUS,0.35,30,32,30,30,253,CONTINUOUS,0.35,30,32,30,30,253,V-CONTINUOUS-SO,0.35,30,32,30,30,253,CONTINUOUS,,,2.3,,,320,316
KEERWAND_DAMWAND_STAAL,*,-,**,-,GK,-,KEERWAND,_,DAMWAND,_,STAAL,,,,,,,,,-,G,,,,,*-**-GK-KEERWAND_DAMWAND_STAAL-G,0.18,30,32,30,30,253,CONTINUOUS,0.35,30,32,30,30,253,CONTINUOUS,0.35,30,32,30,30,253,V-CONTINUOUS-SO,0.35,30,32,30,30,253,CONTINUOUS,,,2.3,,,317,316
KEERWAND_DIEPWAND,*,-,**,-,GK,-,KEERWAND,_,DIEPWAND,,,,,,,,,,,-,G,,,,,*-**-GK-KEERWAND_DIEPWAND-G,0.18,30,32,30,30,253,CONTINUOUS,0.35,30,32,30,30,253,CONTINUOUS,0.35,30,32,30,30,253,V-CONTINUOUS-SO,0.35,30,32,30,30,253,CONTINUOUS,,,2.3,,,322,315
KEERWAND_JUMBOBLOKKEN,*,-,**,-,GK,-,KEERWAND,_,JUMBOBLOKKEN,,,,,,,,,,,-,G,,,,,*-**-GK-KEERWAND_JUMBOBLOKKEN-G,0.18,30,32,30,30,253,CONTINUOUS,0.35,30,32,30,30,253,CONTINUOUS,0.35,30,32,30,30,253,V-CONTINUOUS-SO,0.35,30,32,30,30,253,CONTINUOUS,,,4.1,,VERVALLEN,327,315
KEERWAND_LWAND,*,-,**,-,GK,-,KEERWAND,_,LWAND,,,,,,,,,,,-,G,,,,,*-**-GK-KEERWAND_LWAND-G,0.18,30,32,30,30,253,CONTINUOUS,0.35,30,32,30,30,253,CONTINUOUS,0.35,30,32,30,30,253,V-CONTINUOUS-SO,0.35,30,32,30,30,253,CONTINUOUS,,,2.3,,,325,315
KEERWAND_SCHANSKORF,*,-,**,-,GK,-,KEERWAND,_,SCHANSKORF,,,,,,,,,,,-,G,,,,,*-**-GK-KEERWAND_SCHANSKORF-G,0.18,30,32,30,30,253,CONTINUOUS,0.35,30,32,30,30,253,CONTINUOUS,0.35,30,32,30,30,253,V-CONTINUOUS-SO,0.35,30,32,30,30,253,CONTINUOUS,,,2.3,,,324,315
KEERWAND_TERRE ARMEE,*,-,**,-,GK,-,KEERWAND,_,TERRE ARMEE,,,,,,,,,,,-,G,,,,,*-**-GK-KEERWAND_TERRE ARMEE-G,0.18,30,32,30,30,253,CONTINUOUS,0.35,30,32,30,30,253,CONTINUOUS,0.35,30,32,30,30,253,V-CONTINUOUS-SO,0.35,30,32,30,30,253,CONTINUOUS,,,2.3,,,323,315
KEERWAND_TWAND,*,-,**,-,GK,-,KEERWAND,_,TWAND,,,,,,,,,,,-,G,,,,,*-**-GK-KEERWAND_TWAND-G,0.18,30,32,30,30,253,CONTINUOUS,0.35,30,32,30,30,253,CONTINUOUS,0.35,30,32,30,30,253,V-CONTINUOUS-SO,0.35,30,32,30,30,253,CONTINUOUS,,,2.3,,,326,315
KISTDAM,*,-,**,-,GK,-,KISTDAM,,,,,,,,,,,,,-,G,,,,,*-**-GK-KISTDAM-G,0.18,40,42,40,40,253,CONTINUOUS,0.35,40,42,40,40,253,CONTINUOUS,0.35,40,42,40,40,253,V-CONTINUOUS-SO,0.35,40,42,40,40,253,CONTINUOUS,,,5.0,B, N, T LINEWEIGTH AANGEPAST,GEWIJZIGD,329,0
KISTDAM_BERLINER WAND,*,-,**,-,GK,-,KISTDAM,_,BERLINER WAND,,,,,,,,,,,-,G,,,,,*-**-GK-KISTDAM_BERLINER WAND-G,0.18,40,42,40,40,253,CONTINUOUS,0.35,40,42,40,40,253,CONTINUOUS,0.35,40,42,40,40,253,V-CONTINUOUS-SO,0.35,40,42,40,40,253,CONTINUOUS,,,2.3,,,338,329
KISTDAM_COMBIWAND,*,-,**,-,GK,-,KISTDAM,_,COMBIWAND,,,,,,,,,,,-,G,,,,,*-**-GK-KISTDAM_COMBIWAND-G,0.18,40,42,40,40,253,CONTINUOUS,0.35,40,42,40,40,253,CONTINUOUS,0.35,40,42,40,40,253,V-CONTINUOUS-SO,0.35,40,42,40,40,253,CONTINUOUS,,,2.3,,,335,329
