"mappingElement,""gwswStelselType"",""gwswType"",""nlcsObject"",""nlcsObjectName"",""nlcsSymbool"",""nlcsSymbolName"""
"http://digitalbuildingdata.tech/nlcs-gwsw/def/fca7da20-da99-4838-be86-2d2cdbd9a153,""http://data.gwsw.nl/1.6/totaal/Drainagestelsel"",""http://data.gwsw.nl/1.6/totaal/Hemelwaterriool"",""http://digitalbuildingdata.tech/nlcs/def/a8301102-38cf-4e59-9b7f-5bd2a2945190"","""","""","""""
"http://digitalbuildingdata.tech/nlcs-gwsw/def/85992a0e-1bdb-4b58-8459-8a5473630946,""http://data.gwsw.nl/1.6/totaal/GemengdStelsel"",""http://data.gwsw.nl/1.6/totaal/Infiltratiekolk"",""http://digitalbuildingdata.tech/nlcs/def/71db1702-a821-49eb-bade-d4c243a838f1"","""","""","""""
"http://digitalbuildingdata.tech/nlcs-gwsw/def/77df8a3e-c50c-4dc4-a483-3311de174e45,""http://data.gwsw.nl/1.6/totaal/Persleidingsysteem"",""http://data.gwsw.nl/1.6/totaal/Perceelaansluitleiding"",""http://digitalbuildingdata.tech/nlcs/def/3f11132d-bfa6-4e0b-b433-7f0d38996501"","""","""","""""
"http://digitalbuildingdata.tech/nlcs-gwsw/def/809de56e-9a1a-49c6-afe7-a664c00a33c4,""http://data.gwsw.nl/1.6/totaal/GemengdStelsel"",""http://data.gwsw.nl/1.6/totaal/Doorspoelput"",""http://digitalbuildingdata.tech/nlcs/def/b0bac912-11d7-49e3-bb87-69d014df819e"","""","""","""""
"http://digitalbuildingdata.tech/nlcs-gwsw/def/376f4aed-c0b5-4b60-9df4-e0acbe926c41,""http://data.gwsw.nl/1.6/totaal/Duikerstelsel"",""http://data.gwsw.nl/1.6/totaal/Infiltratiekolk"",""http://digitalbuildingdata.tech/nlcs/def/71db1702-a821-49eb-bade-d4c243a838f1"","""","""","""""
"http://digitalbuildingdata.tech/nlcs-gwsw/def/3a945c9c-29a1-418f-8c0c-64c46a6ac687,""http://data.gwsw.nl/1.6/totaal/Vuilwaterstelsel"",""http://data.gwsw.nl/1.6/totaal/DwaPerceelaansluitleiding"",""http://digitalbuildingdata.tech/nlcs/def/10b9221d-d095-4057-a378-ed6d0e236b82"","""","""","""""
"http://digitalbuildingdata.tech/nlcs-gwsw/def/c44d840a-49e0-46ea-a6a1-54a7704a2d50,""http://data.gwsw.nl/1.6/totaal/Vuilwaterstelsel"",""http://data.gwsw.nl/1.6/totaal/Doorspoelput"",""http://digitalbuildingdata.tech/nlcs/def/fe1a33c4-78b3-4fff-9c0c-ce4b6719b2b1"","""","""","""""
"http://digitalbuildingdata.tech/nlcs-gwsw/def/4d96cc3e-82c9-4831-b2f9-0bfdd662a9e2,""http://data.gwsw.nl/1.6/totaal/Persleidingsysteem"",""http://data.gwsw.nl/1.6/totaal/Luchtinjectie_unit"",""http://digitalbuildingdata.tech/nlcs/def/44d6b161-0e89-423e-a3f7-cf70be6dfc41"","""","""","""""
"http://digitalbuildingdata.tech/nlcs-gwsw/def/b263f1c7-4ab8-49b2-a070-43a06a5f447b,""http://data.gwsw.nl/1.6/totaal/GemengdStelsel"",""http://data.gwsw.nl/1.6/totaal/Roostergoot"",""http://digitalbuildingdata.tech/nlcs/def/ed616b3c-7364-4411-9691-1a798edff003"","""","""","""""
"http://digitalbuildingdata.tech/nlcs-gwsw/def/18d63692-8455-4bd8-bb80-d8262e64a6b6,""http://data.gwsw.nl/1.6/totaal/Drainagestelsel"",""http://data.gwsw.nl/1.6/totaal/Drain"",""http://digitalbuildingdata.tech/nlcs/def/412c49b3-657f-44ec-8ea3-1ac29f1d1f43"","""","""","""""
"http://digitalbuildingdata.tech/nlcs-gwsw/def/ed24490c-6bdc-4114-97cd-053cb9a349ba,""http://data.gwsw.nl/1.6/totaal/Infiltratiestelsel"",""http://data.gwsw.nl/1.6/totaal/BlindePut"",""http://digitalbuildingdata.tech/nlcs/def/1a71f103-3c34-4141-8d5f-95caa700786c"","""","""","""""
"http://digitalbuildingdata.tech/nlcs-gwsw/def/f8d96019-17f5-46f4-9f8e-cb863ac57f8f,""http://data.gwsw.nl/1.6/totaal/Persleidingsysteem"",""http://data.gwsw.nl/1.6/totaal/Erfafscheidingsput"",""http://digitalbuildingdata.tech/nlcs/def/cc878310-5886-4dab-9a5b-914812cf2c76"","""","""","""""
"http://digitalbuildingdata.tech/nlcs-gwsw/def/61bbd78e-f0e6-47b9-939d-8f531ed0af8d,""http://data.gwsw.nl/1.6/totaal/Infiltratiestelsel"",""http://data.gwsw.nl/1.6/totaal/Roostergoot"",""http://digitalbuildingdata.tech/nlcs/def/ed616b3c-7364-4411-9691-1a798edff003"","""","""","""""
"http://digitalbuildingdata.tech/nlcs-gwsw/def/9337264a-8c20-4d6e-b2fd-72ad19761adc,""http://data.gwsw.nl/1.6/totaal/Duikerstelsel"",""http://data.gwsw.nl/1.6/totaal/Doorspoelput"",""http://digitalbuildingdata.tech/nlcs/def/6f8537d3-442e-4f76-b217-98604636609e"","""","""","""""
"http://digitalbuildingdata.tech/nlcs-gwsw/def/3ee150d0-02af-4328-911b-dc93e4303029,""http://data.gwsw.nl/1.6/totaal/Drainagestelsel"",""http://data.gwsw.nl/1.6/totaal/Duiker"",""http://digitalbuildingdata.tech/nlcs/def/14c4636f-8802-46cc-8c78-730997acad3d"","""","""","""""
"http://digitalbuildingdata.tech/nlcs-gwsw/def/df206dd0-02ad-4006-826d-3b2eb0aa0c29,""http://data.gwsw.nl/1.6/totaal/GemengdStelsel"",""http://data.gwsw.nl/1.6/totaal/Kruisingsput"",""http://digitalbuildingdata.tech/nlcs/def/b2a5af9c-038a-4bdc-968d-e7973bc3c032"","""","""","""""
"http://digitalbuildingdata.tech/nlcs-gwsw/def/c6ca9abb-fb03-4f23-80f0-771b9e70fc93,""http://data.gwsw.nl/1.6/totaal/Duikerstelsel"",""http://data.gwsw.nl/1.6/totaal/Leidingsegment"",""http://digitalbuildingdata.tech/nlcs/def/705a8d37-14d4-4320-9036-1a1d8b77db14"","""","""","""""
"http://digitalbuildingdata.tech/nlcs-gwsw/def/d261a903-862d-4a2c-9fff-92935f7fb55a,""http://data.gwsw.nl/1.6/totaal/Infiltratiestelsel"",""http://data.gwsw.nl/1.6/totaal/Lozingsput"",""http://digitalbuildingdata.tech/nlcs/def/8bdb7d93-b893-479b-9526-281ffde44045"","""","""","""""
"http://digitalbuildingdata.tech/nlcs-gwsw/def/ac2bb003-bbcc-43f7-9d4e-6bc2e2663290,""http://data.gwsw.nl/1.6/totaal/Vuilwaterstelsel"",""http://data.gwsw.nl/1.6/totaal/Zinkerput"",""http://digitalbuildingdata.tech/nlcs/def/e08dd46e-d4e0-415a-9b73-f0c08648252a"","""","""","""""
"http://digitalbuildingdata.tech/nlcs-gwsw/def/f6c9e91c-70b1-4146-90d2-849a4c7904dc,""http://data.gwsw.nl/1.6/totaal/Hemelwaterstelsel"",""http://data.gwsw.nl/1.6/totaal/RioolputMetGeleiding"",""http://digitalbuildingdata.tech/nlcs/def/4a4e0491-d0ae-4fec-9b8d-32835ebe6b36"","""","""","""""
"http://digitalbuildingdata.tech/nlcs-gwsw/def/86080ea4-de0a-4345-ba08-f3122519d229,""http://data.gwsw.nl/1.6/totaal/Vuilwaterstelsel"",""http://data.gwsw.nl/1.6/totaal/Luchtpersleiding"",""http://digitalbuildingdata.tech/nlcs/def/705a8d37-14d4-4320-9036-1a1d8b77db14"","""","""","""""
"http://digitalbuildingdata.tech/nlcs-gwsw/def/f8bec00d-100f-42b9-bf36-dd8750de5495,""http://data.gwsw.nl/1.6/totaal/Drainagestelsel"",""http://data.gwsw.nl/1.6/totaal/Bergbezinkleiding"",""http://digitalbuildingdata.tech/nlcs/def/d3e79539-6a5a-46a0-b84a-8894d70a9a38"","""","""","""""
"http://digitalbuildingdata.tech/nlcs-gwsw/def/7a2a7f55-d3b9-4ef3-9bea-81ebe32e4027,""http://data.gwsw.nl/1.6/totaal/GemengdStelsel"",""http://data.gwsw.nl/1.6/totaal/Opvangput"",""http://digitalbuildingdata.tech/nlcs/def/8d061b9c-4343-425d-8533-73d683578659"","""","""","""""
"http://digitalbuildingdata.tech/nlcs-gwsw/def/5b320c1b-7415-45b4-a2d8-b7f64a26265f,""http://data.gwsw.nl/1.6/totaal/Duikerstelsel"",""http://data.gwsw.nl/1.6/totaal/Duiker"",""http://digitalbuildingdata.tech/nlcs/def/14c4636f-8802-46cc-8c78-730997acad3d"","""","""","""""
"http://digitalbuildingdata.tech/nlcs-gwsw/def/ecb0d21d-cbfe-4e56-afd7-573c92e4f6a0,""http://data.gwsw.nl/1.6/totaal/Infiltratiestelsel"",""http://data.gwsw.nl/1.6/totaal/Pendelstuk"",""http://digitalbuildingdata.tech/nlcs/def/8fee24c2-10d8-46f6-9592-1775c52bcb32"","""","""","""""
"http://digitalbuildingdata.tech/nlcs-gwsw/def/7d51e894-8049-494e-8b66-c20a52549250,""http://data.gwsw.nl/1.6/totaal/Drainagestelsel"",""http://data.gwsw.nl/1.6/totaal/Olie__benzineafvangput"",""http://digitalbuildingdata.tech/nlcs/def/6c7a3b19-3403-4310-8ccf-923b1ec196b2"","""","""","""""
"http://digitalbuildingdata.tech/nlcs-gwsw/def/c4878bf3-722b-4171-a38d-2607877cd551,""http://data.gwsw.nl/1.6/totaal/Drainagestelsel"",""http://data.gwsw.nl/1.6/totaal/Doorspoelput"",""http://digitalbuildingdata.tech/nlcs/def/b5c07458-6da8-4fd4-abd7-f646ee80482d"","""","""","""""
"http://digitalbuildingdata.tech/nlcs-gwsw/def/ac9fbf19-e8d7-4a39-a795-9eca8dffc994,""http://data.gwsw.nl/1.6/totaal/Drainagestelsel"",""http://data.gwsw.nl/1.6/totaal/Stuwrioolleiding"",""http://digitalbuildingdata.tech/nlcs/def/412c49b3-657f-44ec-8ea3-1ac29f1d1f43"","""","""","""""
"http://digitalbuildingdata.tech/nlcs-gwsw/def/a58ccaed-4ad4-42d3-88e9-6fcadafa5ca1,""http://data.gwsw.nl/1.6/totaal/Infiltratiestelsel"",""http://data.gwsw.nl/1.6/totaal/VolgezandeLeiding"",""http://digitalbuildingdata.tech/nlcs/def/0226fc00-b076-4774-bd96-ee7b9fac5c2e"","""","""","""""
"http://digitalbuildingdata.tech/nlcs-gwsw/def/f5576e7d-ba38-4caa-8353-171e2f3ecf3a,""http://data.gwsw.nl/1.6/totaal/Duikerstelsel"",""http://data.gwsw.nl/1.6/totaal/Uitlegger"",""http://digitalbuildingdata.tech/nlcs/def/7b2e3687-4b0a-40e9-927a-3d7a4879e405"","""","""","""""
"http://digitalbuildingdata.tech/nlcs-gwsw/def/d5db6330-6e7a-410d-83ee-fc5669a309a4,""http://data.gwsw.nl/1.6/totaal/Vuilwaterstelsel"",""http://data.gwsw.nl/1.6/totaal/Bergingsleiding"",""http://digitalbuildingdata.tech/nlcs/def/f89d386f-715a-4ef8-a4f7-7c18370d8013"","""","""","""""
"http://digitalbuildingdata.tech/nlcs-gwsw/def/cc339851-0fdc-4def-ae7b-7f4a8c5954a5,""http://data.gwsw.nl/1.6/totaal/Hemelwaterstelsel"",""http://data.gwsw.nl/1.6/totaal/GeboordeLeiding"",""http://digitalbuildingdata.tech/nlcs/def/e8cbb681-e3da-408f-8ca2-0e53d0663802"","""","""","""""
"http://digitalbuildingdata.tech/nlcs-gwsw/def/131ff200-913d-48a1-8a8c-39b6a5acc75b,""http://data.gwsw.nl/1.6/totaal/Persleidingsysteem"",""http://data.gwsw.nl/1.6/totaal/Vuilwaterriool"",""http://digitalbuildingdata.tech/nlcs/def/eac0d419-f850-4c8b-9dfb-8bf9f0db9e66"","""","""","""""
"http://digitalbuildingdata.tech/nlcs-gwsw/def/cd0fd4a9-d34b-45d8-99f5-dda5acc23cd3,""http://data.gwsw.nl/1.6/totaal/Vuilwaterstelsel"",""http://data.gwsw.nl/1.6/totaal/UitlaatPunt"",""http://digitalbuildingdata.tech/nlcs/def/80915766-d461-42cf-a4cc-5c2f333d22be"","""","""","""""
"http://digitalbuildingdata.tech/nlcs-gwsw/def/78df434c-0a9f-4aff-86e8-5ff5039e29e6,""http://data.gwsw.nl/1.6/totaal/Hemelwaterstelsel"",""http://data.gwsw.nl/1.6/totaal/DwaPerceelaansluitleiding"",""http://digitalbuildingdata.tech/nlcs/def/10b9221d-d095-4057-a378-ed6d0e236b82"","""","""","""""
"http://digitalbuildingdata.tech/nlcs-gwsw/def/42f857e5-3ced-4f0f-8741-4a15835b8809,""http://data.gwsw.nl/1.6/totaal/GemengdStelsel"",""http://data.gwsw.nl/1.6/totaal/InterneOverstortput"",""http://digitalbuildingdata.tech/nlcs/def/6da69639-e30f-4239-8d6d-3e5b1785398d"","""","""","""""
"http://digitalbuildingdata.tech/nlcs-gwsw/def/41d76a3d-4d6f-4091-a4c3-c702bc9c575e,""http://data.gwsw.nl/1.6/totaal/GemengdStelsel"",""http://data.gwsw.nl/1.6/totaal/Brandput"",""http://digitalbuildingdata.tech/nlcs/def/1e8c5556-7c7c-4a1d-bf1e-66db371ee81b"","""","""","""""
"http://digitalbuildingdata.tech/nlcs-gwsw/def/a0c6fbdd-102b-4694-bbb8-1c26be927539,""http://data.gwsw.nl/1.6/totaal/Hemelwaterstelsel"",""http://data.gwsw.nl/1.6/totaal/Blusriool"",""http://digitalbuildingdata.tech/nlcs/def/4428e3d9-c7a4-40de-86af-fcf63e23d913"","""","""","""""
"http://digitalbuildingdata.tech/nlcs-gwsw/def/5bd64101-972f-43e8-991f-73beed333665,""http://data.gwsw.nl/1.6/totaal/Hemelwaterstelsel"",""http://data.gwsw.nl/1.6/totaal/Molgoot"",""http://digitalbuildingdata.tech/nlcs/def/11518b76-884e-4d89-afce-f0b4f4becc62"","""","""","""""
"http://digitalbuildingdata.tech/nlcs-gwsw/def/aa4220c2-c281-43e5-bd72-c45200b6a385,""http://data.gwsw.nl/1.6/totaal/Drainagestelsel"",""http://data.gwsw.nl/1.6/totaal/Bergingsleiding"",""http://digitalbuildingdata.tech/nlcs/def/f89d386f-715a-4ef8-a4f7-7c18370d8013"","""","""","""""
"http://digitalbuildingdata.tech/nlcs-gwsw/def/6f431fd4-055e-4b05-a24c-06262e5df484,""http://data.gwsw.nl/1.6/totaal/Hemelwaterstelsel"",""http://data.gwsw.nl/1.6/totaal/Vacuumpompstation"",""http://digitalbuildingdata.tech/nlcs/def/4602f8c2-0428-474b-87c0-4625ea94c7ee"","""","""","""""
"http://digitalbuildingdata.tech/nlcs-gwsw/def/c508f39c-2df1-4690-bc01-748b632954c6,""http://data.gwsw.nl/1.6/totaal/Infiltratiestelsel"",""http://data.gwsw.nl/1.6/totaal/Luchtpersleiding"",""http://digitalbuildingdata.tech/nlcs/def/705a8d37-14d4-4320-9036-1a1d8b77db14"","""","""","""""
"http://digitalbuildingdata.tech/nlcs-gwsw/def/97c2b793-5135-4c6c-9382-0cceb6db2f17,""http://data.gwsw.nl/1.6/totaal/Vuilwaterstelsel"",""http://data.gwsw.nl/1.6/totaal/Drain"",""http://digitalbuildingdata.tech/nlcs/def/412c49b3-657f-44ec-8ea3-1ac29f1d1f43"","""","""","""""
"http://digitalbuildingdata.tech/nlcs-gwsw/def/790828b5-9669-4dfd-b3c6-391871d78e52,""http://data.gwsw.nl/1.6/totaal/Persleidingsysteem"",""http://data.gwsw.nl/1.6/totaal/Werveloverstortput"",""http://digitalbuildingdata.tech/nlcs/def/cc878310-5886-4dab-9a5b-914812cf2c76"","""","""","""""
"http://digitalbuildingdata.tech/nlcs-gwsw/def/2c0f53fd-4e21-411b-bf38-8a0b0dfe8614,""http://data.gwsw.nl/1.6/totaal/Infiltratiestelsel"",""http://data.gwsw.nl/1.6/totaal/GeboordeLeiding"",""http://digitalbuildingdata.tech/nlcs/def/e8cbb681-e3da-408f-8ca2-0e53d0663802"","""","""","""""
"http://digitalbuildingdata.tech/nlcs-gwsw/def/99af8042-2867-47d9-a1ad-9e21f4c9650c,""http://data.gwsw.nl/1.6/totaal/Vuilwaterstelsel"",""http://data.gwsw.nl/1.6/totaal/DT_riool"",""http://digitalbuildingdata.tech/nlcs/def/54b48b18-99ee-427d-9ed3-f766fad4e7cb"","""","""","""""
"http://digitalbuildingdata.tech/nlcs-gwsw/def/46120059-1cd9-4a12-b7fd-35beb2c2e372,""http://data.gwsw.nl/1.6/totaal/Duikerstelsel"",""http://data.gwsw.nl/1.6/totaal/Brandput"",""http://digitalbuildingdata.tech/nlcs/def/6f8537d3-442e-4f76-b217-98604636609e"","""","""","""""
"http://digitalbuildingdata.tech/nlcs-gwsw/def/3b66ac31-2397-4aef-bba6-cce7daf2ad61,""http://data.gwsw.nl/1.6/totaal/Infiltratiestelsel"",""http://data.gwsw.nl/1.6/totaal/Zandvangput"",""http://digitalbuildingdata.tech/nlcs/def/ef28bab2-ec70-45e3-b573-4e76eee589c6"","""","""","""""
"http://digitalbuildingdata.tech/nlcs-gwsw/def/47ca1bc3-0d5b-4042-9d89-24c8e5e6645c,""http://data.gwsw.nl/1.6/totaal/Drainagestelsel"",""http://data.gwsw.nl/1.6/totaal/Leidingsegment"",""http://digitalbuildingdata.tech/nlcs/def/705a8d37-14d4-4320-9036-1a1d8b77db14"","""","""","""""
"http://digitalbuildingdata.tech/nlcs-gwsw/def/2a23b953-2d2a-4e98-8339-8d3a043dc762,""http://data.gwsw.nl/1.6/totaal/Vuilwaterstelsel"",""http://data.gwsw.nl/1.6/totaal/VolgeschuimdeLeiding"",""http://digitalbuildingdata.tech/nlcs/def/e8783d8a-a289-4a4e-815d-2502d3044794"","""","""","""""
"http://digitalbuildingdata.tech/nlcs-gwsw/def/9facd7eb-20d1-4291-b964-8b165e65a445,""http://data.gwsw.nl/1.6/totaal/Drainagestelsel"",""http://data.gwsw.nl/1.6/totaal/Vacuumpompstation"",""http://digitalbuildingdata.tech/nlcs/def/4602f8c2-0428-474b-87c0-4625ea94c7ee"","""","""","""""
"http://digitalbuildingdata.tech/nlcs-gwsw/def/ac6e0216-acf7-437c-a427-540b20fa419a,""http://data.gwsw.nl/1.6/totaal/Hemelwaterstelsel"",""http://data.gwsw.nl/1.6/totaal/Parallelriool"",""http://digitalbuildingdata.tech/nlcs/def/a8301102-38cf-4e59-9b7f-5bd2a2945190"","""","""","""""
"http://digitalbuildingdata.tech/nlcs-gwsw/def/131c0202-d63b-4e91-a1a2-de6eec520a7f,""http://data.gwsw.nl/1.6/totaal/Persleidingsysteem"",""http://data.gwsw.nl/1.6/totaal/Putbuis"",""http://digitalbuildingdata.tech/nlcs/def/cc878310-5886-4dab-9a5b-914812cf2c76"","""","""","""""
"http://digitalbuildingdata.tech/nlcs-gwsw/def/ede7d8a8-2f7d-49bd-887e-25c08955de18,""http://data.gwsw.nl/1.6/totaal/GemengdStelsel"",""http://data.gwsw.nl/1.6/totaal/Inspectieput"",""http://digitalbuildingdata.tech/nlcs/def/9ebe5da1-d2e4-45f2-84de-923c5c1f1f4c"","""","""","""""
"http://digitalbuildingdata.tech/nlcs-gwsw/def/1d5b512d-d237-40c1-8d15-2065455d0b20,""http://data.gwsw.nl/1.6/totaal/Vuilwaterstelsel"",""http://data.gwsw.nl/1.6/totaal/DIT_riool"",""http://digitalbuildingdata.tech/nlcs/def/54b48b18-99ee-427d-9ed3-f766fad4e7cb"","""","""","""""
"http://digitalbuildingdata.tech/nlcs-gwsw/def/13b15443-5744-4dee-844d-b6d6ce6063ba,""http://data.gwsw.nl/1.6/totaal/Infiltratiestelsel"",""http://data.gwsw.nl/1.6/totaal/InterneOverstortput"",""http://digitalbuildingdata.tech/nlcs/def/1020990c-b0da-46bb-9db0-2e5d44a86863"","""","""","""""
"http://digitalbuildingdata.tech/nlcs-gwsw/def/a948bb7c-ba5e-453b-a30a-19bbbcd63461,""http://data.gwsw.nl/1.6/totaal/Duikerstelsel"",""http://data.gwsw.nl/1.6/totaal/Kolkaansluitleiding"",""http://digitalbuildingdata.tech/nlcs/def/2f8c2562-c295-4498-9aa4-1d3b3885e42b"","""","""","""""
"http://digitalbuildingdata.tech/nlcs-gwsw/def/83e65765-d321-4148-ab21-3e26cb807bda,""http://data.gwsw.nl/1.6/totaal/Duikerstelsel"",""http://data.gwsw.nl/1.6/totaal/Overnamepunt"",""http://digitalbuildingdata.tech/nlcs/def/6f8537d3-442e-4f76-b217-98604636609e"","""","""","""""
"http://digitalbuildingdata.tech/nlcs-gwsw/def/fe422022-d00f-46a8-bc52-e135a9a0be38,""http://data.gwsw.nl/1.6/totaal/Duikerstelsel"",""http://data.gwsw.nl/1.6/totaal/VerbeterdeOverstortput"",""http://digitalbuildingdata.tech/nlcs/def/6f8537d3-442e-4f76-b217-98604636609e"","""","""","""""
"http://digitalbuildingdata.tech/nlcs-gwsw/def/ea5aa7b3-2fef-45ad-a036-43d635a972b2,""http://data.gwsw.nl/1.6/totaal/GemengdStelsel"",""http://data.gwsw.nl/1.6/totaal/LozePut"",""http://digitalbuildingdata.tech/nlcs/def/66cc9463-bd6d-468c-847c-8b61283a9de4"","""","""","""""
"http://digitalbuildingdata.tech/nlcs-gwsw/def/1c6ab0d5-6a21-4e67-89e2-eac1ef344f88,""http://data.gwsw.nl/1.6/totaal/Duikerstelsel"",""http://data.gwsw.nl/1.6/totaal/Drain"",""http://digitalbuildingdata.tech/nlcs/def/412c49b3-657f-44ec-8ea3-1ac29f1d1f43"","""","""","""""
"http://digitalbuildingdata.tech/nlcs-gwsw/def/5899b67f-5cdb-49d7-b2a9-cd5f5410ad92,""http://data.gwsw.nl/1.6/totaal/Persleidingsysteem"",""http://data.gwsw.nl/1.6/totaal/LozePut"",""http://digitalbuildingdata.tech/nlcs/def/fa0817d2-af0d-4d72-b980-accf1f6f1441"","""","""","""""
"http://digitalbuildingdata.tech/nlcs-gwsw/def/15199625-dfb5-47c9-b065-abc9cd0633c9,""http://data.gwsw.nl/1.6/totaal/Persleidingsysteem"",""http://data.gwsw.nl/1.6/totaal/Infiltratiekolk"",""http://digitalbuildingdata.tech/nlcs/def/71db1702-a821-49eb-bade-d4c243a838f1"","""","""","""""
"http://digitalbuildingdata.tech/nlcs-gwsw/def/8b668705-3c05-4f7c-a30c-e842da8858e1,""http://data.gwsw.nl/1.6/totaal/Infiltratiestelsel"",""http://data.gwsw.nl/1.6/totaal/Kolkaansluitleiding"",""http://digitalbuildingdata.tech/nlcs/def/edac5e4d-8d6b-46bd-ac7a-1b02b2ceae37"","""","""","""""
"http://digitalbuildingdata.tech/nlcs-gwsw/def/06a1999c-b0b3-4974-ad3c-2f10afe05ae3,""http://data.gwsw.nl/1.6/totaal/Infiltratiestelsel"",""http://data.gwsw.nl/1.6/totaal/VerdieptePut"",""http://digitalbuildingdata.tech/nlcs/def/f19102cc-19ee-4726-bd16-b9afb6d2abd1"","""","""","""""
"http://digitalbuildingdata.tech/nlcs-gwsw/def/80efef2f-8c31-4a32-bad9-c7ccb5ed0e88,""http://data.gwsw.nl/1.6/totaal/Duikerstelsel"",""http://data.gwsw.nl/1.6/totaal/LozeLeiding"",""http://digitalbuildingdata.tech/nlcs/def/75ea35b9-eb06-4101-8b21-b900e74a0fcb"","""","""","""""
"http://digitalbuildingdata.tech/nlcs-gwsw/def/6623b7ba-c8a1-4e43-835b-0180ef6a986b,""http://data.gwsw.nl/1.6/totaal/Infiltratiestelsel"",""http://data.gwsw.nl/1.6/totaal/DT_riool"",""http://digitalbuildingdata.tech/nlcs/def/54b48b18-99ee-427d-9ed3-f766fad4e7cb"","""","""","""""
"http://digitalbuildingdata.tech/nlcs-gwsw/def/9fa5068b-31f5-435a-be9a-85797a552c75,""http://data.gwsw.nl/1.6/totaal/Infiltratiestelsel"",""http://data.gwsw.nl/1.6/totaal/Overstortput"",""http://digitalbuildingdata.tech/nlcs/def/1020990c-b0da-46bb-9db0-2e5d44a86863"","""","""","""""
"http://digitalbuildingdata.tech/nlcs-gwsw/def/afacc634-89c5-479e-ab9e-789dccbeeead,""http://data.gwsw.nl/1.6/totaal/Persleidingsysteem"",""http://data.gwsw.nl/1.6/totaal/Overnamepunt"",""http://digitalbuildingdata.tech/nlcs/def/cc878310-5886-4dab-9a5b-914812cf2c76"","""","""","""""
"http://digitalbuildingdata.tech/nlcs-gwsw/def/ba8d5375-17a0-4c1d-8509-c7d8840d0c56,""http://data.gwsw.nl/1.6/totaal/GemengdStelsel"",""http://data.gwsw.nl/1.6/totaal/VerholenGoot"",""http://digitalbuildingdata.tech/nlcs/def/527140a5-d8d3-4e5e-bdd9-dad2322d9321"","""","""","""""
"http://digitalbuildingdata.tech/nlcs-gwsw/def/befbe995-bf38-4c05-8e32-1e5886f7d781,""http://data.gwsw.nl/1.6/totaal/Persleidingsysteem"",""http://data.gwsw.nl/1.6/totaal/Kruisingsput"",""http://digitalbuildingdata.tech/nlcs/def/cc878310-5886-4dab-9a5b-914812cf2c76"","""","""","""""
"http://digitalbuildingdata.tech/nlcs-gwsw/def/81f4ee8c-322f-47a8-8b53-8290604dc72e,""http://data.gwsw.nl/1.6/totaal/Hemelwaterstelsel"",""http://data.gwsw.nl/1.6/totaal/Erfafscheidingsput"",""http://digitalbuildingdata.tech/nlcs/def/4a4e0491-d0ae-4fec-9b8d-32835ebe6b36"","""","""","""""
"http://digitalbuildingdata.tech/nlcs-gwsw/def/36a3752b-c59c-4c8b-9e00-d5b6b7dfd67f,""http://data.gwsw.nl/1.6/totaal/Drainagestelsel"",""http://data.gwsw.nl/1.6/totaal/UitlaatPunt"",""http://digitalbuildingdata.tech/nlcs/def/b169f058-ca51-4335-9133-fedafd7361b5"","""","""","""""
"http://digitalbuildingdata.tech/nlcs-gwsw/def/f989abae-93b5-43e4-90e5-acb6fbfc9451,""http://data.gwsw.nl/1.6/totaal/Duikerstelsel"",""http://data.gwsw.nl/1.6/totaal/Vetvangput"",""http://digitalbuildingdata.tech/nlcs/def/7027624b-592a-4962-8983-c34095ab1335"","""","""","""""
"http://digitalbuildingdata.tech/nlcs-gwsw/def/26c093b1-507d-414b-8ee3-31693f1d7a7e,""http://data.gwsw.nl/1.6/totaal/Drainagestelsel"",""http://data.gwsw.nl/1.6/totaal/Zandvangput"",""http://digitalbuildingdata.tech/nlcs/def/ef28bab2-ec70-45e3-b573-4e76eee589c6"","""","""","""""
"http://digitalbuildingdata.tech/nlcs-gwsw/def/791b5972-08db-4a77-9da4-aac9a539e743,""http://data.gwsw.nl/1.6/totaal/Duikerstelsel"",""http://data.gwsw.nl/1.6/totaal/ReinigendePut"",""http://digitalbuildingdata.tech/nlcs/def/6f8537d3-442e-4f76-b217-98604636609e"","""","""","""""
"http://digitalbuildingdata.tech/nlcs-gwsw/def/9bd1eac1-8ed9-4cef-a795-6a7229bbb1fb,""http://data.gwsw.nl/1.6/totaal/Duikerstelsel"",""http://data.gwsw.nl/1.6/totaal/InterneOverstortput"",""http://digitalbuildingdata.tech/nlcs/def/6f8537d3-442e-4f76-b217-98604636609e"","""","""","""""
"http://digitalbuildingdata.tech/nlcs-gwsw/def/e8e1179d-025f-4376-918a-6ab0a3c20284,""http://data.gwsw.nl/1.6/totaal/Infiltratiestelsel"",""http://data.gwsw.nl/1.6/totaal/Stuwrioolleiding"",""http://digitalbuildingdata.tech/nlcs/def/09210d68-44de-4582-805b-3faa4627bf3a"","""","""","""""
"http://digitalbuildingdata.tech/nlcs-gwsw/def/ade931d7-76aa-4242-8234-8c8eca76f215,""http://data.gwsw.nl/1.6/totaal/Hemelwaterstelsel"",""http://data.gwsw.nl/1.6/totaal/Noodoverstortput"",""http://digitalbuildingdata.tech/nlcs/def/251cf8fc-d350-4690-8f1a-8ade4a6c3b2c"","""","""","""""
