"NLCSObject,""OMSCHRIJVING"",""STATUS"",""DISCIPLINE"",""HOOFDGROEP"",""ARCERING"",""ARCERINGName"",""SYMBOOL"",""SYMBOOLName"",""LAAGNAAM"",""BLineweight"",""BColor"",""BColorA"",""BColorGD"",""BColorGN"",""BColorV"",""BLinetype"",""BLinetypeName"",""NLineweight"",""NColor"",""NColorA"",""NColorGD"",""NColorGN"",""NColorV"",""NLinetype"",""NLinetypeName"",""TLineweight"",""TColor"",""TColorA"",""TColorGD"",""TColorGN"",""TColorV"",""TLinetype"",""TLinetypeName"",""VLineweight"",""VColor"",""VColorA"",""VColorGD"",""VColorGN"",""VColorV"",""VLinetype"",""VLinetypeName"",""VRKL_KORT"",""ID"",""KIND_VAN"""
"http://data.digigo.nu/nlcs/def/d3e81ce6-a3b4-4aec-9358-77cecd03e62e,""GAS_HULPSTUK"",""*"",""**"",""KL"","""","""",""http://data.digigo.nu/nlcs/def/3c716e58-fb49-4637-b1ec-8d4c92c3dca3"",""SKL-WTB_HULP_KEERKLEP-SO"",""*-**-KL-GAS_HULPSTUK-G/S"",""0.18"",""30"",""32"",""30"",""30"",""252"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.35"",""30"",""32"",""30"",""30"",""252"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.35"",""30"",""32"",""30"",""30"",""252"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.35"",""30"",""32"",""30"",""30"",""252"",""http://data.digigo.nu/nlcs/def/5f51e8e7-9a22-415b-b5ea-ededf6637c1d"",""V-CONTINUOUS-SO"","""",""1102"",""998"""
"http://data.digigo.nu/nlcs/def/d3e81ce6-a3b4-4aec-9358-77cecd03e62e,""GAS_HULPSTUK"",""*"",""**"",""KL"","""","""",""http://data.digigo.nu/nlcs/def/7bb5dbcc-a118-402e-aecc-4051a46772d9"",""SKL-WTB_HULP_EXPANSIESTUK-SO"",""*-**-KL-GAS_HULPSTUK-G/S"",""0.18"",""30"",""32"",""30"",""30"",""252"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.35"",""30"",""32"",""30"",""30"",""252"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.35"",""30"",""32"",""30"",""30"",""252"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.35"",""30"",""32"",""30"",""30"",""252"",""http://data.digigo.nu/nlcs/def/5f51e8e7-9a22-415b-b5ea-ededf6637c1d"",""V-CONTINUOUS-SO"","""",""1102"",""998"""
"http://data.digigo.nu/nlcs/def/d3e81ce6-a3b4-4aec-9358-77cecd03e62e,""GAS_HULPSTUK"",""*"",""**"",""KL"","""","""",""http://data.digigo.nu/nlcs/def/57eea684-b989-4a33-9a52-b70a193093f7"",""SKL-WTB_HULP_TERREINKAST_WATER-SO"",""*-**-KL-GAS_HULPSTUK-G/S"",""0.18"",""30"",""32"",""30"",""30"",""252"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.35"",""30"",""32"",""30"",""30"",""252"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.35"",""30"",""32"",""30"",""30"",""252"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.35"",""30"",""32"",""30"",""30"",""252"",""http://data.digigo.nu/nlcs/def/5f51e8e7-9a22-415b-b5ea-ededf6637c1d"",""V-CONTINUOUS-SO"","""",""1102"",""998"""
"http://data.digigo.nu/nlcs/def/d3e81ce6-a3b4-4aec-9358-77cecd03e62e,""GAS_HULPSTUK"",""*"",""**"",""KL"","""","""",""http://data.digigo.nu/nlcs/def/585a89a3-5e43-48b5-8df3-bda6f954c9f1"",""SKL-WTB_HULP_AFSLUITER_SPINDEL-SO"",""*-**-KL-GAS_HULPSTUK-G/S"",""0.18"",""30"",""32"",""30"",""30"",""252"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.35"",""30"",""32"",""30"",""30"",""252"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.35"",""30"",""32"",""30"",""30"",""252"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.35"",""30"",""32"",""30"",""30"",""252"",""http://data.digigo.nu/nlcs/def/5f51e8e7-9a22-415b-b5ea-ededf6637c1d"",""V-CONTINUOUS-SO"","""",""1102"",""998"""
"http://data.digigo.nu/nlcs/def/d3e81ce6-a3b4-4aec-9358-77cecd03e62e,""GAS_HULPSTUK"",""*"",""**"",""KL"","""","""",""http://data.digigo.nu/nlcs/def/5b084933-b9ea-4ef8-98f5-b470155e6ffc"",""SKL-WTB_HULP_AFSLUITER-SO"",""*-**-KL-GAS_HULPSTUK-G/S"",""0.18"",""30"",""32"",""30"",""30"",""252"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.35"",""30"",""32"",""30"",""30"",""252"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.35"",""30"",""32"",""30"",""30"",""252"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.35"",""30"",""32"",""30"",""30"",""252"",""http://data.digigo.nu/nlcs/def/5f51e8e7-9a22-415b-b5ea-ededf6637c1d"",""V-CONTINUOUS-SO"","""",""1102"",""998"""
"http://data.digigo.nu/nlcs/def/d3e81ce6-a3b4-4aec-9358-77cecd03e62e,""GAS_HULPSTUK"",""*"",""**"",""KL"","""","""",""http://data.digigo.nu/nlcs/def/082ea63f-35f0-4e01-89b5-014d333c610b"",""SKL-WTB_HULP_TERREINKAST_GAS-SO"",""*-**-KL-GAS_HULPSTUK-G/S"",""0.18"",""30"",""32"",""30"",""30"",""252"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.35"",""30"",""32"",""30"",""30"",""252"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.35"",""30"",""32"",""30"",""30"",""252"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.35"",""30"",""32"",""30"",""30"",""252"",""http://data.digigo.nu/nlcs/def/5f51e8e7-9a22-415b-b5ea-ededf6637c1d"",""V-CONTINUOUS-SO"","""",""1102"",""998"""
"http://data.digigo.nu/nlcs/def/d3e81ce6-a3b4-4aec-9358-77cecd03e62e,""GAS_HULPSTUK"",""*"",""**"",""KL"","""","""",""http://data.digigo.nu/nlcs/def/fb55fb71-8c09-4ccb-9629-e2c6142b97aa"",""SKL-WTB_HULP_EXPANSIESTUK_SCHUIF-SO"",""*-**-KL-GAS_HULPSTUK-G/S"",""0.18"",""30"",""32"",""30"",""30"",""252"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.35"",""30"",""32"",""30"",""30"",""252"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.35"",""30"",""32"",""30"",""30"",""252"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.35"",""30"",""32"",""30"",""30"",""252"",""http://data.digigo.nu/nlcs/def/5f51e8e7-9a22-415b-b5ea-ededf6637c1d"",""V-CONTINUOUS-SO"","""",""1102"",""998"""
"http://data.digigo.nu/nlcs/def/d3e81ce6-a3b4-4aec-9358-77cecd03e62e,""GAS_HULPSTUK"",""*"",""**"",""KL"","""","""",""http://data.digigo.nu/nlcs/def/72461427-c684-4a7c-aacf-bd9df81d191f"",""SKL-WTB_HULP_ONTLUCHTING-SO"",""*-**-KL-GAS_HULPSTUK-G/S"",""0.18"",""30"",""32"",""30"",""30"",""252"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.35"",""30"",""32"",""30"",""30"",""252"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.35"",""30"",""32"",""30"",""30"",""252"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.35"",""30"",""32"",""30"",""30"",""252"",""http://data.digigo.nu/nlcs/def/5f51e8e7-9a22-415b-b5ea-ededf6637c1d"",""V-CONTINUOUS-SO"","""",""1102"",""998"""
"http://data.digigo.nu/nlcs/def/d3e81ce6-a3b4-4aec-9358-77cecd03e62e,""GAS_HULPSTUK"",""*"",""**"",""KL"","""","""",""http://data.digigo.nu/nlcs/def/22b44a67-3976-47a7-a8e0-dfaf44d39f9c"",""SKL-WTB_HULP_METER_HOEVEELHEID-SO"",""*-**-KL-GAS_HULPSTUK-G/S"",""0.18"",""30"",""32"",""30"",""30"",""252"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.35"",""30"",""32"",""30"",""30"",""252"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.35"",""30"",""32"",""30"",""30"",""252"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.35"",""30"",""32"",""30"",""30"",""252"",""http://data.digigo.nu/nlcs/def/5f51e8e7-9a22-415b-b5ea-ededf6637c1d"",""V-CONTINUOUS-SO"","""",""1102"",""998"""
"http://data.digigo.nu/nlcs/def/d3e81ce6-a3b4-4aec-9358-77cecd03e62e,""GAS_HULPSTUK"",""*"",""**"",""KL"","""","""",""http://data.digigo.nu/nlcs/def/52b601a2-1c91-4343-8502-b0982fd04987"",""SKL-WTB_HULP_AFSLUITER_HAAKS-SO"",""*-**-KL-GAS_HULPSTUK-G/S"",""0.18"",""30"",""32"",""30"",""30"",""252"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.35"",""30"",""32"",""30"",""30"",""252"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.35"",""30"",""32"",""30"",""30"",""252"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.35"",""30"",""32"",""30"",""30"",""252"",""http://data.digigo.nu/nlcs/def/5f51e8e7-9a22-415b-b5ea-ededf6637c1d"",""V-CONTINUOUS-SO"","""",""1102"",""998"""
"http://data.digigo.nu/nlcs/def/d3e81ce6-a3b4-4aec-9358-77cecd03e62e,""GAS_HULPSTUK"",""*"",""**"",""KL"","""","""",""http://data.digigo.nu/nlcs/def/a06eb578-7ce6-4222-9152-772b37a42b91"",""SKL-WTB_HULP_METER_DRUK-SO"",""*-**-KL-GAS_HULPSTUK-G/S"",""0.18"",""30"",""32"",""30"",""30"",""252"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.35"",""30"",""32"",""30"",""30"",""252"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.35"",""30"",""32"",""30"",""30"",""252"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.35"",""30"",""32"",""30"",""30"",""252"",""http://data.digigo.nu/nlcs/def/5f51e8e7-9a22-415b-b5ea-ededf6637c1d"",""V-CONTINUOUS-SO"","""",""1102"",""998"""
"http://data.digigo.nu/nlcs/def/d3e81ce6-a3b4-4aec-9358-77cecd03e62e,""GAS_HULPSTUK"",""*"",""**"",""KL"","""","""",""http://data.digigo.nu/nlcs/def/7e9136b4-91ad-4696-956e-7e83847451d0"",""SKL-WTB_HULP_BELUCHTING_ONTLUCHTING-SO"",""*-**-KL-GAS_HULPSTUK-G/S"",""0.18"",""30"",""32"",""30"",""30"",""252"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.35"",""30"",""32"",""30"",""30"",""252"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.35"",""30"",""32"",""30"",""30"",""252"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.35"",""30"",""32"",""30"",""30"",""252"",""http://data.digigo.nu/nlcs/def/5f51e8e7-9a22-415b-b5ea-ededf6637c1d"",""V-CONTINUOUS-SO"","""",""1102"",""998"""
"http://data.digigo.nu/nlcs/def/d3e81ce6-a3b4-4aec-9358-77cecd03e62e,""GAS_HULPSTUK"",""*"",""**"",""KL"","""","""",""http://data.digigo.nu/nlcs/def/69ccfc77-6d46-4fc1-af46-237a0a4d072f"",""SKL-WTB_HULP_BOB-SO"",""*-**-KL-GAS_HULPSTUK-G/S"",""0.18"",""30"",""32"",""30"",""30"",""252"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.35"",""30"",""32"",""30"",""30"",""252"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.35"",""30"",""32"",""30"",""30"",""252"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.35"",""30"",""32"",""30"",""30"",""252"",""http://data.digigo.nu/nlcs/def/5f51e8e7-9a22-415b-b5ea-ededf6637c1d"",""V-CONTINUOUS-SO"","""",""1102"",""998"""
"http://data.digigo.nu/nlcs/def/d3e81ce6-a3b4-4aec-9358-77cecd03e62e,""GAS_HULPSTUK"",""*"",""**"",""KL"","""","""",""http://data.digigo.nu/nlcs/def/b092b54d-a4c1-4f6e-9ac2-d3d8f6b949a6"",""SKL-WTB_HULP_AFSLUITER_HANDB-SO"",""*-**-KL-GAS_HULPSTUK-G/S"",""0.18"",""30"",""32"",""30"",""30"",""252"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.35"",""30"",""32"",""30"",""30"",""252"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.35"",""30"",""32"",""30"",""30"",""252"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.35"",""30"",""32"",""30"",""30"",""252"",""http://data.digigo.nu/nlcs/def/5f51e8e7-9a22-415b-b5ea-ededf6637c1d"",""V-CONTINUOUS-SO"","""",""1102"",""998"""
"http://data.digigo.nu/nlcs/def/d3e81ce6-a3b4-4aec-9358-77cecd03e62e,""GAS_HULPSTUK"",""*"",""**"",""KL"","""","""",""http://data.digigo.nu/nlcs/def/33d4482d-05dd-476f-b810-3ace45c66232"",""SKL-WTB_HULP_STROOMRICHTING-SO"",""*-**-KL-GAS_HULPSTUK-G/S"",""0.18"",""30"",""32"",""30"",""30"",""252"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.35"",""30"",""32"",""30"",""30"",""252"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.35"",""30"",""32"",""30"",""30"",""252"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.35"",""30"",""32"",""30"",""30"",""252"",""http://data.digigo.nu/nlcs/def/5f51e8e7-9a22-415b-b5ea-ededf6637c1d"",""V-CONTINUOUS-SO"","""",""1102"",""998"""
"http://data.digigo.nu/nlcs/def/d3e81ce6-a3b4-4aec-9358-77cecd03e62e,""GAS_HULPSTUK"",""*"",""**"",""KL"","""","""",""http://data.digigo.nu/nlcs/def/afbb685c-0641-49fc-9550-9e98dfc96759"",""SKL-WTB_HULP_VERLOOPSTUK-SO"",""*-**-KL-GAS_HULPSTUK-G/S"",""0.18"",""30"",""32"",""30"",""30"",""252"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.35"",""30"",""32"",""30"",""30"",""252"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.35"",""30"",""32"",""30"",""30"",""252"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.35"",""30"",""32"",""30"",""30"",""252"",""http://data.digigo.nu/nlcs/def/5f51e8e7-9a22-415b-b5ea-ededf6637c1d"",""V-CONTINUOUS-SO"","""",""1102"",""998"""
"http://data.digigo.nu/nlcs/def/d3e81ce6-a3b4-4aec-9358-77cecd03e62e,""GAS_HULPSTUK"",""*"",""**"",""KL"","""","""",""http://data.digigo.nu/nlcs/def/87f2d2f0-31d6-4e21-bbde-58dc197cd63f"",""SKL-WTB_HULP_LINT_ANODE_MANTELBUIS-SO"",""*-**-KL-GAS_HULPSTUK-G/S"",""0.18"",""30"",""32"",""30"",""30"",""252"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.35"",""30"",""32"",""30"",""30"",""252"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.35"",""30"",""32"",""30"",""30"",""252"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.35"",""30"",""32"",""30"",""30"",""252"",""http://data.digigo.nu/nlcs/def/5f51e8e7-9a22-415b-b5ea-ededf6637c1d"",""V-CONTINUOUS-SO"","""",""1102"",""998"""
"http://data.digigo.nu/nlcs/def/d3e81ce6-a3b4-4aec-9358-77cecd03e62e,""GAS_HULPSTUK"",""*"",""**"",""KL"","""","""",""http://data.digigo.nu/nlcs/def/9530a583-8e2c-4fb6-a73d-1827e3b78897"",""SKL-WTB_HULP_SCHOONMAAKSTUK-SO"",""*-**-KL-GAS_HULPSTUK-G/S"",""0.18"",""30"",""32"",""30"",""30"",""252"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.35"",""30"",""32"",""30"",""30"",""252"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.35"",""30"",""32"",""30"",""30"",""252"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.35"",""30"",""32"",""30"",""30"",""252"",""http://data.digigo.nu/nlcs/def/5f51e8e7-9a22-415b-b5ea-ededf6637c1d"",""V-CONTINUOUS-SO"","""",""1102"",""998"""
"http://data.digigo.nu/nlcs/def/d3e81ce6-a3b4-4aec-9358-77cecd03e62e,""GAS_HULPSTUK"",""*"",""**"",""KL"","""","""",""http://data.digigo.nu/nlcs/def/527c8173-7880-454c-b3d3-f6b118914a84"",""SKL-WTB_HULP_MATERIAAL-SO"",""*-**-KL-GAS_HULPSTUK-G/S"",""0.18"",""30"",""32"",""30"",""30"",""252"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.35"",""30"",""32"",""30"",""30"",""252"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.35"",""30"",""32"",""30"",""30"",""252"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.35"",""30"",""32"",""30"",""30"",""252"",""http://data.digigo.nu/nlcs/def/5f51e8e7-9a22-415b-b5ea-ededf6637c1d"",""V-CONTINUOUS-SO"","""",""1102"",""998"""
"http://data.digigo.nu/nlcs/def/d3e81ce6-a3b4-4aec-9358-77cecd03e62e,""GAS_HULPSTUK"",""*"",""**"",""KL"","""","""",""http://data.digigo.nu/nlcs/def/53826cb1-1b88-47fd-9ff0-0cff07cd335c"",""SKL-WTB_HULP_ANODE BEDRADING-SO"",""*-**-KL-GAS_HULPSTUK-G/S"",""0.18"",""30"",""32"",""30"",""30"",""252"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.35"",""30"",""32"",""30"",""30"",""252"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.35"",""30"",""32"",""30"",""30"",""252"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.35"",""30"",""32"",""30"",""30"",""252"",""http://data.digigo.nu/nlcs/def/5f51e8e7-9a22-415b-b5ea-ededf6637c1d"",""V-CONTINUOUS-SO"","""",""1102"",""998"""
"http://data.digigo.nu/nlcs/def/d3e81ce6-a3b4-4aec-9358-77cecd03e62e,""GAS_HULPSTUK"",""*"",""**"",""KL"","""","""",""http://data.digigo.nu/nlcs/def/ed9e5997-9705-4e05-b09c-65854e5ed97f"",""SKL-WTB_HULP_AANSLUITPUNT-SO"",""*-**-KL-GAS_HULPSTUK-G/S"",""0.18"",""30"",""32"",""30"",""30"",""252"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.35"",""30"",""32"",""30"",""30"",""252"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.35"",""30"",""32"",""30"",""30"",""252"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.35"",""30"",""32"",""30"",""30"",""252"",""http://data.digigo.nu/nlcs/def/5f51e8e7-9a22-415b-b5ea-ededf6637c1d"",""V-CONTINUOUS-SO"","""",""1102"",""998"""
"http://data.digigo.nu/nlcs/def/d3e81ce6-a3b4-4aec-9358-77cecd03e62e,""GAS_HULPSTUK"",""*"",""**"",""KL"","""","""",""http://data.digigo.nu/nlcs/def/53024290-cbe5-4483-a8dc-f63923424e5b"",""SKL-WTB_HULP_BELUCHTING-SO"",""*-**-KL-GAS_HULPSTUK-G/S"",""0.18"",""30"",""32"",""30"",""30"",""252"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.35"",""30"",""32"",""30"",""30"",""252"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.35"",""30"",""32"",""30"",""30"",""252"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.35"",""30"",""32"",""30"",""30"",""252"",""http://data.digigo.nu/nlcs/def/5f51e8e7-9a22-415b-b5ea-ededf6637c1d"",""V-CONTINUOUS-SO"","""",""1102"",""998"""
"http://data.digigo.nu/nlcs/def/d3e81ce6-a3b4-4aec-9358-77cecd03e62e,""GAS_HULPSTUK"",""*"",""**"",""KL"","""","""",""http://data.digigo.nu/nlcs/def/a01ae69f-989b-459d-8bff-fe3a84125c57"",""SKL-WTB_HULP_AFSLUITER_DRIEWEG-SO"",""*-**-KL-GAS_HULPSTUK-G/S"",""0.18"",""30"",""32"",""30"",""30"",""252"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.35"",""30"",""32"",""30"",""30"",""252"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.35"",""30"",""32"",""30"",""30"",""252"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.35"",""30"",""32"",""30"",""30"",""252"",""http://data.digigo.nu/nlcs/def/5f51e8e7-9a22-415b-b5ea-ededf6637c1d"",""V-CONTINUOUS-SO"","""",""1102"",""998"""
"http://data.digigo.nu/nlcs/def/d3e81ce6-a3b4-4aec-9358-77cecd03e62e,""GAS_HULPSTUK"",""*"",""**"",""KL"","""","""",""http://data.digigo.nu/nlcs/def/e458e0c9-014b-49ee-8fde-498ddec97c54"",""SKL-WTB_HULP_VLINDERKLEP-SO"",""*-**-KL-GAS_HULPSTUK-G/S"",""0.18"",""30"",""32"",""30"",""30"",""252"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.35"",""30"",""32"",""30"",""30"",""252"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.35"",""30"",""32"",""30"",""30"",""252"",""http://data.digigo.nu/nlcs/def/4f7cc6fc-ce0c-4190-83d2-58ddbf0e54a2"",""CONTINUOUS"",""0.35"",""30"",""32"",""30"",""30"",""252"",""http://data.digigo.nu/nlcs/def/5f51e8e7-9a22-415b-b5ea-ededf6637c1d"",""V-CONTINUOUS-SO"","""",""1102"",""998"""
