"lijntypeURI","id","hoofdgroep","omschrijving","finalCleanName","fase","optie","autocaddef"
"http://digitalbuildingdata.tech/nlcs/def/d8c6b91f-207a-49ee-940c-ab93c197c1ff","188","KL","KL-CAI-SO","CAI","","SO","A,4,-1,[v,NLCS.SHX,s=.5],-1,4,-1,[\""C\"",standard,U=0.0,s=1,r=0.0,x=-.25,y=-.5],-1.5"
"http://digitalbuildingdata.tech/nlcs/def/838d0c44-23fa-4d36-a85a-05fcbdac19f4","189","KL","V-KL-CAI-SO","CAI","V","SO","A,2,[VERWIJDEREN2,NLCS.SHX,s=0.5],2,-1,[v,NLCS.SHX,s=.5],-1,2,[VERWIJDEREN2,NLCS.SHX,s=0.5],2,-1,[\""C\"",standard,U=0.0,s=1,r=0.0,x=-.25,y=-.5],-1.5"
"http://digitalbuildingdata.tech/nlcs/def/54962153-0c76-49bd-af54-cf0d861d7df2","190","KL","KL-DEF-SO","DEF","","SO","A,4,-1,[v,NLCS.SHX,s=.5],-1,4,-2,[\""DEF\"",standard,U=0.0,s=1,r=0.0,x=-1,y=-.5],-2.5"
"http://digitalbuildingdata.tech/nlcs/def/99549da4-17c6-4375-8572-f29cea73b679","191","KL","V-KL-DEF-SO","DEF","V","SO","A,2,[VERWIJDEREN2,NLCS.SHX,s=0.5],2,-1,[v,NLCS.SHX,s=.5],-1,2,[VERWIJDEREN2,NLCS.SHX,s=0.5],2,-2,[\""DEF\"",standard,U=0.0,s=1,r=0.0,x=-1.5,y=-.5],-1.5"
"http://digitalbuildingdata.tech/nlcs/def/d9e74063-0657-4bc2-952f-b9bc21afb1e6","192","KL","KL-GLASVEZEL-SO","GLASVEZEL","","SO","A,4,-1,[v,NLCS.SHX,s=.5],-1,4,-1,[\""G\"",standard,U=0.0,s=1,r=0.0,x=-.25,y=-.5],-1.5"
"http://digitalbuildingdata.tech/nlcs/def/3af5df43-3416-4e61-8a62-cf5181bfac9d","193","KL","V-KL-GLASVEZEL-SO","GLASVEZEL","V","SO","A,2,[VERWIJDEREN2,NLCS.SHX,s=0.5],2,-1,[v,NLCS.SHX,s=.5],-1,2,[VERWIJDEREN2,NLCS.SHX,s=0.5],2,-1,[\""G\"",standard,U=0.0,s=1,r=0.0,x=-.25,y=-.5],-1.5"
"http://digitalbuildingdata.tech/nlcs/def/fb060856-a412-4b51-8837-67d76e900b38","194","KL","KL-TELECOM-SO","TELECOM","","SO","A,7,-1,[v,NLCS.SHX,s=.5],-1"
"http://digitalbuildingdata.tech/nlcs/def/e917c243-f5e4-4af3-9ad5-4bd0eac4f7ed","195","KL","V-KL-TELECOM-SO","TELECOM","V","SO","A,3.5,[VERWIJDEREN2,NLCS.SHX,s=0.5],3.5,-1,[v,NLCS.SHX,s=.5],-1"
"http://digitalbuildingdata.tech/nlcs/def/676897f7-6ec0-4c3f-ae6c-0d2545d83ad7","199","KL","KL-SIGNAALKABEL-SO","SIGNAALKABEL","","SO","A,4,-1,[v,NLCS.SHX,s=.5],-1,4,-1,[\""SI\"",standard,U=0.0,s=1,r=0.0,x=-.25,y=-.5],-1.5"
"http://digitalbuildingdata.tech/nlcs/def/8d3c11d2-51ec-4c09-a07e-24a1db26a8d8","200","KL","V-KL-SIGNAALKABEL-SO","SIGNAALKABEL","V","SO","A,2,[VERWIJDEREN2,NLCS.SHX,s=0.5],2,-1,[v,NLCS.SHX,s=.5],-1,2,[VERWIJDEREN2,NLCS.SHX,s=0.5],2,-1,[\""SI\"",standard,U=0.0,s=1,r=0.0,x=-.25,y=-.5],-1.5"
"http://digitalbuildingdata.tech/nlcs/def/4400304e-5e25-4dbc-b330-6aa07c12ea98","201","KL","KL-STUURKABEL-SO","STUURKABEL","","SO","A,4,-1,[v,NLCS.SHX,s=.5],-1,4,-1,[\""S\"",standard,U=0.0,s=1,r=0.0,x=-.25,y=-.5],-1.5"
"http://digitalbuildingdata.tech/nlcs/def/a7001231-7f65-40eb-b78a-e4ab268969c5","202","KL","V-KL-STUURKABEL-SO","STUURKABEL","V","SO","A,2,[VERWIJDEREN2,NLCS.SHX,s=0.5],2,-1,[v,NLCS.SHX,s=.5],-1,2,[VERWIJDEREN2,NLCS.SHX,s=0.5],2,-1,[\""S\"",standard,U=0.0,s=1,r=0.0,x=-.25,y=-.5],-1.5"
"http://digitalbuildingdata.tech/nlcs/def/f630106c-9012-4a31-b9c3-19f1ee9abef8","203","KL","KL-WAN-SO","WAN","","SO","A,4,-1,[v,NLCS.SHX,s=.5],-1,4,-2,[\""WAN\"",standard,U=0.0,s=1,r=0.0,x=-1.25,y=-.5],-2.5"
"http://digitalbuildingdata.tech/nlcs/def/11502950-106b-44d8-8f13-4a898f01ec9f","204","KL","V-KL-WAN-SO","WAN","V","SO","A,2,[VERWIJDEREN2,NLCS.SHX,s=0.5],2,-1,[v,NLCS.SHX,s=.5],-1,2,[VERWIJDEREN2,NLCS.SHX,s=0.5],2,-2,[\""WAN\"",standard,U=0.0,s=1,r=0.0,x=-1.75,y=-.5],-1.5"
"http://digitalbuildingdata.tech/nlcs/def/abacd999-9f5f-44fe-8e2b-a0199e4d73db","205","KL","KL-ELECTRICITEIT-SO","ELECTRICITEIT","","SO","A,7,-0.5,[flash,NLCS.SHX,s=.75,r=0.0,x=.75,y=0],-2"
"http://digitalbuildingdata.tech/nlcs/def/75de3076-295e-4405-b1af-188d1b2f82e9","206","KL","V-KL-ELECTRICITEIT-SO","ELECTRICITEIT","V","SO","A,3.5,[VERWIJDEREN2,NLCS.SHX,s=0.5],3.5,-0.5,[flash,NLCS.SHX,s=.75,r=0.0,x=.75,y=0],-2"
"http://digitalbuildingdata.tech/nlcs/def/d70da080-7aaf-46a9-9ab5-15c3d3397acb","207","KL","KL-AARDING-SO","AARDING","","SO","A,4,-1,[flash,NLCS.SHX,s=.75],-1,4,-1,[\""A\"",standard,U=0.0,s=1,r=0.0,x=0,y=-.5],-2"
"http://digitalbuildingdata.tech/nlcs/def/23e9cad0-c47b-45c6-8cef-1bb5bd137a00","208","KL","V-KL-AARDING-SO","AARDING","V","SO","A,2,[VERWIJDEREN2,NLCS.SHX,s=0.5],2,-1,[flash,NLCS.SHX,s=.75],-1,2,[VERWIJDEREN2,NLCS.SHX,s=0.5],2,-1,[\""A\"",standard,U=0.0,s=1,r=0.0,x=0,y=-.5],-2"
"http://digitalbuildingdata.tech/nlcs/def/35f60a05-9f36-47da-85e4-db4d848b8ef0","209","KL","KL-HS-SO","HS","","SO","A,4,-1,[flash,NLCS.SHX,s=.75],-1,4,-1,[\""H\"",standard,U=0.0,s=1,r=0.0,x=0,y=-.5],-2"
"http://digitalbuildingdata.tech/nlcs/def/57c3df55-9911-4ea5-a022-bfb4b4bdbb79","210","KL","V-KL-HS-SO","HS","V","SO","A,2,[VERWIJDEREN2,NLCS.SHX,s=0.5],2,-1,[flash,NLCS.SHX,s=.75],-1,2,[VERWIJDEREN2,NLCS.SHX,s=0.5],2,-1,[\""H\"",standard,U=0.0,s=1,r=0.0,x=0,y=-.5],-2"
"http://digitalbuildingdata.tech/nlcs/def/5920a51d-d4b4-4fdf-bffb-ce46262ce613","211","KL","KL-LS-SO","LS","","SO","A,4,-1,[flash,NLCS.SHX,s=.75],-1,4,-1,[\""L\"",standard,U=0.0,s=1,r=0.0,x=0,y=-.5],-2"
"http://digitalbuildingdata.tech/nlcs/def/085028db-f4e6-487f-91e9-3e6aacfe5cbc","212","KL","V-KL-LS-SO","LS","V","SO","A,2,[VERWIJDEREN2,NLCS.SHX,s=0.5],2,-1,[flash,NLCS.SHX,s=.75],-1,2,[VERWIJDEREN2,NLCS.SHX,s=0.5],2,-1,[\""L\"",standard,U=0.0,s=1,r=0.0,x=0,y=-.5],-2"
"http://digitalbuildingdata.tech/nlcs/def/5437ae02-52bd-419e-9414-23b0326ab4ee","213","KL","KL-BUNDEL-SO","BUNDEL","","SO","A,28,-5,[flash,NLCS.SHX,s=.75],-5,[flash,NLCS.SHX,s=.75],-5,[flash,NLCS.SHX,s=.75],-5,[flash,NLCS.SHX,s=.75],-5"
