"omschrijving,""status"",""underscore"",""discipline"",""underscore2"",""hoofdgroep"",""underscore3"",""object"",""underscore4"",""subobject01"",""underscore5"",""subobject02"",""underscore6"",""subobject03"",""underscore7"",""subobject04"",""underscore8"",""subobject05"",""streepje"",""bewerking"",""streepje2"",""schaal"",""aobject"",""sobject"",""laagnaam"",""lw_b"",""kl_b"",""kl_b_a"",""kl_b_gd"",""kl_b_gn"",""kl_b_v"",""lt_b"",""lw_n"",""kl_n"",""kl_n_a"",""kl_n_gd"",""kl_n_gn"",""kl_n_v"",""lt_n"",""lw_v"",""kl_v"",""kl_v_a"",""kl_v_gd"",""kl_v_gn"",""kl_v_v"",""lt_v"",""lw_t"",""kl_t"",""kl_t_a"",""kl_t_gd"",""kl_t_gn"",""kl_t_v"",""lt_t"",""vrkl_kort"",""vrkl_lang"",""id_nummer"",""kind_van"",""objectURI"",""kind_vanURI"""
"BEBOUWING_WONINGBOUW_TWEE ONDER EEN KAP_DUUR,""*"","""",""**"","""",""OG"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""0.18"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""0,155,10"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"","""","""",""3204"",""3203"",""http://digitalbuildingdata.tech/nlcs/def/8c15f393-4201-4f34-86d7-29bf733732a7"",""http://digitalbuildingdata.tech/nlcs/def/913d0c9f-49f4-4eb6-8f60-76ee2ca00ded"""
"BEBOUWING_WONINGBOUW_TWEE ONDER EEN KAP_MIDDELDUUR,""*"","""",""**"","""",""OG"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""0.18"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""0,230,10"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"","""","""",""3205"",""3203"",""http://digitalbuildingdata.tech/nlcs/def/b2046051-8ad5-45b7-b1fc-f77c1cf4e7f3"",""http://digitalbuildingdata.tech/nlcs/def/913d0c9f-49f4-4eb6-8f60-76ee2ca00ded"""
"BEBOUWING_WONINGBOUW_TWEE ONDER EEN KAP_GOEDKOOP,""*"","""",""**"","""",""OG"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""0.18"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""140,255,140"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"","""","""",""3206"",""3203"",""http://digitalbuildingdata.tech/nlcs/def/3c5048c6-b680-4850-a9d3-939f94f864b9"",""http://digitalbuildingdata.tech/nlcs/def/913d0c9f-49f4-4eb6-8f60-76ee2ca00ded"""
"BEBOUWING_WONINGBOUW_EENGEZINSWONING_GOEDKOOP,""*"","""",""**"","""",""OG"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""0.18"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""255,175,120"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"","""","""",""3210"",""3207"",""http://digitalbuildingdata.tech/nlcs/def/8ab4b112-7a4d-4375-bdef-a3d5d5fca712"",""http://digitalbuildingdata.tech/nlcs/def/d5ba98dd-94ce-4d39-a837-7b0b4299636c"""
"BEBOUWING_WONINGBOUW_EENGEZINSWONING_DUUR,""*"","""",""**"","""",""OG"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""0.18"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""250,80,0"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"","""","""",""3208"",""3207"",""http://digitalbuildingdata.tech/nlcs/def/21d20c1a-840e-4591-87da-98072a0a350d"",""http://digitalbuildingdata.tech/nlcs/def/d5ba98dd-94ce-4d39-a837-7b0b4299636c"""
"BEBOUWING_WONINGBOUW_EENGEZINSWONING_MIDDELDUUR,""*"","""",""**"","""",""OG"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""0.18"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""255,135,50"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"","""","""",""3209"",""3207"",""http://digitalbuildingdata.tech/nlcs/def/e6710212-a139-4873-ae96-ad8f4b174789"",""http://digitalbuildingdata.tech/nlcs/def/d5ba98dd-94ce-4d39-a837-7b0b4299636c"""
"BEBOUWING_WONINGBOUW_LAAGBOUW_MIDDELDUUR,""*"","""",""**"","""",""OG"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""0.18"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""170,160,0"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"","""","""",""3197"",""3195"",""http://digitalbuildingdata.tech/nlcs/def/22c2f039-2482-4e82-b30b-694be25931c8"",""http://digitalbuildingdata.tech/nlcs/def/66be6c32-27da-495b-bf1d-f03310ff2f00"""
"BEBOUWING_WONINGBOUW_LAAGBOUW_GOEDKOOP,""*"","""",""**"","""",""OG"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""0.18"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""225,225,0"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"","""","""",""3198"",""3195"",""http://digitalbuildingdata.tech/nlcs/def/316c1146-0abf-4b3b-ac80-2dc7b95386df"",""http://digitalbuildingdata.tech/nlcs/def/66be6c32-27da-495b-bf1d-f03310ff2f00"""
"BEBOUWING_WONINGBOUW_LAAGBOUW_DUUR,""*"","""",""**"","""",""OG"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""0.18"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""125,120,0"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"","""","""",""3196"",""3195"",""http://digitalbuildingdata.tech/nlcs/def/80c2f310-a097-4a29-92ff-36c5f2f9527b"",""http://digitalbuildingdata.tech/nlcs/def/66be6c32-27da-495b-bf1d-f03310ff2f00"""
"TERREIN_BEGRAAFPLAATS_GRAFVAK_GRAF,""*"","""",""**"","""",""OG"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""0.18"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""240,225,180"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"","""","""",""3270"",""3269"",""http://digitalbuildingdata.tech/nlcs/def/633c6275-8792-4123-a75e-64f72d6c2088"",""http://digitalbuildingdata.tech/nlcs/def/bb5282e6-4ac0-449b-9b37-da175b0fc9d0"""
"TERREIN_ONBEGROEID_STRAND_STRANDVAK,""*"","""",""**"","""",""OG"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""0.18"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""255,255,50"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"","""","""",""3292"",""3291"",""http://digitalbuildingdata.tech/nlcs/def/c8ebc342-f8d0-4366-8815-d19082c73524"",""http://digitalbuildingdata.tech/nlcs/def/72206f77-2203-4fc5-be59-69254a718ae6"""
"TERREIN_BEGROEID_TUIN_ECOTUIN,""*"","""",""**"","""",""OG"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""0.18"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""175,195,55"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"","""","""",""3274"",""3273"",""http://digitalbuildingdata.tech/nlcs/def/89f4d0f5-52b0-4299-856a-e081b55becb1"",""http://digitalbuildingdata.tech/nlcs/def/b2bbcf9c-8fd8-42ae-92a4-2bf43a2f419b"""
"TERREIN_BEGROEID_TUIN_VOLKSTUIN,""*"","""",""**"","""",""OG"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""0.18"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""120,200,25"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"","""","""",""3276"",""3273"",""http://digitalbuildingdata.tech/nlcs/def/888652d3-7c4a-4198-98ec-427773b9b5ed"",""http://digitalbuildingdata.tech/nlcs/def/b2bbcf9c-8fd8-42ae-92a4-2bf43a2f419b"""
"TERREIN_BEGROEID_TUIN_TUINBOUW,""*"","""",""**"","""",""OG"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""0.18"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""145,160,45"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"","""","""",""3275"",""3273"",""http://digitalbuildingdata.tech/nlcs/def/29ffdaed-b2c8-44cf-9b46-ae5a91e90535"",""http://digitalbuildingdata.tech/nlcs/def/b2bbcf9c-8fd8-42ae-92a4-2bf43a2f419b"""
"FASE4,""*"","""",""**"","""",""OG"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""0.18"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""153,204,051"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""F4"","""",""3337"","""",""http://digitalbuildingdata.tech/nlcs/def/0a016da4-b23e-4421-bbfe-362f129610e7"","""""
"FASE1,""*"","""",""**"","""",""OG"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""0.18"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""204,102,204"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""F1"","""",""3334"","""",""http://digitalbuildingdata.tech/nlcs/def/436a9865-2349-407c-9af6-4052e5bc24ab"","""""
"FASE7,""*"","""",""**"","""",""OG"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""0.18"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""0,255,255"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""F7"","""",""3340"","""",""http://digitalbuildingdata.tech/nlcs/def/7083468e-2d2c-4ab3-a825-a08bbbff86fe"","""""
"FASE2,""*"","""",""**"","""",""OG"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""0.18"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""255,204,000"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""F2"","""",""3335"","""",""http://digitalbuildingdata.tech/nlcs/def/f3290799-9fe1-4cca-a015-48f60c15d15d"","""""
"FASE3,""*"","""",""**"","""",""OG"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""0.18"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""255,255,051"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""F3"","""",""3336"","""",""http://digitalbuildingdata.tech/nlcs/def/658d3705-c560-4bba-ae9e-39fe59f78d23"","""""
"FASE6,""*"","""",""**"","""",""OG"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""0.18"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""102,153,204"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""F6"","""",""3339"","""",""http://digitalbuildingdata.tech/nlcs/def/82480c64-0ca2-4223-85c3-d6e967b05293"","""""
"FASE5,""*"","""",""**"","""",""OG"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""0.18"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""255,127,127"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""F5"","""",""3338"","""",""http://digitalbuildingdata.tech/nlcs/def/cc7abd10-ca6f-4857-af0d-0cb3bfeed064"","""""
"WATER_BEEK,""*"","""",""**"","""",""OG"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""0.18"",""150"",""152"",""150"",""150"",""115,233,255"",""CONTINUOUS"",""0.25"",""150"",""152"",""150"",""150"",""175,205,225"",""CONTINUOUS"",""0.25"",""150"",""152"",""150"",""150"",""253"",""CONTINUOUS"",""0.25"",""150"",""152"",""150"",""150"",""253"",""CONTINUOUS"",""WA"","""",""3213"",""1619"",""http://digitalbuildingdata.tech/nlcs/def/a1aed615-ac2e-48b4-bf2a-207855720a1d"",""http://digitalbuildingdata.tech/nlcs/def/70a6c129-b9e9-4ea9-a434-7cfc690147e1"""
"WATER_ZEE,""*"","""",""**"","""",""OG"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""0.18"",""170"",""172"",""170"",""170"",""153,204,255"",""CONTINUOUS"",""0.25"",""170"",""172"",""170"",""170"",""175,205,225"",""CONTINUOUS"",""0.25"",""170"",""172"",""170"",""170"",""253"",""CONTINUOUS"",""0.25"",""170"",""172"",""170"",""170"",""253"",""CONTINUOUS"",""WA"","""",""3521"",""1619"",""http://digitalbuildingdata.tech/nlcs/def/c948074a-4094-491e-902b-9ee0cb5232c5"",""http://digitalbuildingdata.tech/nlcs/def/70a6c129-b9e9-4ea9-a434-7cfc690147e1"""
"WATER_GRACHT,""*"","""",""**"","""",""OG"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""0.18"",""160"",""162"",""160"",""160"",""115,233,255"",""CONTINUOUS"",""0.25"",""160"",""162"",""160"",""160"",""175,205,225"",""CONTINUOUS"",""0.25"",""160"",""162"",""160"",""160"",""253"",""CONTINUOUS"",""0.25"",""160"",""162"",""160"",""160"",""253"",""CONTINUOUS"",""WA"","""",""3214"",""1619"",""http://digitalbuildingdata.tech/nlcs/def/1fa56013-466a-4092-808e-84a51a03a82d"",""http://digitalbuildingdata.tech/nlcs/def/70a6c129-b9e9-4ea9-a434-7cfc690147e1"""
"WATER_MEER,""*"","""",""**"","""",""OG"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""0.18"",""140"",""142"",""140"",""140"",""190,232,255"",""CONTINUOUS"",""0.25"",""140"",""142"",""140"",""140"",""175,205,225"",""CONTINUOUS"",""0.25"",""140"",""142"",""140"",""140"",""253"",""CONTINUOUS"",""0.25"",""140"",""142"",""140"",""140"",""253"",""CONTINUOUS"",""WA"","""",""3218"",""1619"",""http://digitalbuildingdata.tech/nlcs/def/3539c5e3-8fa0-4172-80f3-5fa5757ac7ee"",""http://digitalbuildingdata.tech/nlcs/def/70a6c129-b9e9-4ea9-a434-7cfc690147e1"""
"WATER_RIVIER,""*"","""",""**"","""",""OG"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""0.18"",""130"",""132"",""130"",""130"",""115,233,255"",""CONTINUOUS"",""0.25"",""130"",""132"",""130"",""130"",""175,205,225"",""CONTINUOUS"",""0.25"",""130"",""132"",""130"",""130"",""253"",""CONTINUOUS"",""0.25"",""130"",""132"",""130"",""130"",""253"",""CONTINUOUS"",""WA"","""",""3220"",""1619"",""http://digitalbuildingdata.tech/nlcs/def/6bb22eab-8127-4d30-8236-3fa54112eca9"",""http://digitalbuildingdata.tech/nlcs/def/70a6c129-b9e9-4ea9-a434-7cfc690147e1"""
"WATER_HAVEN,""*"","""",""**"","""",""OG"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""0.18"",""170"",""172"",""170"",""170"",""190,232,255"",""CONTINUOUS"",""0.25"",""170"",""172"",""170"",""170"",""175,205,225"",""CONTINUOUS"",""0.25"",""170"",""172"",""170"",""170"",""253"",""CONTINUOUS"",""0.25"",""170"",""172"",""170"",""170"",""253"",""CONTINUOUS"",""WA"","""",""3215"",""1619"",""http://digitalbuildingdata.tech/nlcs/def/172769f0-5e97-44c2-adf4-f6e145a9dfd0"",""http://digitalbuildingdata.tech/nlcs/def/70a6c129-b9e9-4ea9-a434-7cfc690147e1"""
"WATER_KANAAL,""*"","""",""**"","""",""OG"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""0.18"",""120"",""122"",""120"",""120"",""115,233,255"",""CONTINUOUS"",""0.25"",""120"",""122"",""120"",""120"",""175,205,225"",""CONTINUOUS"",""0.25"",""120"",""122"",""120"",""120"",""253"",""CONTINUOUS"",""0.25"",""120"",""122"",""120"",""120"",""253"",""CONTINUOUS"",""WA"","""",""3217"",""1619"",""http://digitalbuildingdata.tech/nlcs/def/15d5048f-373c-4675-8077-1ea95d34d677"",""http://digitalbuildingdata.tech/nlcs/def/70a6c129-b9e9-4ea9-a434-7cfc690147e1"""
"TERREIN_BEGROEID,""*"","""",""**"","""",""OG"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""0.18"",""7"",""7"",""7"",""7"",""201,235,112"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""40,200,70"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""G"","""",""3271"",""3264"",""http://digitalbuildingdata.tech/nlcs/def/51dbcf35-4304-4bb1-86bd-4c7c15e6d1b2"",""http://digitalbuildingdata.tech/nlcs/def/e6ccba66-8f14-4d8a-94da-20db0c6e69aa"""
"WEG,""*"","""",""**"","""",""OG"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""0.18"",""7"",""7"",""7"",""7"",""255,255,255"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""V-CONTINUOUS-SO"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"","""","""",""1620"","""",""http://digitalbuildingdata.tech/nlcs/def/5f9b2bcf-1f5e-41e5-86d3-05a0b1c6e7e0"","""""
"BEBOUWING,""*"","""",""**"","""",""OG"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""0.35"",""7"",""7"",""7"",""7"",""204,100,110"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""V-CONTINUOUS-SO"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"","""","""",""1616"","""",""http://digitalbuildingdata.tech/nlcs/def/a4f04776-ba99-49f2-a130-4cf482b987a4"","""""
"TERREIN,""*"","""",""**"","""",""OG"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""0.18"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""240,225,180"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"","""","""",""3264"","""",""http://digitalbuildingdata.tech/nlcs/def/e6ccba66-8f14-4d8a-94da-20db0c6e69aa"","""""
"GREPPEL,""*"","""",""**"","""",""OG"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""0.18"",""30"",""32"",""30"",""30"",""253"",""CONTINUOUS"",""0.25"",""30"",""32"",""30"",""30"",""40,200,70"",""CONTINUOUS"",""0.25"",""30"",""32"",""30"",""30"",""253"",""CONTINUOUS"",""0.25"",""30"",""32"",""30"",""30"",""253"",""CONTINUOUS"","""","""",""3450"","""",""http://digitalbuildingdata.tech/nlcs/def/780b5820-94c4-44aa-b310-52012da1a3e2"","""""
"BEBOUWING_LOODS,""*"","""",""**"","""",""OG"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""0.18"",""7"",""7"",""7"",""7"",""204,100,110"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""220,120,105"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"","""","""",""3522"",""1616"",""http://digitalbuildingdata.tech/nlcs/def/def178bf-4c40-44ef-aba9-576d5972a1c8"",""http://digitalbuildingdata.tech/nlcs/def/a4f04776-ba99-49f2-a130-4cf482b987a4"""
"BEBOUWING_SCHUUR,""*"","""",""**"","""",""OG"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""0.18"",""7"",""7"",""7"",""7"",""204,100,110"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""220,120,105"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"","""","""",""3528"",""1616"",""http://digitalbuildingdata.tech/nlcs/def/1e0507cd-4a72-4053-94f9-1631cf17e839"",""http://digitalbuildingdata.tech/nlcs/def/a4f04776-ba99-49f2-a130-4cf482b987a4"""
"BEBOUWING_BASSIN,""*"","""",""**"","""",""OG"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""0.18"",""7"",""7"",""7"",""7"",""190,232,255"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""220,120,105"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"","""","""",""3525"",""1616"",""http://digitalbuildingdata.tech/nlcs/def/8982ca60-6d2b-4caa-ae82-ab13c1a0d2b1"",""http://digitalbuildingdata.tech/nlcs/def/a4f04776-ba99-49f2-a130-4cf482b987a4"""
"BEBOUWING_OPSLAGTANK,""*"","""",""**"","""",""OG"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""0.18"",""7"",""7"",""7"",""7"",""204,100,110"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""220,120,105"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"","""","""",""3523"",""1616"",""http://digitalbuildingdata.tech/nlcs/def/2a2782c7-055d-4dbd-a58c-e9cf9be600d5"",""http://digitalbuildingdata.tech/nlcs/def/a4f04776-ba99-49f2-a130-4cf482b987a4"""
"BEBOUWING_SILO,""*"","""",""**"","""",""OG"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""0.18"",""7"",""7"",""7"",""7"",""204,100,110"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""220,120,105"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"","""","""",""3527"",""1616"",""http://digitalbuildingdata.tech/nlcs/def/590b8883-8976-4aaf-b306-09f9fd6d3527"",""http://digitalbuildingdata.tech/nlcs/def/a4f04776-ba99-49f2-a130-4cf482b987a4"""
"BEBOUWING_BEZINKTANK,""*"","""",""**"","""",""OG"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""0.18"",""7"",""7"",""7"",""7"",""190,232,255"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""220,120,105"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"","""","""",""3524"",""1616"",""http://digitalbuildingdata.tech/nlcs/def/3e96ed27-8665-41de-85b0-bf1910db0c75"",""http://digitalbuildingdata.tech/nlcs/def/a4f04776-ba99-49f2-a130-4cf482b987a4"""
"BEBOUWING_BUNKER,""*"","""",""**"","""",""OG"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""0.18"",""7"",""7"",""7"",""7"",""0,0,0"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""220,120,105"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.25"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"","""","""",""3526"",""1616"",""http://digitalbuildingdata.tech/nlcs/def/6ca17989-2ac9-473b-8118-d24602992114"",""http://digitalbuildingdata.tech/nlcs/def/a4f04776-ba99-49f2-a130-4cf482b987a4"""
