"omschrijving,""status"",""underscore"",""discipline"",""underscore2"",""hoofdgroep"",""underscore3"",""object"",""underscore4"",""subobject01"",""underscore5"",""subobject02"",""underscore6"",""subobject03"",""underscore7"",""subobject04"",""underscore8"",""subobject05"",""streepje"",""bewerking"",""streepje2"",""schaal"",""aobject"",""sobject"",""laagnaam"",""lw_b"",""kl_b"",""kl_b_a"",""kl_b_gd"",""kl_b_gn"",""kl_b_v"",""lt_b"",""lw_n"",""kl_n"",""kl_n_a"",""kl_n_gd"",""kl_n_gn"",""kl_n_v"",""lt_n"",""lw_v"",""kl_v"",""kl_v_a"",""kl_v_gd"",""kl_v_gn"",""kl_v_v"",""lt_v"",""lw_t"",""kl_t"",""kl_t_a"",""kl_t_gd"",""kl_t_gn"",""kl_t_v"",""lt_t"",""vrkl_kort"",""vrkl_lang"",""id_nummer"",""kind_van"",""objectURI"",""kind_vanURI"""
"BEWEGWIJZERING_DRAAGCONSTRUCTIE_UITHOUDER_POER,""*"","""",""**"","""",""VW"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""0.18"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.35"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.35"",""7"",""7"",""7"",""7"",""253"",""V-CONTINUOUS-SO"",""0.35"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"","""","""",""2568"",""2567"",""http://digitalbuildingdata.tech/nlcs/def/9669fd96-6e86-490b-8fd4-6c03d2c8a863"",""http://digitalbuildingdata.tech/nlcs/def/0f07544c-010d-464f-bc0f-252b5469f70c"""
"MARKERING_DWARS_OVERSTEEK_KANALISATIESTREEP50_010,""*"","""",""**"","""",""VW"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""0.13"",""7"",""7"",""7"",""7"",""7"",""VW-5050_STREEP"",""0.13"",""7"",""7"",""7"",""7"",""7"",""VW-5050_STREEP"",""0.13"",""7"",""7"",""7"",""7"",""7"",""V-VW-5050_STREEP"",""0.13"",""7"",""7"",""7"",""7"",""7"",""VW-5050_STREEP"","""","""",""2632"",""2631"",""http://digitalbuildingdata.tech/nlcs/def/0af03dc5-24fc-45f9-bf17-80734195d272"",""http://digitalbuildingdata.tech/nlcs/def/b4c6776d-d37c-4043-8f9c-9d9368942129"""
"MARKERING_DWARS_OVERSTEEK_KANALISATIESTREEP50_020,""*"","""",""**"","""",""VW"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""0.18"",""7"",""7"",""7"",""7"",""7"",""VW-5050_STREEP"",""0.18"",""7"",""7"",""7"",""7"",""7"",""VW-5050_STREEP"",""0.18"",""7"",""7"",""7"",""7"",""7"",""V-VW-5050_STREEP"",""0.18"",""7"",""7"",""7"",""7"",""7"",""VW-5050_STREEP"","""","""",""3550"",""2631"",""http://digitalbuildingdata.tech/nlcs/def/f5b82268-8e90-4aa3-9376-6ca35a85626e"",""http://digitalbuildingdata.tech/nlcs/def/b4c6776d-d37c-4043-8f9c-9d9368942129"""
"MARKERING_LANGS_STREEP_39_030,""*"","""",""**"","""",""VW"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""0.25"",""7"",""7"",""7"",""7"",""7"",""VW-39_STREEP"",""0.25"",""7"",""7"",""7"",""7"",""7"",""VW-39_STREEP"",""0.25"",""7"",""7"",""7"",""7"",""7"",""V-VW-39_STREEP"",""0.25"",""7"",""7"",""7"",""7"",""7"",""VW-39_STREEP"","""","""",""2604"",""2601"",""http://digitalbuildingdata.tech/nlcs/def/1d7bdfd9-925a-4c99-9e3f-1060dff256be"",""http://digitalbuildingdata.tech/nlcs/def/90b9ef4e-1677-4bd8-ae5d-e8048790e1dd"""
"MARKERING_LANGS_STREEP_39_010,""*"","""",""**"","""",""VW"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""0.13"",""7"",""7"",""7"",""7"",""7"",""VW-39_STREEP"",""0.13"",""7"",""7"",""7"",""7"",""7"",""VW-39_STREEP"",""0.13"",""7"",""7"",""7"",""7"",""7"",""V-VW-39_STREEP"",""0.13"",""7"",""7"",""7"",""7"",""7"",""VW-39_STREEP"","""","""",""2602"",""2601"",""http://digitalbuildingdata.tech/nlcs/def/0f58962c-a3dd-476f-9520-d6fb694a8635"",""http://digitalbuildingdata.tech/nlcs/def/90b9ef4e-1677-4bd8-ae5d-e8048790e1dd"""
"MARKERING_LANGS_STREEP_39_015,""*"","""",""**"","""",""VW"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""0.13"",""7"",""7"",""7"",""7"",""7"",""VW-39_STREEP"",""0.13"",""7"",""7"",""7"",""7"",""7"",""VW-39_STREEP"",""0.13"",""7"",""7"",""7"",""7"",""7"",""V-VW-39_STREEP"",""0.13"",""7"",""7"",""7"",""7"",""7"",""VW-39_STREEP"","""","""",""2603"",""2601"",""http://digitalbuildingdata.tech/nlcs/def/8d690804-e353-4d1d-bae6-c6ea34798874"",""http://digitalbuildingdata.tech/nlcs/def/90b9ef4e-1677-4bd8-ae5d-e8048790e1dd"""
"MARKERING_LANGS_STREEP_050050_010,""*"","""",""**"","""",""VW"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""0.13"",""7"",""7"",""7"",""7"",""7"",""VW-5050_STREEP"",""0.13"",""7"",""7"",""7"",""7"",""7"",""VW-5050_STREEP"",""0.13"",""7"",""7"",""7"",""7"",""7"",""V-VW-5050_STREEP"",""0.13"",""7"",""7"",""7"",""7"",""7"",""VW-5050_STREEP"","""","""",""3552"",""3551"",""http://digitalbuildingdata.tech/nlcs/def/6c7139d9-4160-4b88-acd9-d84196af22de"",""http://digitalbuildingdata.tech/nlcs/def/d2608f2c-4fac-4ebf-8e5d-6c9132fb9c56"""
"MARKERING_LANGS_STREEP_13_030,""*"","""",""**"","""",""VW"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""0.25"",""7"",""7"",""7"",""7"",""7"",""VW-13_STREEP"",""0.25"",""7"",""7"",""7"",""7"",""7"",""VW-13_STREEP"",""0.25"",""7"",""7"",""7"",""7"",""7"",""V-VW-13_STREEP"",""0.25"",""7"",""7"",""7"",""7"",""7"",""VW-13_STREEP"","""","""",""2595"",""2592"",""http://digitalbuildingdata.tech/nlcs/def/7e3f9f34-2325-4369-8092-bbe8cf2dfcea"",""http://digitalbuildingdata.tech/nlcs/def/ce41855e-d93b-46d0-a51e-c0992cf59b82"""
"MARKERING_LANGS_STREEP_13_020,""*"","""",""**"","""",""VW"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""0.18"",""7"",""7"",""7"",""7"",""7"",""VW-13_STREEP"",""0.18"",""7"",""7"",""7"",""7"",""7"",""VW-13_STREEP"",""0.18"",""7"",""7"",""7"",""7"",""7"",""V-VW-13_STREEP"",""0.18"",""7"",""7"",""7"",""7"",""7"",""VW-13_STREEP"","""","""",""2594"",""2592"",""http://digitalbuildingdata.tech/nlcs/def/523a2d22-4652-4ca4-a0f6-cef4cbb6d92a"",""http://digitalbuildingdata.tech/nlcs/def/ce41855e-d93b-46d0-a51e-c0992cf59b82"""
"MARKERING_LANGS_STREEP_13_010,""*"","""",""**"","""",""VW"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""0.13"",""7"",""7"",""7"",""7"",""7"",""VW-13_STREEP"",""0.13"",""7"",""7"",""7"",""7"",""7"",""VW-13_STREEP"",""0.13"",""7"",""7"",""7"",""7"",""7"",""V-VW-13_STREEP"",""0.13"",""7"",""7"",""7"",""7"",""7"",""VW-13_STREEP"","""","""",""2593"",""2592"",""http://digitalbuildingdata.tech/nlcs/def/ef22cebf-e6f0-4e54-8468-8dfdd6af986d"",""http://digitalbuildingdata.tech/nlcs/def/ce41855e-d93b-46d0-a51e-c0992cf59b82"""
"MARKERING_LANGS_STREEP_13_015,""*"","""",""**"","""",""VW"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""0.13"",""7"",""7"",""7"",""7"",""7"",""VW-13_STREEP"",""0.13"",""7"",""7"",""7"",""7"",""7"",""VW-13_STREEP"",""0.13"",""7"",""7"",""7"",""7"",""7"",""V-VW-13_STREEP"",""0.13"",""7"",""7"",""7"",""7"",""7"",""VW-13_STREEP"","""","""",""3018"",""2592"",""http://digitalbuildingdata.tech/nlcs/def/1ca8ee2f-507a-4773-9ebb-4acbed3df081"",""http://digitalbuildingdata.tech/nlcs/def/ce41855e-d93b-46d0-a51e-c0992cf59b82"""
"MARKERING_LANGS_STREEP_13_045,""*"","""",""**"","""",""VW"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""0.50"",""7"",""7"",""7"",""7"",""7"",""VW-13_STREEP"",""0.50"",""7"",""7"",""7"",""7"",""7"",""VW-13_STREEP"",""0.50"",""7"",""7"",""7"",""7"",""7"",""V-VW-13_STREEP"",""0.50"",""7"",""7"",""7"",""7"",""7"",""VW-13_STREEP"","""","""",""2596"",""2592"",""http://digitalbuildingdata.tech/nlcs/def/0006c0a5-2dd0-4e56-9b59-15a4479beb4b"",""http://digitalbuildingdata.tech/nlcs/def/ce41855e-d93b-46d0-a51e-c0992cf59b82"""
"MARKERING_LANGS_STREEP_11_010,""*"","""",""**"","""",""VW"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""0.13"",""7"",""7"",""7"",""7"",""7"",""VW-11_STREEP"",""0.13"",""7"",""7"",""7"",""7"",""7"",""VW-11_STREEP"",""0.13"",""7"",""7"",""7"",""7"",""7"",""V-VW-11_STREEP"",""0.13"",""7"",""7"",""7"",""7"",""7"",""VW-11_STREEP"","""","""",""2590"",""2589"",""http://digitalbuildingdata.tech/nlcs/def/2ec35ca4-ed3e-4ed7-8fd8-5bbeb917dc1d"",""http://digitalbuildingdata.tech/nlcs/def/d893e767-ea09-45c1-a226-56b3b7602df6"""
"MARKERING_LANGS_STREEP_11_015,""*"","""",""**"","""",""VW"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""0.13"",""7"",""7"",""7"",""7"",""7"",""VW-11_STREEP"",""0.13"",""7"",""7"",""7"",""7"",""7"",""VW-11_STREEP"",""0.13"",""7"",""7"",""7"",""7"",""7"",""V-VW-11_STREEP"",""0.13"",""7"",""7"",""7"",""7"",""7"",""VW-11_STREEP"","""","""",""2591"",""2589"",""http://digitalbuildingdata.tech/nlcs/def/04c32c50-8b78-4aed-a264-e7dc639a4e90"",""http://digitalbuildingdata.tech/nlcs/def/d893e767-ea09-45c1-a226-56b3b7602df6"""
"MARKERING_LANGS_STREEP_27030_010,""*"","""",""**"","""",""VW"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""0.13"",""7"",""7"",""7"",""7"",""7"",""VW-27030_STREEP"",""0.13"",""7"",""7"",""7"",""7"",""7"",""VW-27030_STREEP"",""0.13"",""7"",""7"",""7"",""7"",""7"",""V-VW-27030_STREEP"",""0.13"",""7"",""7"",""7"",""7"",""7"",""VW-27030_STREEP"","""","""",""2611"",""2610"",""http://digitalbuildingdata.tech/nlcs/def/01015965-fbb1-4cff-a56c-5765f92c31ec"",""http://digitalbuildingdata.tech/nlcs/def/15d889d9-a422-4df0-984b-afda91f74583"""
"MARKERING_LANGS_STREEP_27030_015,""*"","""",""**"","""",""VW"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""0.13"",""7"",""7"",""7"",""7"",""7"",""VW-27030_STREEP"",""0.13"",""7"",""7"",""7"",""7"",""7"",""VW-27030_STREEP"",""0.13"",""7"",""7"",""7"",""7"",""7"",""V-VW-27030_STREEP"",""0.13"",""7"",""7"",""7"",""7"",""7"",""VW-27030_STREEP"","""","""",""3019"",""2610"",""http://digitalbuildingdata.tech/nlcs/def/1e422678-24a7-4ba0-95ef-3caa7cfcedee"",""http://digitalbuildingdata.tech/nlcs/def/15d889d9-a422-4df0-984b-afda91f74583"""
"MARKERING_LANGS_STREEP_33_015,""*"","""",""**"","""",""VW"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""0.13"",""7"",""7"",""7"",""7"",""7"",""VW-33_STREEP"",""0.13"",""7"",""7"",""7"",""7"",""7"",""VW-33_STREEP"",""0.13"",""7"",""7"",""7"",""7"",""7"",""V-VW-33_STREEP"",""0.13"",""7"",""7"",""7"",""7"",""7"",""VW-33_STREEP"","""","""",""2600"",""2599"",""http://digitalbuildingdata.tech/nlcs/def/3f2a1e58-eee3-42b4-be88-516ff23b924a"",""http://digitalbuildingdata.tech/nlcs/def/08519881-4d66-41f4-a0d8-079f3e400b4d"""
"MARKERING_LANGS_STREEP_31_010,""*"","""",""**"","""",""VW"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""0.13"",""7"",""7"",""7"",""7"",""7"",""VW-31_STREEP"",""0.13"",""7"",""7"",""7"",""7"",""7"",""VW-31_STREEP"",""0.13"",""7"",""7"",""7"",""7"",""7"",""V-VW-31_STREEP"",""0.13"",""7"",""7"",""7"",""7"",""7"",""VW-31_STREEP"","""","""",""2598"",""2597"",""http://digitalbuildingdata.tech/nlcs/def/85fd44cb-1066-4989-8ff8-f036cc6399b7"",""http://digitalbuildingdata.tech/nlcs/def/b4134820-5436-4642-bb21-ad2147ef7e24"""
"MARKERING_LANGS_STREEP_DOORGETROKKEN_045,""*"","""",""**"","""",""VW"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""0.50"",""7"",""7"",""7"",""7"",""7"",""CONTINUOUS"",""0.50"",""7"",""7"",""7"",""7"",""7"",""CONTINUOUS"",""0.50"",""7"",""7"",""7"",""7"",""7"",""V-CONTINUOUS-SO"",""0.50"",""7"",""7"",""7"",""7"",""7"",""CONTINUOUS"","""","""",""2585"",""2580"",""http://digitalbuildingdata.tech/nlcs/def/9fbdc68f-bed5-4931-91f8-f2645d468832"",""http://digitalbuildingdata.tech/nlcs/def/5b8c1fb1-25fe-44a6-998e-d7971ff2d0c1"""
"MARKERING_LANGS_STREEP_DOORGETROKKEN_015,""*"","""",""**"","""",""VW"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""0.13"",""7"",""7"",""7"",""7"",""7"",""CONTINUOUS"",""0.13"",""7"",""7"",""7"",""7"",""7"",""CONTINUOUS"",""0.13"",""7"",""7"",""7"",""7"",""7"",""V-CONTINUOUS-SO"",""0.13"",""7"",""7"",""7"",""7"",""7"",""CONTINUOUS"","""","""",""2583"",""2580"",""http://digitalbuildingdata.tech/nlcs/def/2d2e23ba-c487-4aee-8a3c-a60c1a2a6948"",""http://digitalbuildingdata.tech/nlcs/def/5b8c1fb1-25fe-44a6-998e-d7971ff2d0c1"""
"MARKERING_LANGS_STREEP_DOORGETROKKEN_005,""*"","""",""**"","""",""VW"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""0.13"",""7"",""7"",""7"",""7"",""7"",""CONTINUOUS"",""0.13"",""7"",""7"",""7"",""7"",""7"",""CONTINUOUS"",""0.13"",""7"",""7"",""7"",""7"",""7"",""V-CONTINUOUS-SO"",""0.13"",""7"",""7"",""7"",""7"",""7"",""CONTINUOUS"","""","""",""2581"",""2580"",""http://digitalbuildingdata.tech/nlcs/def/5755495a-4716-4027-a490-6d0592c05c08"",""http://digitalbuildingdata.tech/nlcs/def/5b8c1fb1-25fe-44a6-998e-d7971ff2d0c1"""
"MARKERING_LANGS_STREEP_DOORGETROKKEN_010,""*"","""",""**"","""",""VW"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""0.13"",""7"",""7"",""7"",""7"",""7"",""CONTINUOUS"",""0.13"",""7"",""7"",""7"",""7"",""7"",""CONTINUOUS"",""0.13"",""7"",""7"",""7"",""7"",""7"",""V-CONTINUOUS-SO"",""0.13"",""7"",""7"",""7"",""7"",""7"",""CONTINUOUS"","""","""",""2582"",""2580"",""http://digitalbuildingdata.tech/nlcs/def/d766b1af-e1fc-4261-b039-5ca036d6419e"",""http://digitalbuildingdata.tech/nlcs/def/5b8c1fb1-25fe-44a6-998e-d7971ff2d0c1"""
"MARKERING_LANGS_STREEP_DOORGETROKKEN_020,""*"","""",""**"","""",""VW"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""0.18"",""7"",""7"",""7"",""7"",""7"",""CONTINUOUS"",""0.18"",""7"",""7"",""7"",""7"",""7"",""CONTINUOUS"",""0.18"",""7"",""7"",""7"",""7"",""7"",""V-CONTINUOUS-SO"",""0.18"",""7"",""7"",""7"",""7"",""7"",""CONTINUOUS"","""","""",""2584"",""2580"",""http://digitalbuildingdata.tech/nlcs/def/99806b34-b6d9-4705-9fde-346008031939"",""http://digitalbuildingdata.tech/nlcs/def/5b8c1fb1-25fe-44a6-998e-d7971ff2d0c1"""
"MARKERING_LANGS_STREEP_91_010,""*"","""",""**"","""",""VW"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""0.13"",""7"",""7"",""7"",""7"",""7"",""VW-91_STREEP"",""0.13"",""7"",""7"",""7"",""7"",""7"",""VW-91_STREEP"",""0.13"",""7"",""7"",""7"",""7"",""7"",""V-VW-91_STREEP"",""0.13"",""7"",""7"",""7"",""7"",""7"",""VW-91_STREEP"","""","""",""3553"",""2605"",""http://digitalbuildingdata.tech/nlcs/def/61668e36-29bd-46a7-9383-093cc24afdf1"",""http://digitalbuildingdata.tech/nlcs/def/49132732-8039-436a-8245-f0a9b45e2933"""
"MARKERING_LANGS_STREEP_91_030,""*"","""",""**"","""",""VW"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""0.25"",""7"",""7"",""7"",""7"",""7"",""VW-91_STREEP"",""0.25"",""7"",""7"",""7"",""7"",""7"",""VW-91_STREEP"",""0.25"",""7"",""7"",""7"",""7"",""7"",""V-VW-91_STREEP"",""0.25"",""7"",""7"",""7"",""7"",""7"",""VW-91_STREEP"","""","""",""2606"",""2605"",""http://digitalbuildingdata.tech/nlcs/def/bf785ecc-fa83-4369-84c1-cc18ffe759bf"",""http://digitalbuildingdata.tech/nlcs/def/49132732-8039-436a-8245-f0a9b45e2933"""
"MARKERING_LANGS_STREEP_93_030,""*"","""",""**"","""",""VW"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""0.25"",""7"",""7"",""7"",""7"",""7"",""VW-93_STREEP"",""0.25"",""7"",""7"",""7"",""7"",""7"",""VW-93_STREEP"",""0.25"",""7"",""7"",""7"",""7"",""7"",""V-VW-93_STREEP"",""0.25"",""7"",""7"",""7"",""7"",""7"",""VW-93_STREEP"","""","""",""3549"",""2607"",""http://digitalbuildingdata.tech/nlcs/def/7585d08e-b299-4c6b-8836-bf5f62814bbc"",""http://digitalbuildingdata.tech/nlcs/def/008b20b6-5d91-473f-a6e8-7cfe6fedafe0"""
"MARKERING_LANGS_STREEP_93_010,""*"","""",""**"","""",""VW"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""0.13"",""7"",""7"",""7"",""7"",""7"",""VW-93_STREEP"",""0.13"",""7"",""7"",""7"",""7"",""7"",""VW-93_STREEP"",""0.13"",""7"",""7"",""7"",""7"",""7"",""V-VW-93_STREEP"",""0.13"",""7"",""7"",""7"",""7"",""7"",""VW-93_STREEP"","""","""",""2608"",""2607"",""http://digitalbuildingdata.tech/nlcs/def/d40ccafc-034b-4773-ba5a-1a22a7c4ed4c"",""http://digitalbuildingdata.tech/nlcs/def/008b20b6-5d91-473f-a6e8-7cfe6fedafe0"""
"MARKERING_LANGS_STREEP_30270_010,""*"","""",""**"","""",""VW"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""0.13"",""7"",""7"",""7"",""7"",""7"",""VW-30270_STREEP"",""0.13"",""7"",""7"",""7"",""7"",""7"",""VW-30270_STREEP"",""0.13"",""7"",""7"",""7"",""7"",""7"",""V-VW-30270_STREEP"",""0.13"",""7"",""7"",""7"",""7"",""7"",""VW-30270_STREEP"","""","""",""2613"",""2612"",""http://digitalbuildingdata.tech/nlcs/def/72fa74a0-ae2f-4911-8dab-9a38ef605197"",""http://digitalbuildingdata.tech/nlcs/def/753e829a-96f3-46b4-a235-6f5c891b186b"""
"MARKERING_LANGS_STREEP_30270_015,""*"","""",""**"","""",""VW"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""0.13"",""7"",""7"",""7"",""7"",""7"",""VW-30270_STREEP"",""0.13"",""7"",""7"",""7"",""7"",""7"",""VW-30270_STREEP"",""0.13"",""7"",""7"",""7"",""7"",""7"",""V-VW-30270_STREEP"",""0.13"",""7"",""7"",""7"",""7"",""7"",""VW-30270_STREEP"","""","""",""3020"",""2612"",""http://digitalbuildingdata.tech/nlcs/def/182a9b17-1a12-4a55-b403-26a6f54c9c3a"",""http://digitalbuildingdata.tech/nlcs/def/753e829a-96f3-46b4-a235-6f5c891b186b"""
"VERKEERSTEKEN,""*"","""",""**"","""",""VW"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""0.18"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.35"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.35"",""7"",""7"",""7"",""7"",""253"",""V-CONTINUOUS-SO"",""0.35"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"","""","""",""2637"","""",""http://digitalbuildingdata.tech/nlcs/def/57358df9-6c57-4e48-b57b-75a27a598414"","""""
"MARKERING,""*"","""",""**"","""",""VW"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""0.18"",""7"",""7"",""7"",""7"",""7"",""CONTINUOUS"",""0.35"",""7"",""7"",""7"",""7"",""7"",""CONTINUOUS"",""0.35"",""7"",""7"",""7"",""7"",""7"",""V-CONTINUOUS-SO"",""0.35"",""7"",""7"",""7"",""7"",""7"",""CONTINUOUS"","""","""",""2569"","""",""http://digitalbuildingdata.tech/nlcs/def/52b5f001-d3bf-4ded-a6a0-40eeb5d4ca4a"","""""
"BLINDENGELEIDEROUTE,""*"","""",""**"","""",""VW"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""0.18"",""30"",""32"",""30"",""30"",""253"",""CONTINUOUS"",""0.35"",""30"",""32"",""30"",""30"",""253"",""CONTINUOUS"",""0.35"",""30"",""32"",""30"",""30"",""253"",""V-CONTINUOUS-SO"",""0.35"",""30"",""32"",""30"",""30"",""253"",""CONTINUOUS"","""","""",""3349"","""",""http://digitalbuildingdata.tech/nlcs/def/8dc3e431-1771-4968-93bc-adfd1a1ddef9"","""""
"RIJRICHTING,""*"","""",""**"","""",""VW"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""0.18"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.35"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.35"",""7"",""7"",""7"",""7"",""253"",""V-CONTINUOUS-SO"",""0.35"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"","""","""",""2659"","""",""http://digitalbuildingdata.tech/nlcs/def/83304d60-a1c2-4196-b14e-bfc4bfec1c2f"","""""
"VERKEERSTELLER,""*"","""",""**"","""",""VW"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""0.18"",""160"",""162"",""7"",""7"",""253"",""CONTINUOUS"",""0.35"",""160"",""162"",""7"",""7"",""253"",""CONTINUOUS"",""0.35"",""160"",""162"",""7"",""7"",""253"",""V-CONTINUOUS-SO"",""0.35"",""160"",""162"",""7"",""7"",""253"",""CONTINUOUS"","""","""",""2948"","""",""http://digitalbuildingdata.tech/nlcs/def/175f8a4a-d6e9-4152-88a9-90c01ec786e0"","""""
"OMLEIDINGSROUTE,""*"","""",""**"","""",""VW"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""0.18"",""40"",""42"",""40"",""40"",""253"",""CONTINUOUS"",""0.35"",""40"",""42"",""40"",""40"",""253"",""CONTINUOUS"",""0.35"",""40"",""42"",""40"",""40"",""253"",""V-CONTINUOUS-SO"",""0.35"",""40"",""42"",""40"",""40"",""253"",""CONTINUOUS"","""","""",""2658"","""",""http://digitalbuildingdata.tech/nlcs/def/9a5e8291-8fab-4bc8-b170-9e153250f7c1"","""""
"PVR,""*"","""",""**"","""",""VW"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""0.18"",""10"",""12"",""10"",""10"",""253"",""CONTINUOUS"",""0.35"",""10"",""12"",""10"",""10"",""253"",""CONTINUOUS"",""0.35"",""10"",""12"",""10"",""10"",""253"",""V-CONTINUOUS-SO"",""0.35"",""10"",""12"",""10"",""10"",""253"",""CONTINUOUS"","""","""",""2655"","""",""http://digitalbuildingdata.tech/nlcs/def/33a05154-f774-4b37-8b6b-2a52b32a135b"","""""
"AFZETTING,""*"","""",""**"","""",""VW"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""0.18"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.35"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"",""0.35"",""7"",""7"",""7"",""7"",""253"",""V-CONTINUOUS-SO"",""0.35"",""7"",""7"",""7"",""7"",""253"",""CONTINUOUS"","""","""",""2657"","""",""http://digitalbuildingdata.tech/nlcs/def/0e11aa5c-a187-4fbf-b810-93023e48dcfb"","""""
