searchterm,sbibliotheek,fase,id,symbool,finalCleanName,optie
VRI,SIW,B,4594,B-SIW-VRI_LANTAARN_200MM_3LICHT_RECHTS-SO,VRI_LANTAARN_200MM_3LICHT_RECHTS,SO
VRI,SIW,B,4595,B-SIW-VRI_LANTAARN_200MM_3LICHT_RECHTS_AFTELLER-SO,VRI_LANTAARN_200MM_3LICHT_RECHTS_AFTELLER,SO
VRI,SIW,B,4596,B-SIW-VRI_LANTAARN_200MM_3LICHT_RECHTS_AFTELLER_SCHILD-SO,VRI_LANTAARN_200MM_3LICHT_RECHTS_AFTELLER_SCHILD,SO
VRI,SIW,B,4597,B-SIW-VRI_LANTAARN_200MM_3LICHT_RECHTS_FIETS-SO,VRI_LANTAARN_200MM_3LICHT_RECHTS_FIETS,SO
VRI,SIW,B,4598,B-SIW-VRI_LANTAARN_200MM_3LICHT_RECHTS_FIETS_SCHILD-SO,VRI_LANTAARN_200MM_3LICHT_RECHTS_FIETS_SCHILD,SO
VRI,SIW,B,4599,B-SIW-VRI_LANTAARN_200MM_3LICHT_RECHTS_SCHILD-SO,VRI_LANTAARN_200MM_3LICHT_RECHTS_SCHILD,SO
AANKLEDING,SAL,,46,SAL-AANKLEDING_AUTO2_ACHTERAANZICHT-D,AANKLEDING_AUTO2_ACHTERAANZICHT,D
BOOM,SGR,,460,SGR-BOOM_06,BOOM_06,
VRI,SIW,B,4600,B-SIW-VRI_LANTAARN_200MM_3LICHT_VOL-SO,VRI_LANTAARN_200MM_3LICHT_VOL,SO
VRI,SIW,B,4601,B-SIW-VRI_LANTAARN_200MM_3LICHT_VOL_AFTELLER-SO,VRI_LANTAARN_200MM_3LICHT_VOL_AFTELLER,SO
VRI,SIW,B,4602,B-SIW-VRI_LANTAARN_200MM_3LICHT_VOL_AFTELLER_SCHILD-SO,VRI_LANTAARN_200MM_3LICHT_VOL_AFTELLER_SCHILD,SO
VRI,SIW,B,4603,B-SIW-VRI_LANTAARN_200MM_3LICHT_VOL_FIETS-SO,VRI_LANTAARN_200MM_3LICHT_VOL_FIETS,SO
VRI,SIW,B,4604,B-SIW-VRI_LANTAARN_200MM_3LICHT_VOL_FIETS_SCHILD-SO,VRI_LANTAARN_200MM_3LICHT_VOL_FIETS_SCHILD,SO
VRI,SIW,B,4605,B-SIW-VRI_LANTAARN_200MM_3LICHT_VOL_SCHILD-SO,VRI_LANTAARN_200MM_3LICHT_VOL_SCHILD,SO
VRI,SIW,B,4606,B-SIW-VRI_LANTAARN_200MM_BOA-SO,VRI_LANTAARN_200MM_BOA,SO
VRI,SIW,B,4607,B-SIW-VRI_LANTAARN_200MM_NEGENOOG-SO,VRI_LANTAARN_200MM_NEGENOOG,SO
VRI,SIW,B,4608,B-SIW-VRI_LANTAARN_200MM_NEGENOOG_LINKS-SO,VRI_LANTAARN_200MM_NEGENOOG_LINKS,SO
VRI,SIW,B,4609,B-SIW-VRI_LANTAARN_200MM_NEGENOOG_LINKS_SCHILD-SO,VRI_LANTAARN_200MM_NEGENOOG_LINKS_SCHILD,SO
BOOM,SGR,,461,SGR-BOOM_07,BOOM_07,
VRI,SIW,B,4610,B-SIW-VRI_LANTAARN_200MM_NEGENOOG_RECHTDOOR-SO,VRI_LANTAARN_200MM_NEGENOOG_RECHTDOOR,SO
VRI,SIW,B,4611,B-SIW-VRI_LANTAARN_200MM_NEGENOOG_RECHTDOOR_SCHILD-SO,VRI_LANTAARN_200MM_NEGENOOG_RECHTDOOR_SCHILD,SO
VRI,SIW,B,4612,B-SIW-VRI_LANTAARN_200MM_NEGENOOG_RECHTS-SO,VRI_LANTAARN_200MM_NEGENOOG_RECHTS,SO
VRI,SIW,B,4613,B-SIW-VRI_LANTAARN_200MM_NEGENOOG_RECHTS_SCHILD-SO,VRI_LANTAARN_200MM_NEGENOOG_RECHTS_SCHILD,SO
VRI,SIW,B,4614,B-SIW-VRI_LANTAARN_200MM_NEGENOOG_SCHILD-SO,VRI_LANTAARN_200MM_NEGENOOG_SCHILD,SO
VRI,SIW,B,4615,B-SIW-VRI_LANTAARN_200MM_VOETGANGER-SO,VRI_LANTAARN_200MM_VOETGANGER,SO
VRI,SIW,B,4616,B-SIW-VRI_LANTAARN_200MM_VOETGANGER_INFORMATIEF-SO,VRI_LANTAARN_200MM_VOETGANGER_INFORMATIEF,SO
VRI,SIW,B,4617,B-SIW-VRI_LANTAARN_300MM_1LICHT_DEELCONFLICTLINKS-SO,VRI_LANTAARN_300MM_1LICHT_DEELCONFLICTLINKS,SO
VRI,SIW,B,4618,B-SIW-VRI_LANTAARN_300MM_1LICHT_DEELCONFLICTLINKS_SCHILD-SO,VRI_LANTAARN_300MM_1LICHT_DEELCONFLICTLINKS_SCHILD,SO
VRI,SIW,B,4619,B-SIW-VRI_LANTAARN_300MM_1LICHT_DEELCONFLICTRECHTS-SO,VRI_LANTAARN_300MM_1LICHT_DEELCONFLICTRECHTS,SO
BOOM,SGR,,462,SGR-BOOM_08,BOOM_08,
VRI,SIW,B,4620,B-SIW-VRI_LANTAARN_300MM_1LICHT_DEELCONFLICTRECHTS_SCHILD-SO,VRI_LANTAARN_300MM_1LICHT_DEELCONFLICTRECHTS_SCHILD,SO
VRI,SIW,B,4621,B-SIW-VRI_LANTAARN_300MM_1LICHT_FIETSLINKS-SO,VRI_LANTAARN_300MM_1LICHT_FIETSLINKS,SO
VRI,SIW,B,4622,B-SIW-VRI_LANTAARN_300MM_1LICHT_FIETSLINKS_SCHILD-SO,VRI_LANTAARN_300MM_1LICHT_FIETSLINKS_SCHILD,SO
VRI,SIW,B,4623,B-SIW-VRI_LANTAARN_300MM_1LICHT_FIETSRECHTS-SO,VRI_LANTAARN_300MM_1LICHT_FIETSRECHTS,SO
VRI,SIW,B,4624,B-SIW-VRI_LANTAARN_300MM_1LICHT_FIETSRECHTS_SCHILD-SO,VRI_LANTAARN_300MM_1LICHT_FIETSRECHTS_SCHILD,SO
VRI,SIW,B,4625,B-SIW-VRI_LANTAARN_300MM_1LICHT_HEMEL-SO,VRI_LANTAARN_300MM_1LICHT_HEMEL,SO
VRI,SIW,B,4626,B-SIW-VRI_LANTAARN_300MM_1LICHT_HEMEL_SCHILD-SO,VRI_LANTAARN_300MM_1LICHT_HEMEL_SCHILD,SO
VRI,SIW,B,4627,B-SIW-VRI_LANTAARN_300MM_1LICHT_HEMELLINKS-SO,VRI_LANTAARN_300MM_1LICHT_HEMELLINKS,SO
VRI,SIW,B,4628,B-SIW-VRI_LANTAARN_300MM_1LICHT_HEMELLINKS_SCHILD-SO,VRI_LANTAARN_300MM_1LICHT_HEMELLINKS_SCHILD,SO
VRI,SIW,B,4629,B-SIW-VRI_LANTAARN_300MM_1LICHT_HEMELRECHTS-SO,VRI_LANTAARN_300MM_1LICHT_HEMELRECHTS,SO
BOOM,SGR,,463,SGR-BOOM_09,BOOM_09,
VRI,SIW,B,4630,B-SIW-VRI_LANTAARN_300MM_1LICHT_HEMELRECHTS_SCHILD-SO,VRI_LANTAARN_300MM_1LICHT_HEMELRECHTS_SCHILD,SO
VRI,SIW,B,4631,B-SIW-VRI_LANTAARN_300MM_1LICHT_HORBALK-SO,VRI_LANTAARN_300MM_1LICHT_HORBALK,SO
VRI,SIW,B,4632,B-SIW-VRI_LANTAARN_300MM_1LICHT_HORBALK_SCHILD-SO,VRI_LANTAARN_300MM_1LICHT_HORBALK_SCHILD,SO
VRI,SIW,B,4633,B-SIW-VRI_LANTAARN_300MM_1LICHT_J37-SO,VRI_LANTAARN_300MM_1LICHT_J37,SO
VRI,SIW,B,4634,B-SIW-VRI_LANTAARN_300MM_1LICHT_J37_SCHILD-SO,VRI_LANTAARN_300MM_1LICHT_J37_SCHILD,SO
VRI,SIW,B,4635,B-SIW-VRI_LANTAARN_300MM_1LICHT_J37BUS-SO,VRI_LANTAARN_300MM_1LICHT_J37BUS,SO
VRI,SIW,B,4636,B-SIW-VRI_LANTAARN_300MM_1LICHT_J37BUS_SCHILD-SO,VRI_LANTAARN_300MM_1LICHT_J37BUS_SCHILD,SO
VRI,SIW,B,4637,B-SIW-VRI_LANTAARN_300MM_1LICHT_J37TRAM-SO,VRI_LANTAARN_300MM_1LICHT_J37TRAM,SO
VRI,SIW,B,4638,B-SIW-VRI_LANTAARN_300MM_1LICHT_J37TRAM_SCHILD-SO,VRI_LANTAARN_300MM_1LICHT_J37TRAM_SCHILD,SO
VRI,SIW,B,4639,B-SIW-VRI_LANTAARN_300MM_1LICHT_KRUIS-SO,VRI_LANTAARN_300MM_1LICHT_KRUIS,SO
BOOM,SGR,,464,SGR-BOOM_10,BOOM_10,
VRI,SIW,B,4640,B-SIW-VRI_LANTAARN_300MM_1LICHT_KRUIS_SCHILD-SO,VRI_LANTAARN_300MM_1LICHT_KRUIS_SCHILD,SO
VRI,SIW,B,4641,B-SIW-VRI_LANTAARN_300MM_1LICHT_LINKS-SO,VRI_LANTAARN_300MM_1LICHT_LINKS,SO
VRI,SIW,B,4642,B-SIW-VRI_LANTAARN_300MM_1LICHT_LINKS_SCHILD-SO,VRI_LANTAARN_300MM_1LICHT_LINKS_SCHILD,SO
VRI,SIW,B,4643,B-SIW-VRI_LANTAARN_300MM_1LICHT_RECHTS-SO,VRI_LANTAARN_300MM_1LICHT_RECHTS,SO
VRI,SIW,B,4644,B-SIW-VRI_LANTAARN_300MM_1LICHT_RECHTS_SCHILD-SO,VRI_LANTAARN_300MM_1LICHT_RECHTS_SCHILD,SO
VRI,SIW,B,4645,B-SIW-VRI_LANTAARN_300MM_1LICHT_TRAM-SO,VRI_LANTAARN_300MM_1LICHT_TRAM,SO
VRI,SIW,B,4646,B-SIW-VRI_LANTAARN_300MM_1LICHT_TRAM_SCHILD-SO,VRI_LANTAARN_300MM_1LICHT_TRAM_SCHILD,SO
VRI,SIW,B,4647,B-SIW-VRI_LANTAARN_300MM_1LICHT_VERTBALK-SO,VRI_LANTAARN_300MM_1LICHT_VERTBALK,SO
VRI,SIW,B,4648,B-SIW-VRI_LANTAARN_300MM_1LICHT_VERTBALK_SCHILD-SO,VRI_LANTAARN_300MM_1LICHT_VERTBALK_SCHILD,SO
VRI,SIW,B,4649,B-SIW-VRI_LANTAARN_300MM_1LICHT_VOETGLINKS-SO,VRI_LANTAARN_300MM_1LICHT_VOETGLINKS,SO
BOOM,SGR,,465,SGR-BOOM_11,BOOM_11,
VRI,SIW,B,4650,B-SIW-VRI_LANTAARN_300MM_1LICHT_VOETGLINKS_SCHILD-SO,VRI_LANTAARN_300MM_1LICHT_VOETGLINKS_SCHILD,SO
VRI,SIW,B,4651,B-SIW-VRI_LANTAARN_300MM_1LICHT_VOETGRECHTS-SO,VRI_LANTAARN_300MM_1LICHT_VOETGRECHTS,SO
VRI,SIW,B,4652,B-SIW-VRI_LANTAARN_300MM_1LICHT_VOETGRECHTS_SCHILD-SO,VRI_LANTAARN_300MM_1LICHT_VOETGRECHTS_SCHILD,SO
VRI,SIW,B,4653,B-SIW-VRI_LANTAARN_300MM_1LICHT_VOL-SO,VRI_LANTAARN_300MM_1LICHT_VOL,SO
VRI,SIW,B,4654,B-SIW-VRI_LANTAARN_300MM_1LICHT_VOL_SCHILD-SO,VRI_LANTAARN_300MM_1LICHT_VOL_SCHILD,SO
VRI,SIW,B,4655,B-SIW-VRI_LANTAARN_300MM_1LICHT_VRIJ-SO,VRI_LANTAARN_300MM_1LICHT_VRIJ,SO
VRI,SIW,B,4656,B-SIW-VRI_LANTAARN_300MM_1LICHT_VRIJ_SCHILD-SO,VRI_LANTAARN_300MM_1LICHT_VRIJ_SCHILD,SO
VRI,SIW,B,4657,B-SIW-VRI_LANTAARN_300MM_1LICHT_VWS-SO,VRI_LANTAARN_300MM_1LICHT_VWS,SO
VRI,SIW,B,4658,B-SIW-VRI_LANTAARN_300MM_2LICHT_HEMEL-SO,VRI_LANTAARN_300MM_2LICHT_HEMEL,SO
VRI,SIW,B,4659,B-SIW-VRI_LANTAARN_300MM_2LICHT_HEMEL_SCHILD-SO,VRI_LANTAARN_300MM_2LICHT_HEMEL_SCHILD,SO
BOOM,SGR,,466,SGR-BOOM_12,BOOM_12,
VRI,SIW,B,4660,B-SIW-VRI_LANTAARN_300MM_2LICHT_HEMELLINKS-SO,VRI_LANTAARN_300MM_2LICHT_HEMELLINKS,SO
VRI,SIW,B,4661,B-SIW-VRI_LANTAARN_300MM_2LICHT_HEMELLINKS_SCHILD-SO,VRI_LANTAARN_300MM_2LICHT_HEMELLINKS_SCHILD,SO
VRI,SIW,B,4662,B-SIW-VRI_LANTAARN_300MM_2LICHT_HEMELRECHTS-SO,VRI_LANTAARN_300MM_2LICHT_HEMELRECHTS,SO
VRI,SIW,B,4663,B-SIW-VRI_LANTAARN_300MM_2LICHT_HEMELRECHTS_SCHILD-SO,VRI_LANTAARN_300MM_2LICHT_HEMELRECHTS_SCHILD,SO
VRI,SIW,B,4664,B-SIW-VRI_LANTAARN_300MM_2LICHT_LINKS-SO,VRI_LANTAARN_300MM_2LICHT_LINKS,SO
VRI,SIW,B,4665,B-SIW-VRI_LANTAARN_300MM_2LICHT_LINKS_SCHILD-SO,VRI_LANTAARN_300MM_2LICHT_LINKS_SCHILD,SO
VRI,SIW,B,4666,B-SIW-VRI_LANTAARN_300MM_2LICHT_RECHTS-SO,VRI_LANTAARN_300MM_2LICHT_RECHTS,SO
VRI,SIW,B,4667,B-SIW-VRI_LANTAARN_300MM_2LICHT_RECHTS_SCHILD-SO,VRI_LANTAARN_300MM_2LICHT_RECHTS_SCHILD,SO
VRI,SIW,B,4668,B-SIW-VRI_LANTAARN_300MM_2LICHT_VOL-SO,VRI_LANTAARN_300MM_2LICHT_VOL,SO
VRI,SIW,B,4669,B-SIW-VRI_LANTAARN_300MM_2LICHT_VOL_SCHILD-SO,VRI_LANTAARN_300MM_2LICHT_VOL_SCHILD,SO
BOOM,SGR,,467,SGR-BOOM_13,BOOM_13,
VRI,SIW,B,4670,B-SIW-VRI_LANTAARN_300MM_2LICHT_VWS-SO,VRI_LANTAARN_300MM_2LICHT_VWS,SO
VRI,SIW,B,4671,B-SIW-VRI_LANTAARN_300MM_3LICHT_HEMEL-SO,VRI_LANTAARN_300MM_3LICHT_HEMEL,SO
VRI,SIW,B,4672,B-SIW-VRI_LANTAARN_300MM_3LICHT_HEMEL_AFTELLER-SO,VRI_LANTAARN_300MM_3LICHT_HEMEL_AFTELLER,SO
VRI,SIW,B,4673,B-SIW-VRI_LANTAARN_300MM_3LICHT_HEMEL_AFTELLER_SCHILD-SO,VRI_LANTAARN_300MM_3LICHT_HEMEL_AFTELLER_SCHILD,SO
VRI,SIW,B,4674,B-SIW-VRI_LANTAARN_300MM_3LICHT_HEMEL_SCHILD-SO,VRI_LANTAARN_300MM_3LICHT_HEMEL_SCHILD,SO
VRI,SIW,B,4675,B-SIW-VRI_LANTAARN_300MM_3LICHT_HEMELLINKS-SO,VRI_LANTAARN_300MM_3LICHT_HEMELLINKS,SO
VRI,SIW,B,4676,B-SIW-VRI_LANTAARN_300MM_3LICHT_HEMELLINKS_AFTELLER-SO,VRI_LANTAARN_300MM_3LICHT_HEMELLINKS_AFTELLER,SO
VRI,SIW,B,4677,B-SIW-VRI_LANTAARN_300MM_3LICHT_HEMELLINKS_AFTELLER_SCHILD-SO,VRI_LANTAARN_300MM_3LICHT_HEMELLINKS_AFTELLER_SCHILD,SO
VRI,SIW,B,4678,B-SIW-VRI_LANTAARN_300MM_3LICHT_HEMELLINKS_SCHILD-SO,VRI_LANTAARN_300MM_3LICHT_HEMELLINKS_SCHILD,SO
VRI,SIW,B,4679,B-SIW-VRI_LANTAARN_300MM_3LICHT_HEMELRECHTS-SO,VRI_LANTAARN_300MM_3LICHT_HEMELRECHTS,SO
BOOM,SGR,,468,SGR-BOOM_14,BOOM_14,
VRI,SIW,B,4680,B-SIW-VRI_LANTAARN_300MM_3LICHT_HEMELRECHTS_AFTELLER-SO,VRI_LANTAARN_300MM_3LICHT_HEMELRECHTS_AFTELLER,SO
VRI,SIW,B,4681,B-SIW-VRI_LANTAARN_300MM_3LICHT_HEMELRECHTS_AFTELLER_SCHILD-SO,VRI_LANTAARN_300MM_3LICHT_HEMELRECHTS_AFTELLER_SCHILD,SO
VRI,SIW,B,4682,B-SIW-VRI_LANTAARN_300MM_3LICHT_HEMELRECHTS_SCHILD-SO,VRI_LANTAARN_300MM_3LICHT_HEMELRECHTS_SCHILD,SO
VRI,SIW,B,4683,B-SIW-VRI_LANTAARN_300MM_3LICHT_LINKS-SO,VRI_LANTAARN_300MM_3LICHT_LINKS,SO
VRI,SIW,B,4684,B-SIW-VRI_LANTAARN_300MM_3LICHT_LINKS_AFTELLER-SO,VRI_LANTAARN_300MM_3LICHT_LINKS_AFTELLER,SO
VRI,SIW,B,4685,B-SIW-VRI_LANTAARN_300MM_3LICHT_LINKS_AFTELLER_SCHILD-SO,VRI_LANTAARN_300MM_3LICHT_LINKS_AFTELLER_SCHILD,SO
VRI,SIW,B,4686,B-SIW-VRI_LANTAARN_300MM_3LICHT_LINKS_SCHILD-SO,VRI_LANTAARN_300MM_3LICHT_LINKS_SCHILD,SO
VRI,SIW,B,4687,B-SIW-VRI_LANTAARN_300MM_3LICHT_RECHTS-SO,VRI_LANTAARN_300MM_3LICHT_RECHTS,SO
VRI,SIW,B,4688,B-SIW-VRI_LANTAARN_300MM_3LICHT_RECHTS_AFTELLER-SO,VRI_LANTAARN_300MM_3LICHT_RECHTS_AFTELLER,SO
VRI,SIW,B,4689,B-SIW-VRI_LANTAARN_300MM_3LICHT_RECHTS_AFTELLER_SCHILD-SO,VRI_LANTAARN_300MM_3LICHT_RECHTS_AFTELLER_SCHILD,SO
BOOM,SGR,,469,SGR-BOOM_15,BOOM_15,
VRI,SIW,B,4690,B-SIW-VRI_LANTAARN_300MM_3LICHT_RECHTS_SCHILD-SO,VRI_LANTAARN_300MM_3LICHT_RECHTS_SCHILD,SO
VRI,SIW,B,4691,B-SIW-VRI_LANTAARN_300MM_3LICHT_VOL-SO,VRI_LANTAARN_300MM_3LICHT_VOL,SO
VRI,SIW,B,4692,B-SIW-VRI_LANTAARN_300MM_3LICHT_VOL_AFTELLER-SO,VRI_LANTAARN_300MM_3LICHT_VOL_AFTELLER,SO
VRI,SIW,B,4693,B-SIW-VRI_LANTAARN_300MM_3LICHT_VOL_AFTELLER_SCHILD-SO,VRI_LANTAARN_300MM_3LICHT_VOL_AFTELLER_SCHILD,SO
VRI,SIW,B,4694,B-SIW-VRI_LANTAARN_300MM_3LICHT_VOL_SCHILD-SO,VRI_LANTAARN_300MM_3LICHT_VOL_SCHILD,SO
VRI,SIW,B,4695,B-SIW-VRI_LANTAARN_300MM_NEGENOOG-SO,VRI_LANTAARN_300MM_NEGENOOG,SO
VRI,SIW,B,4696,B-SIW-VRI_LANTAARN_300MM_NEGENOOG_LINKS-SO,VRI_LANTAARN_300MM_NEGENOOG_LINKS,SO
VRI,SIW,B,4697,B-SIW-VRI_LANTAARN_300MM_NEGENOOG_LINKS_SCHILD-SO,VRI_LANTAARN_300MM_NEGENOOG_LINKS_SCHILD,SO
VRI,SIW,B,4698,B-SIW-VRI_LANTAARN_300MM_NEGENOOG_RECHTDOOR-SO,VRI_LANTAARN_300MM_NEGENOOG_RECHTDOOR,SO
VRI,SIW,B,4699,B-SIW-VRI_LANTAARN_300MM_NEGENOOG_RECHTDOOR_SCHILD-SO,VRI_LANTAARN_300MM_NEGENOOG_RECHTDOOR_SCHILD,SO
AANKLEDING,SAL,,47,SAL-AANKLEDING_AUTO2_BOVENAANZICHT,AANKLEDING_AUTO2_BOVENAANZICHT,
BOOM,SGR,,470,SGR-BOOM_16,BOOM_16,
VRI,SIW,B,4700,B-SIW-VRI_LANTAARN_300MM_NEGENOOG_RECHTS-SO,VRI_LANTAARN_300MM_NEGENOOG_RECHTS,SO
VRI,SIW,B,4701,B-SIW-VRI_LANTAARN_300MM_NEGENOOG_RECHTS_SCHILD-SO,VRI_LANTAARN_300MM_NEGENOOG_RECHTS_SCHILD,SO
VRI,SIW,B,4702,B-SIW-VRI_LANTAARN_300MM_NEGENOOG_SCHILD-SO,VRI_LANTAARN_300MM_NEGENOOG_SCHILD,SO
VRI,SIW,B,4703,B-SIW-VRI_LANTAARN_80MM_ONDERLICHT-SO,VRI_LANTAARN_80MM_ONDERLICHT,SO
VRI,SIW,B,4704,B-SIW-VRI_LANTAARN_80MM_ONDERLICHT_WTV-SO,VRI_LANTAARN_80MM_ONDERLICHT_WTV,SO
VRI,SIW,B,4705,B-SIW-VRI_OVERIG_DCFONTVANGER-SO,VRI_OVERIG_DCFONTVANGER,SO
VRI,SIW,B,4706,B-SIW-VRI_OVERIG_GEELKNIPPEREN-SO,VRI_OVERIG_GEELKNIPPEREN,SO
VRI,SIW,B,4707,B-SIW-VRI_OVERIG_MATRIXBORD-SO,VRI_OVERIG_MATRIXBORD,SO
VRI,SIW,B,4708,B-SIW-VRI_OVERIG_RATELTIKKER-SO,VRI_OVERIG_RATELTIKKER,SO
VRI,SIW,B,4709,B-SIW-VRI_OVERIG_TRAMBEL-SO,VRI_OVERIG_TRAMBEL,SO
BOOM,SGR,,471,SGR-BOOM_17,BOOM_17,
VRI,SIW,B,4710,B-SIW-VRI_OVERIG_WITKNIPPEREN-SO,VRI_OVERIG_WITKNIPPEREN,SO
VRI,SIW,,4711,SIW-VRI_AUTOMAAT_HOOFD-SO,VRI_AUTOMAAT_HOOFD,SO
VRI,SIW,,4712,SIW-VRI_AUTOMAAT_SECTIEKAST-SO,VRI_AUTOMAAT_SECTIEKAST,SO
VRI,SIW,,4713,SIW-VRI_BEKABELING_LOOPBUFFER-SO,VRI_BEKABELING_LOOPBUFFER,SO
VRI,SIW,,4714,SIW-VRI_BEKABELING_MOF-SO,VRI_BEKABELING_MOF,SO
VRI,SIW,,4715,SIW-VRI_BEKABELING_ROL-SO,VRI_BEKABELING_ROL,SO
VRI,SIW,,4716,SIW-VRI_BEKABELING_VERBINDINGSPUT-SO,VRI_BEKABELING_VERBINDINGSPUT,SO
VRI,SIW,,4717,SIW-VRI_CAMERA_DOME-SO,VRI_CAMERA_DOME,SO
VRI,SIW,,4718,SIW-VRI_CAMERA_INFRAROOD-SO,VRI_CAMERA_INFRAROOD,SO
VRI,SIW,,4719,SIW-VRI_CAMERA_KENTEKEN-SO,VRI_CAMERA_KENTEKEN,SO
BOOM,SGR,,472,SGR-BOOM_18,BOOM_18,
VRI,SIW,,4720,SIW-VRI_CAMERA_OBSERVATIE-SO,VRI_CAMERA_OBSERVATIE,SO
VRI,SIW,,4721,SIW-VRI_CAMERA_ROODLICHT-SO,VRI_CAMERA_ROODLICHT,SO
VRI,SIW,,4722,SIW-VRI_CAMERA_THERMISCH-SO,VRI_CAMERA_THERMISCH,SO
VRI,SIW,,4723,SIW-VRI_CAMERA_VIDEO-SO,VRI_CAMERA_VIDEO,SO
VRI,SIW,,4724,SIW-VRI_DETECTIE_DRUKKNOP-SO,VRI_DETECTIE_DRUKKNOP,SO
VRI,SIW,,4726,SIW-VRI_DETECTIE_DRUKKNOP_WACHTSIGNAAL-SO,VRI_DETECTIE_DRUKKNOP_WACHTSIGNAAL,SO
VRI,SIW,,4728,SIW-VRI_DETECTIE_KARANTENNE-SO,VRI_DETECTIE_KARANTENNE,SO
VRI,SIW,,4729,SIW-VRI_DETECTIE_LUS_10X1-S,VRI_DETECTIE_LUS_10X1,S
BOOM,SGR,,473,SGR-BOOM_19,BOOM_19,
VRI,SIW,,4730,SIW-VRI_DETECTIE_LUS_15X1-S,VRI_DETECTIE_LUS_15X1,S
VRI,SIW,,4731,SIW-VRI_DETECTIE_LUS_1X2-S,VRI_DETECTIE_LUS_1X2,S
VRI,SIW,,4732,SIW-VRI_DETECTIE_LUS_1X2_SCHUIN-S,VRI_DETECTIE_LUS_1X2_SCHUIN,S
VRI,SIW,,4733,SIW-VRI_DETECTIE_LUS_20X1-S,VRI_DETECTIE_LUS_20X1,S
VRI,SIW,,4734,SIW-VRI_DETECTIE_LUS_5X1-S,VRI_DETECTIE_LUS_5X1,S
VRI,SIW,,4735,SIW-VRI_DETECTIE_LUS_7X1-S,VRI_DETECTIE_LUS_7X1,S
VRI,SIW,,4736,SIW-VRI_DETECTIE_LUS_FIETS-S,VRI_DETECTIE_LUS_FIETS,S
VRI,SIW,,4737,SIW-VRI_DETECTIE_OPTICOM-SO,VRI_DETECTIE_OPTICOM,SO
VRI_DRAAGCONSTRUCTIE,SIW,,4738,SIW-VRI_DRAAGCONSTRUCTIE_BEVESTIGING_KNIEOPZETSTUK_TYPE1-SO,VRI_DRAAGCONSTRUCTIE_BEVESTIGING_KNIEOPZETSTUK_TYPE1,SO
VRI_DRAAGCONSTRUCTIE,SIW,,4739,SIW-VRI_DRAAGCONSTRUCTIE_BEVESTIGING_KNIEOPZETSTUK_TYPE2-SO,VRI_DRAAGCONSTRUCTIE_BEVESTIGING_KNIEOPZETSTUK_TYPE2,SO
BOOM,SGR,,474,SGR-BOOM_20,BOOM_20,
VRI_DRAAGCONSTRUCTIE,SIW,,4740,SIW-VRI_DRAAGCONSTRUCTIE_BEVESTIGING_NEIGINRICHTING-SO,VRI_DRAAGCONSTRUCTIE_BEVESTIGING_NEIGINRICHTING,SO
VRI_DRAAGCONSTRUCTIE,SIW,,4741,SIW-VRI_DRAAGCONSTRUCTIE_BEVESTIGING_OPZETSTUK_TYPE1-SO,VRI_DRAAGCONSTRUCTIE_BEVESTIGING_OPZETSTUK_TYPE1,SO
VRI_DRAAGCONSTRUCTIE,SIW,,4742,SIW-VRI_DRAAGCONSTRUCTIE_BEVESTIGING_OPZETSTUK_TYPE2-SO,VRI_DRAAGCONSTRUCTIE_BEVESTIGING_OPZETSTUK_TYPE2,SO
VRI_DRAAGCONSTRUCTIE,SIW,,4743,SIW-VRI_DRAAGCONSTRUCTIE_BEVESTIGING_OPZETSTUK_TYPE3RIJ-SO,VRI_DRAAGCONSTRUCTIE_BEVESTIGING_OPZETSTUK_TYPE3RIJ,SO
VRI_DRAAGCONSTRUCTIE,SIW,,4744,SIW-VRI_DRAAGCONSTRUCTIE_BEVESTIGING_OPZETSTUK_TYPE3T-SO,VRI_DRAAGCONSTRUCTIE_BEVESTIGING_OPZETSTUK_TYPE3T,SO
VRI_DRAAGCONSTRUCTIE,SIW,,4745,SIW-VRI_DRAAGCONSTRUCTIE_BEVESTIGING_OPZETSTUK_TYPE4-SO,VRI_DRAAGCONSTRUCTIE_BEVESTIGING_OPZETSTUK_TYPE4,SO
VRI_DRAAGCONSTRUCTIE,SIW,,4746,SIW-VRI_DRAAGCONSTRUCTIE_DRUKKNOPMAST-SO,VRI_DRAAGCONSTRUCTIE_DRUKKNOPMAST,SO
VRI_DRAAGCONSTRUCTIE,SIW,,4747,SIW-VRI_DRAAGCONSTRUCTIE_MAST-SO,VRI_DRAAGCONSTRUCTIE_MAST,SO
VRI_DRAAGCONSTRUCTIE,SIW,,4748,SIW-VRI_DRAAGCONSTRUCTIE_MASTNUMMER-SO,VRI_DRAAGCONSTRUCTIE_MASTNUMMER,SO
VRI_DRAAGCONSTRUCTIE,SIW,,4749,SIW-VRI_DRAAGCONSTRUCTIE_STAANDER-SO,VRI_DRAAGCONSTRUCTIE_STAANDER,SO
BOOM,SGR,,475,SGR-BOOM_21,BOOM_21,
VRI,SIW,,4750,SIW-VRI_LANTAARN_200MM_1LICHT_DEELCONFLICTLINKS-SO,VRI_LANTAARN_200MM_1LICHT_DEELCONFLICTLINKS,SO
VRI,SIW,,4751,SIW-VRI_LANTAARN_200MM_1LICHT_DEELCONFLICTLINKS_SCHILD-SO,VRI_LANTAARN_200MM_1LICHT_DEELCONFLICTLINKS_SCHILD,SO
