name;hoofdNames;topNames;numUri
SVW-VERKEERSTEKEN_BORD_H02_C-SO;SVW;Symbool;1
B-SVW-VERKEERSTEKEN_BORD_H03_A-SO;SVW;Symbool;1
V-SVW-VERKEERSTEKEN_BORD_H02_C-SO;SVW;Symbool;1
V-SVW-VERKEERSTEKEN_BORD_H03_A-SO;SVW;Symbool;1
V-SVW-VERKEERSTEKEN_BORD_H03_C-SO;SVW;Symbool;1
B-SVW-VERKEERSTEKEN_BORD_H01_C-SO;SVW;Symbool;1
B-SVW-VERKEERSTEKEN_BORD_H02_A-SO;SVW;Symbool;1
B-SVW-VERKEERSTEKEN_BORD_H01_A-SO;SVW;Symbool;1
V-SVW-VERKEERSTEKEN_BORD_H02_A-SO;SVW;Symbool;1
SVW-VERKEERSTEKEN_BORD_H02_B-SO;SVW;Symbool;1
V-SVW-VERKEERSTEKEN_BORD_H01_B-SO;SVW;Symbool;1
V-SVW-VERKEERSTEKEN_BORD_H01_C-SO;SVW;Symbool;1
SVW-VERKEERSTEKEN_BORD_H01-SO;SVW;Symbool;1
B-SVW-VERKEERSTEKEN_BORD_H02_B-SO;SVW;Symbool;1
SVW-VERKEERSTEKEN_BORD_H02_A-SO;SVW;Symbool;1
SVW-VERKEERSTEKEN_BORD_B03-SO;SVW;Symbool;1
V-SVW-VERKEERSTEKEN_BORD_B04-SO;SVW;Symbool;1
B-SVW-VERKEERSTEKEN_BORD_B07_F_OB401-SO;SVW;Symbool;1
SVW-VERKEERSTEKEN_BORD_B04-SO;SVW;Symbool;1
V-SVW-VERKEERSTEKEN_BORD_B06-SO;SVW;Symbool;1
V-SVW-VERKEERSTEKEN_BORD_B02-SO;SVW;Symbool;1
SVW-VERKEERSTEKEN_BORD_B07_F_OB401-SO;SVW;Symbool;1
V-SVW-VERKEERSTEKEN_BORD_B01-SO;SVW;Symbool;1
V-SVW-VERKEERSTEKEN_BORD_B06_F_OB401-SO;SVW;Symbool;1
V-SVW-VERKEERSTEKEN_BORD_B07_F-SO;SVW;Symbool;1
V-SVW-VERKEERSTEKEN_BORD_B07-SO;SVW;Symbool;1
B-SVW-VERKEERSTEKEN_BORD_B06_F_OB401-SO;SVW;Symbool;1
SVW-VERKEERSTEKEN_BORD_B07_F-SO;SVW;Symbool;1
SVW-VERKEERSTEKEN_BORD_B06_F-SO;SVW;Symbool;1
V-SVW-VERKEERSTEKEN_BORD_B06_F-SO;SVW;Symbool;1
SVW-VERKEERSTEKEN_BORD_B06-SO;SVW;Symbool;1
B-SVW-VERKEERSTEKEN_BORD_B01-SO;SVW;Symbool;1
SVW-VERKEERSTEKEN_BORD_B01-SO;SVW;Symbool;1
B-SVW-VERKEERSTEKEN_BORD_B04-SO;SVW;Symbool;1
SVW-VERKEERSTEKEN_BORD_B06_F_OB02_OB503-SO;SVW;Symbool;1
V-SVW-VERKEERSTEKEN_BORD_B06_F_OB02_OB503-SO;SVW;Symbool;1
B-SVW-VERKEERSTEKEN_BORD_B06_F-SO;SVW;Symbool;1
B-SVW-VERKEERSTEKEN_BORD_B02-SO;SVW;Symbool;1
B-SVW-VERKEERSTEKEN_BORD_B05-SO;SVW;Symbool;1
B-SVW-VERKEERSTEKEN_BORD_B03-SO;SVW;Symbool;1
B-SVW-VERKEERSTEKEN_BORD_B06-SO;SVW;Symbool;1
V-SVW-VERKEERSTEKEN_BORD_B05-SO;SVW;Symbool;1
SVW-VERKEERSTEKEN_BORD_B06_F_OB401-SO;SVW;Symbool;1
V-SVW-VERKEERSTEKEN_BORD_B03-SO;SVW;Symbool;1
SVW-VERKEERSTEKEN_BORD_B07-SO;SVW;Symbool;1
SVW-VERKEERSTEKEN_BORD_B05-SO;SVW;Symbool;1
B-SVW-VERKEERSTEKEN_BORD_B06_F_OB02_OB503-SO;SVW;Symbool;1
V-SVW-VERKEERSTEKEN_BORD_B07_F_OB401-SO;SVW;Symbool;1
SVW-VERKEERSTEKEN_BORD_B02-SO;SVW;Symbool;1
B-SVW-VERKEERSTEKEN_BORD_B07-SO;SVW;Symbool;1
B-SVW-VERKEERSTEKEN_BORD_B07_F-SO;SVW;Symbool;1
B-SVW-VERKEERSTEKEN_BORD_D01_F-SO;SVW;Symbool;1
SVW-VERKEERSTEKEN_BORD_D01-SO;SVW;Symbool;1
B-SVW-VERKEERSTEKEN_BORD_D08-SO;SVW;Symbool;1
B-SVW-VERKEERSTEKEN_BORD_D01-SO;SVW;Symbool;1
V-SVW-VERKEERSTEKEN_BORD_D02_LO-SO;SVW;Symbool;1
SVW-VERKEERSTEKEN_BORD_D02_RO-SO;SVW;Symbool;1
V-SVW-VERKEERSTEKEN_BORD_D07-SO;SVW;Symbool;1
SVW-VERKEERSTEKEN_BORD_D06_L-SO;SVW;Symbool;1
SVW-VERKEERSTEKEN_BORD_D07-SO;SVW;Symbool;1
V-SVW-VERKEERSTEKEN_BORD_D02_RB-SO;SVW;Symbool;1
SVW-VERKEERSTEKEN_BORD_D03-SO;SVW;Symbool;1
V-SVW-VERKEERSTEKEN_BORD_D06_R-SO;SVW;Symbool;1
B-SVW-VERKEERSTEKEN_BORD_D02_RO-SO;SVW;Symbool;1
B-SVW-VERKEERSTEKEN_BORD_D03-SO;SVW;Symbool;1
V-SVW-VERKEERSTEKEN_BORD_D05_R-SO;SVW;Symbool;1
V-SVW-VERKEERSTEKEN_BORD_D01-SO;SVW;Symbool;1
SVW-VERKEERSTEKEN_BORD_D02_LB-SO;SVW;Symbool;1
SVW-VERKEERSTEKEN_BORD_D04-SO;SVW;Symbool;1
V-SVW-VERKEERSTEKEN_BORD_D04-SO;SVW;Symbool;1
V-SVW-VERKEERSTEKEN_BORD_D01_F-SO;SVW;Symbool;1
SVW-VERKEERSTEKEN_BORD_D01_F-SO;SVW;Symbool;1
B-SVW-VERKEERSTEKEN_BORD_D07-SO;SVW;Symbool;1
SVW-VERKEERSTEKEN_BORD_D06_R-SO;SVW;Symbool;1
V-SVW-VERKEERSTEKEN_BORD_D08-SO;SVW;Symbool;1
B-SVW-VERKEERSTEKEN_BORD_D05_R-SO;SVW;Symbool;1
SVW-VERKEERSTEKEN_BORD_D02_LO-SO;SVW;Symbool;1
SVW-VERKEERSTEKEN_BORD_D08-SO;SVW;Symbool;1
SVW-VERKEERSTEKEN_BORD_D05_R-SO;SVW;Symbool;1
V-SVW-VERKEERSTEKEN_BORD_D05_L-SO;SVW;Symbool;1
V-SVW-VERKEERSTEKEN_BORD_D02_RO-SO;SVW;Symbool;1
B-SVW-VERKEERSTEKEN_BORD_D04-SO;SVW;Symbool;1
SVW-VERKEERSTEKEN_BORD_D05_L-SO;SVW;Symbool;1
SVW-VERKEERSTEKEN_BORD_D02_RB-SO;SVW;Symbool;1
V-SVW-VERKEERSTEKEN_BORD_D06_L-SO;SVW;Symbool;1
B-SVW-VERKEERSTEKEN_BORD_D06_L-SO;SVW;Symbool;1
B-SVW-VERKEERSTEKEN_BORD_D05_L-SO;SVW;Symbool;1
B-SVW-VERKEERSTEKEN_BORD_D02_LB-SO;SVW;Symbool;1
B-SVW-VERKEERSTEKEN_BORD_D02_LO-SO;SVW;Symbool;1
V-SVW-VERKEERSTEKEN_BORD_D03-SO;SVW;Symbool;1
B-SVW-VERKEERSTEKEN_BORD_D06_R-SO;SVW;Symbool;1
B-SVW-VERKEERSTEKEN_BORD_D02_RB-SO;SVW;Symbool;1
V-SVW-VERKEERSTEKEN_BORD_D02_LB-SO;SVW;Symbool;1
SVW-VERKEERSTEKEN_BORD_F17-SO;SVW;Symbool;1
V-SVW-VERKEERSTEKEN_BORD_F05-SO;SVW;Symbool;1
B-SVW-VERKEERSTEKEN_BORD_F06-SO;SVW;Symbool;1
SVW-VERKEERSTEKEN_BORD_F07-SO;SVW;Symbool;1
V-SVW-VERKEERSTEKEN_BORD_F16-SO;SVW;Symbool;1
V-SVW-VERKEERSTEKEN_BORD_F11-SO;SVW;Symbool;1
SVW-VERKEERSTEKEN_BORD_F01-SO;SVW;Symbool;1
B-SVW-VERKEERSTEKEN_BORD_F22-SO;SVW;Symbool;1
V-SVW-VERKEERSTEKEN_BORD_F18-SO;SVW;Symbool;1
V-SVW-VERKEERSTEKEN_BORD_F04-SO;SVW;Symbool;1
SVW-VERKEERSTEKEN_BORD_F02-SO;SVW;Symbool;1
SVW-VERKEERSTEKEN_BORD_F19-SO;SVW;Symbool;1
B-SVW-VERKEERSTEKEN_BORD_F16-SO;SVW;Symbool;1
B-SVW-VERKEERSTEKEN_BORD_F11-SO;SVW;Symbool;1
SVW-VERKEERSTEKEN_BORD_F11-SO;SVW;Symbool;1
SVW-VERKEERSTEKEN_BORD_F21-SO;SVW;Symbool;1
B-SVW-VERKEERSTEKEN_BORD_F17-SO;SVW;Symbool;1
SVW-VERKEERSTEKEN_BORD_F18-SO;SVW;Symbool;1
V-SVW-VERKEERSTEKEN_BORD_F06-SO;SVW;Symbool;1
V-SVW-VERKEERSTEKEN_BORD_F08-SO;SVW;Symbool;1
V-SVW-VERKEERSTEKEN_BORD_F09-SO;SVW;Symbool;1
V-SVW-VERKEERSTEKEN_BORD_F22-SO;SVW;Symbool;1
SVW-VERKEERSTEKEN_BORD_F13-SO;SVW;Symbool;1
V-SVW-VERKEERSTEKEN_BORD_F01-SO;SVW;Symbool;1
B-SVW-VERKEERSTEKEN_BORD_F04-SO;SVW;Symbool;1
SVW-VERKEERSTEKEN_BORD_F08-SO;SVW;Symbool;1
SVW-VERKEERSTEKEN_BORD_F16-SO;SVW;Symbool;1
B-SVW-VERKEERSTEKEN_BORD_F03-SO;SVW;Symbool;1
SVW-VERKEERSTEKEN_BORD_F14-SO;SVW;Symbool;1
SVW-VERKEERSTEKEN_BORD_F06-SO;SVW;Symbool;1
SVW-VERKEERSTEKEN_BORD_F20-SO;SVW;Symbool;1
B-SVW-VERKEERSTEKEN_BORD_F10-SO;SVW;Symbool;1
SVW-VERKEERSTEKEN_BORD_F22-SO;SVW;Symbool;1
B-SVW-VERKEERSTEKEN_BORD_F02-SO;SVW;Symbool;1
V-SVW-VERKEERSTEKEN_BORD_F14-SO;SVW;Symbool;1
SVW-VERKEERSTEKEN_BORD_F04-SO;SVW;Symbool;1
V-SVW-VERKEERSTEKEN_BORD_F10-SO;SVW;Symbool;1
SVW-VERKEERSTEKEN_BORD_F10-SO;SVW;Symbool;1
B-SVW-VERKEERSTEKEN_BORD_F07-SO;SVW;Symbool;1
SVW-VERKEERSTEKEN_BORD_F12-SO;SVW;Symbool;1
B-SVW-VERKEERSTEKEN_BORD_F08-SO;SVW;Symbool;1
V-SVW-VERKEERSTEKEN_BORD_F20-SO;SVW;Symbool;1
SVW-VERKEERSTEKEN_BORD_F09-SO;SVW;Symbool;1
B-SVW-VERKEERSTEKEN_BORD_F01-SO;SVW;Symbool;1
B-SVW-VERKEERSTEKEN_BORD_F10_BRIGADIER-SO;SVW;Symbool;1
B-SVW-VERKEERSTEKEN_BORD_F13-SO;SVW;Symbool;1
SVW-VERKEERSTEKEN_BORD_F15-SO;SVW;Symbool;1
SVW-VERKEERSTEKEN_BORD_F10_BRIGADIER-SO;SVW;Symbool;1
B-SVW-VERKEERSTEKEN_BORD_F18-SO;SVW;Symbool;1
V-SVW-VERKEERSTEKEN_BORD_F15-SO;SVW;Symbool;1
B-SVW-VERKEERSTEKEN_BORD_F20-SO;SVW;Symbool;1
B-SVW-VERKEERSTEKEN_BORD_F21-SO;SVW;Symbool;1
B-SVW-VERKEERSTEKEN_BORD_F09-SO;SVW;Symbool;1
V-SVW-VERKEERSTEKEN_BORD_F10_BRIGADIER-SO;SVW;Symbool;1
V-SVW-VERKEERSTEKEN_BORD_F07-SO;SVW;Symbool;1
V-SVW-VERKEERSTEKEN_BORD_F13-SO;SVW;Symbool;1
V-SVW-VERKEERSTEKEN_BORD_F03-SO;SVW;Symbool;1
V-SVW-VERKEERSTEKEN_BORD_F21-SO;SVW;Symbool;1
B-SVW-VERKEERSTEKEN_BORD_F14-SO;SVW;Symbool;1
V-SVW-VERKEERSTEKEN_BORD_F02-SO;SVW;Symbool;1
SVW-VERKEERSTEKEN_BORD_F05-SO;SVW;Symbool;1
B-SVW-VERKEERSTEKEN_BORD_F12-SO;SVW;Symbool;1
SVW-VERKEERSTEKEN_BORD_F03-SO;SVW;Symbool;1
B-SVW-VERKEERSTEKEN_BORD_F15-SO;SVW;Symbool;1
B-SVW-VERKEERSTEKEN_BORD_F19-SO;SVW;Symbool;1
V-SVW-VERKEERSTEKEN_BORD_F19-SO;SVW;Symbool;1
V-SVW-VERKEERSTEKEN_BORD_F12-SO;SVW;Symbool;1
B-SVW-VERKEERSTEKEN_BORD_F05-SO;SVW;Symbool;1
V-SVW-VERKEERSTEKEN_BORD_F17-SO;SVW;Symbool;1
SVW-VERKEERSTEKEN_BORD_G05_ZE_015-SO;SVW;Symbool;1
B-SVW-VERKEERSTEKEN_BORD_G09-SO;SVW;Symbool;1
V-SVW-VERKEERSTEKEN_BORD_G09-SO;SVW;Symbool;1
SVW-VERKEERSTEKEN_BORD_G05_ZH_015-SO;SVW;Symbool;1
V-SVW-VERKEERSTEKEN_BORD_G07_ZH-SO;SVW;Symbool;1
B-SVW-VERKEERSTEKEN_BORD_G01-SO;SVW;Symbool;1
SVW-VERKEERSTEKEN_BORD_G09-SO;SVW;Symbool;1
V-SVW-VERKEERSTEKEN_BORD_G07-SO;SVW;Symbool;1
V-SVW-VERKEERSTEKEN_BORD_G04-SO;SVW;Symbool;1
B-SVW-VERKEERSTEKEN_BORD_G05-SO;SVW;Symbool;1
V-SVW-VERKEERSTEKEN_BORD_G05-SO;SVW;Symbool;1
SVW-VERKEERSTEKEN_BORD_G14-SO;SVW;Symbool;1
B-SVW-VERKEERSTEKEN_BORD_G07_ZB-SO;SVW;Symbool;1
B-SVW-VERKEERSTEKEN_BORD_G12-SO;SVW;Symbool;1
B-SVW-VERKEERSTEKEN_BORD_G13-SO;SVW;Symbool;1
SVW-VERKEERSTEKEN_BORD_G03-SO;SVW;Symbool;1
B-SVW-VERKEERSTEKEN_BORD_G05_ZB_015-SO;SVW;Symbool;1
V-SVW-VERKEERSTEKEN_BORD_G07_ZB-SO;SVW;Symbool;1
B-SVW-VERKEERSTEKEN_BORD_G10-SO;SVW;Symbool;1
B-SVW-VERKEERSTEKEN_BORD_G05_ZH_015-SO;SVW;Symbool;1
V-SVW-VERKEERSTEKEN_BORD_G14-SO;SVW;Symbool;1
SVW-VERKEERSTEKEN_BORD_G12_B-SO;SVW;Symbool;1
V-SVW-VERKEERSTEKEN_BORD_G03-SO;SVW;Symbool;1
SVW-VERKEERSTEKEN_BORD_G07_ZH-SO;SVW;Symbool;1
V-SVW-VERKEERSTEKEN_BORD_G05_ZB_015-SO;SVW;Symbool;1
SVW-VERKEERSTEKEN_BORD_G07-SO;SVW;Symbool;1
SVW-VERKEERSTEKEN_BORD_G12-SO;SVW;Symbool;1
V-SVW-VERKEERSTEKEN_BORD_G08-SO;SVW;Symbool;1
B-SVW-VERKEERSTEKEN_BORD_G04-SO;SVW;Symbool;1
SVW-VERKEERSTEKEN_BORD_G08-SO;SVW;Symbool;1
V-SVW-VERKEERSTEKEN_BORD_G11-SO;SVW;Symbool;1
B-SVW-VERKEERSTEKEN_BORD_G07-SO;SVW;Symbool;1
SVW-VERKEERSTEKEN_BORD_G01-SO;SVW;Symbool;1
B-SVW-VERKEERSTEKEN_BORD_G05_ZH-SO;SVW;Symbool;1
SVW-VERKEERSTEKEN_BORD_G05_ZB_015-SO;SVW;Symbool;1
B-SVW-VERKEERSTEKEN_BORD_G14-SO;SVW;Symbool;1
B-SVW-VERKEERSTEKEN_BORD_G12_B-SO;SVW;Symbool;1
SVW-VERKEERSTEKEN_BORD_G10-SO;SVW;Symbool;1
V-SVW-VERKEERSTEKEN_BORD_G05_ZH_015-SO;SVW;Symbool;1
SVW-VERKEERSTEKEN_BORD_G06-SO;SVW;Symbool;1
SVW-VERKEERSTEKEN_BORD_G07_ZB-SO;SVW;Symbool;1
B-SVW-VERKEERSTEKEN_BORD_G02-SO;SVW;Symbool;1
SVW-VERKEERSTEKEN_BORD_G05-SO;SVW;Symbool;1
B-SVW-VERKEERSTEKEN_BORD_G05_ZE-SO;SVW;Symbool;1
SVW-VERKEERSTEKEN_BORD_G02-SO;SVW;Symbool;1
SVW-VERKEERSTEKEN_BORD_G11-SO;SVW;Symbool;1
V-SVW-VERKEERSTEKEN_BORD_G01-SO;SVW;Symbool;1
V-SVW-VERKEERSTEKEN_BORD_G05_ZE_015-SO;SVW;Symbool;1
SVW-VERKEERSTEKEN_BORD_G04-SO;SVW;Symbool;1
V-SVW-VERKEERSTEKEN_BORD_G05_ZH-SO;SVW;Symbool;1
V-SVW-VERKEERSTEKEN_BORD_G12_B-SO;SVW;Symbool;1
B-SVW-VERKEERSTEKEN_BORD_G03-SO;SVW;Symbool;1
B-SVW-VERKEERSTEKEN_BORD_G08-SO;SVW;Symbool;1
SVW-VERKEERSTEKEN_BORD_G05_ZB-SO;SVW;Symbool;1
SVW-VERKEERSTEKEN_BORD_G05_ZE-SO;SVW;Symbool;1
B-SVW-VERKEERSTEKEN_BORD_G06-SO;SVW;Symbool;1
B-SVW-VERKEERSTEKEN_BORD_G07_ZH-SO;SVW;Symbool;1
V-SVW-VERKEERSTEKEN_BORD_G12-SO;SVW;Symbool;1
B-SVW-VERKEERSTEKEN_BORD_G05_ZB-SO;SVW;Symbool;1
SVW-VERKEERSTEKEN_BORD_G07_ZE-SO;SVW;Symbool;1
V-SVW-VERKEERSTEKEN_BORD_G10-SO;SVW;Symbool;1
V-SVW-VERKEERSTEKEN_BORD_G06-SO;SVW;Symbool;1
V-SVW-VERKEERSTEKEN_BORD_G05_ZB-SO;SVW;Symbool;1
V-SVW-VERKEERSTEKEN_BORD_G02-SO;SVW;Symbool;1
V-SVW-VERKEERSTEKEN_BORD_G05_ZE-SO;SVW;Symbool;1
B-SVW-VERKEERSTEKEN_BORD_G12_A-SO;SVW;Symbool;1
SVW-VERKEERSTEKEN_BORD_G13-SO;SVW;Symbool;1
B-SVW-VERKEERSTEKEN_BORD_G07_ZE-SO;SVW;Symbool;1
SVW-VERKEERSTEKEN_BORD_G05_ZH-SO;SVW;Symbool;1
V-SVW-VERKEERSTEKEN_BORD_G07_ZE-SO;SVW;Symbool;1
B-SVW-VERKEERSTEKEN_BORD_G05_ZE_015-SO;SVW;Symbool;1
V-SVW-VERKEERSTEKEN_BORD_G13-SO;SVW;Symbool;1
B-SVW-VERKEERSTEKEN_BORD_G11-SO;SVW;Symbool;1
SVW-VERKEERSTEKEN_BORD_K14-SO;SVW;Symbool;1
V-SVW-VERKEERSTEKEN_BORD_K14-SO;SVW;Symbool;1
B-SVW-VERKEERSTEKEN_BORD_K14-SO;SVW;Symbool;1
V-SVW-VERKEERSTEKEN_VERKEERSZUIL-SO;SVW;Symbool;1
SVW-VERKEERSTEKEN_VERKEERSZUIL-SO;SVW;Symbool;1
V-SVW-VERKEERSTEKEN_DRAAGCONSTRUCTIE_PORTAAL_PANEELENKELERICHTING-SO;SVW;Symbool;1
SVW-VERKEERSTEKEN_DRAAGCONSTRUCTIE_MAST_COMBI-SO;SVW;Symbool;1
SVW-VERKEERSTEKEN_DRAAGCONSTRUCTIE_MAST-SO;SVW;Symbool;1
V-SVW-VERKEERSTEKEN_DRAAGCONSTRUCTIE_VERKEERSBORD_VERLICHTING-SO;SVW;Symbool;1
SVW-VERKEERSTEKEN_DRAAGCONSTRUCTIE_UITHOUDER_TWEEZIJDIG-SO;SVW;Symbool;1
SVW-VERKEERSTEKEN_DRAAGCONSTRUCTIE_PORTAAL_PANEELDUBBELERICHTING-SO;SVW;Symbool;1
SVW-VERKEERSTEKEN_DRAAGCONSTRUCTIE_PORTAAL_PANEELENKELERICHTING-SO;SVW;Symbool;1
V-SVW-VERKEERSTEKEN_DRAAGCONSTRUCTIE_MAST-SO;SVW;Symbool;1
SVW-VERKEERSTEKEN_DRAAGCONSTRUCTIE_VERKEERSBORD_VERLICHTING-SO;SVW;Symbool;1
V-SVW-VERKEERSTEKEN_DRAAGCONSTRUCTIE_MAST_COMBI-SO;SVW;Symbool;1
V-SVW-VERKEERSTEKEN_DRAAGCONSTRUCTIE_UITHOUDER_TWEEZIJDIG-SO;SVW;Symbool;1
V-SVW-VERKEERSTEKEN_DRAAGCONSTRUCTIE_PORTAAL_PANEELDUBBELERICHTING-SO;SVW;Symbool;1
V-SVW-VERKEERSTEKEN_BORD_PIJLBAK-SO;SVW;Symbool;1
SVW-VERKEERSTEKEN_BORD_PIJLBAK-SO;SVW;Symbool;1
SVW-VERKEERSTEKEN_TRAMSIGNALERING-SO;SVW;Symbool;1
V-SVW-VERKEERSTEKEN_TRAMSIGNALERING-SO;SVW;Symbool;1
V-SVW-VERKEERSTEKEN_BORD_STRAATNAAM-SO;SVW;Symbool;1
SVW-VERKEERSTEKEN_BORD_STRAATNAAM-SO;SVW;Symbool;1
SVW-VERKEERSTEKEN_BORD_INFORMATIE-SO;SVW;Symbool;1
V-SVW-VERKEERSTEKEN_BORD_INFORMATIE-SO;SVW;Symbool;1
V-SVW-VERKEERSTEKEN_BORD_PLAATSNAAM-SO;SVW;Symbool;1
SVW-VERKEERSTEKEN_BORD_PLAATSNAAM-SO;SVW;Symbool;1
SVW-VERKEERSTEKEN_BORD_ANWB_ENKEL-SO;SVW;Symbool;1
SVW-VERKEERSTEKEN_BORD_ANWB-SO;SVW;Symbool;1
V-SVW-VERKEERSTEKEN_BORD_ANWB-SO;SVW;Symbool;1
V-SVW-VERKEERSTEKEN_BORD_ANWB_ENKEL-SO;SVW;Symbool;1
SVW-MARKERING_SYMBOOL_50_1.6;SVW;Symbool;1
SVW-MARKERING_SYMBOOL_SCHOOLZONE_0.8;SVW;Symbool;1
V-SVW-MARKERING_SYMBOOL_TAXI_1.6;SVW;Symbool;1
V-SVW-MARKERING_SYMBOOL_TAXI_4.0;SVW;Symbool;1
V-SVW-MARKERING_SYMBOOL_STOP_4.0;SVW;Symbool;1
SVW-MARKERING_SYMBOOL_ZONE_4.0;SVW;Symbool;1
SVW-MARKERING_SYMBOOL_VOORWAARSCHUWINGSDRIEHOEK_2.0;SVW;Symbool;1
V-SVW-MARKERING_SYMBOOL_50_1.6;SVW;Symbool;1
SVW-MARKERING_SYMBOOL_60_1.6;SVW;Symbool;1
SVW-MARKERING_SYMBOOL_ZONE_1.6;SVW;Symbool;1
V-SVW-MARKERING_SYMBOOL_60_1.6;SVW;Symbool;1
SVW-MARKERING_SYMBOOL_TAXI_4.0;SVW;Symbool;1
SVW-MARKERING_SYMBOOL_STOP_4.0;SVW;Symbool;1
SVW-MARKERING_SYMBOOL_FIETS_2.75;SVW;Symbool;1
SVW-MARKERING_SYMBOOL_FIETS_2.0;SVW;Symbool;1
SVW-MARKERING_SYMBOOL_LIJNBUS_4.0;SVW;Symbool;1
V-SVW-MARKERING_SYMBOOL_STOP_1.6;SVW;Symbool;1
SVW-MARKERING_SYMBOOL_60_4.0;SVW;Symbool;1
SVW-MARKERING_SYMBOOL_SCHOOLZONE_EINDE_1.6;SVW;Symbool;1
SVW-MARKERING_SYMBOOL_TAXI_1.6;SVW;Symbool;1
V-SVW-MARKERING_SYMBOOL_ZONE_1.6;SVW;Symbool;1
V-SVW-MARKERING_SYMBOOL_70_1.6;SVW;Symbool;1
SVW-MARKERING_SYMBOOL_LIJNBUS_1.6;SVW;Symbool;1
SVW-MARKERING_SYMBOOL_FIETS_1.35;SVW;Symbool;1
SVW-MARKERING_SYMBOOL_VOORWAARSCHUWINGSDRIEHOEK_8.0;SVW;Symbool;1
V-SVW-MARKERING_SYMBOOL_VOORWAARSCHUWINGSDRIEHOEK_4.0;SVW;Symbool;1
V-SVW-MARKERING_SYMBOOL_60_4.0;SVW;Symbool;1
SVW-MARKERING_SYMBOOL_30_1.6;SVW;Symbool;1
V-SVW-MARKERING_SYMBOOL_FIETS_2.0;SVW;Symbool;1
SVW-MARKERING_SYMBOOL_VOORWAARSCHUWINGSDRIEHOEK_4.0;SVW;Symbool;1
V-SVW-MARKERING_SYMBOOL_LIJNBUS_4.0;SVW;Symbool;1
SVW-MARKERING_SYMBOOL_SCHOOLZONE_1.6;SVW;Symbool;1
V-SVW-MARKERING_SYMBOOL_SCHOOLZONE_EINDE_0.8;SVW;Symbool;1
SVW-MARKERING_SYMBOOL_SCHOOLZONE_EINDE_0.8;SVW;Symbool;1
V-SVW-MARKERING_SYMBOOL_SCHOOLZONE_1.6;SVW;Symbool;1
V-SVW-MARKERING_SYMBOOL_FIETS_2.75;SVW;Symbool;1
V-SVW-MARKERING_SYMBOOL_30_1.6;SVW;Symbool;1
V-SVW-MARKERING_SYMBOOL_LIJNBUS_1.6;SVW;Symbool;1
SVW-MARKERING_SYMBOOL_50_4.0;SVW;Symbool;1
V-SVW-MARKERING_SYMBOOL_50_4.0;SVW;Symbool;1
V-SVW-MARKERING_SYMBOOL_BUS_1.6;SVW;Symbool;1
V-SVW-MARKERING_SYMBOOL_SCHOOLZONE_0.8;SVW;Symbool;1
SVW-MARKERING_SYMBOOL_BUS_1.6;SVW;Symbool;1
SVW-MARKERING_SYMBOOL_70_1.6;SVW;Symbool;1
V-SVW-MARKERING_SYMBOOL_VOORWAARSCHUWINGSDRIEHOEK_2.0;SVW;Symbool;1
V-SVW-MARKERING_SYMBOOL_VOORWAARSCHUWINGSDRIEHOEK_8.0;SVW;Symbool;1
V-SVW-MARKERING_SYMBOOL_ZONE_4.0;SVW;Symbool;1
V-SVW-MARKERING_SYMBOOL_BUS_4.0;SVW;Symbool;1
V-SVW-MARKERING_SYMBOOL_FIETS_1.35;SVW;Symbool;1
V-SVW-MARKERING_SYMBOOL_SCHOOLZONE_EINDE_1.6;SVW;Symbool;1
SVW-MARKERING_SYMBOOL_BUS_4.0;SVW;Symbool;1
SVW-MARKERING_SYMBOOL_70_4.0;SVW;Symbool;1
V-SVW-MARKERING_SYMBOOL_70_4.0;SVW;Symbool;1
SVW-MARKERING_SYMBOOL_STOP_1.6;SVW;Symbool;1
V-SVW-VERKEERSSPIEGEL_DRAAGCONSTRUCTIE-SO;SVW;Symbool;1
SVW-VERKEERSSPIEGEL_DRAAGCONSTRUCTIE-SO;SVW;Symbool;1
SVW-POLLER_KAST-SO;SVW;Symbool;1
V-SVW-POLLER_KAST-SO;SVW;Symbool;1
SVW-BEWEGWIJZERING_DRAAGCONSTRUCTIE_PORTAAL_COMBI;SVW;Symbool;1
SVW-BEWEGWIJZERING_DRAAGCONSTRUCTIE_PORTAAL_HULP;SVW;Symbool;1
SVW-BEWEGWIJZERING_DRAAGCONSTRUCTIE_PORTAAL_SIGNALERING;SVW;Symbool;1
SVW-BEWEGWIJZERING_DRAAGCONSTRUCTIE_PORTAAL_ANWB;SVW;Symbool;1
SGR-PLANTENBAK;SGR;Symbool;1
SGR-BOOM;SGR;Symbool;1
SGR-HOUTOPSTAND;SGR;Symbool;1
SGR-BEPLANTING;SGR;Symbool;1
SGR-STRUWEEL;SGR;Symbool;1
SGR-RIETLAND;SGR;Symbool;1
SGR-BOS;SGR;Symbool;1
SGR-BOUWLAND;SGR;Symbool;1
SGR-SPORTVELD;SGR;Symbool;1
SGR-VASTEPLANTEN;SGR;Symbool;1
SGR-WATERPLANTEN;SGR;Symbool;1
SGR-GRAS;SGR;Symbool;1
SGR-DUIN;SGR;Symbool;1
SGR-BOOMGAARD;SGR;Symbool;1
SGR-PLANTGATVERBETERING;SGR;Symbool;1
SGR-HEESTER;SGR;Symbool;1
SGR-BOOMTEELT;SGR;Symbool;1
SGR-FRUITTEELT;SGR;Symbool;1
SGR-BOLLEN;SGR;Symbool;1
SGR-DOORWORTELBARE RUIMTE;SGR;Symbool;1
